F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
141.93391418457,-42.0976448059082,216.022506713867,-112.447631835938,162.219299316406,-72.1440353393555,320.791015625,-201.731353759766,124.016265869141,51.8312797546387,233.67854309082,-153.137802124023,176.97492980957,69.3443145751953,139.546676635742,-40.6747283935547,135.75732421875,-160.500228881836,149.439712524414,-66.647834777832,-24.9822521209717,86.3850402832031,72.4055938720703,-42.2571678161621,232.19548034668,-30.2749805450439,269.187103271484,-156.738174438477,289.098693847656,-33.7363433837891
127.03052520752,-23.8442134857178,186.060668945312,-104.949028015137,153.19352722168,-3.73817372322083,298.123077392578,-113.390335083008,146.337219238281,98.7731018066406,223.601425170898,-142.086776733398,90.2908248901367,79.019401550293,115.841430664062,-52.9900817871094,120.812576293945,-135.54280090332,101.49853515625,-44.5770378112793,-3.50233006477356,129.464645385742,53.6464424133301,-72.881103515625,180.912887573242,-64.4964294433594,228.684310913086,-111.459579467773,240.647827148438,-27.5434856414795
73.2820129394531,-11.8928680419922,96.2898483276367,-80.5419158935547,92.0013275146484,1.55261123180389,178.422378540039,-74.6651306152344,21.9429035186768,105.009437561035,115.275054931641,-114.567665100098,-116.138092041016,112.49877166748,8.25780582427979,-92.8523559570312,12.2326822280884,-106.250450134277,43.9911155700684,-44.4830932617188,-28.3699474334717,115.348434448242,-54.7524566650391,-107.143112182617,91.0007629394531,-76.8334884643555,123.112503051758,-66.3330688476562,117.144950866699,-31.2351360321045
34.6948699951172,-42.4699096679688,54.3698387145996,-41.5310096740723,3.09609770774841,-44.6131820678711,96.8407974243164,-39.6044387817383,-76.2648162841797,42.0220222473145,46.205379486084,-38.2823371887207,-53.5910148620605,129.214538574219,-14.6670742034912,-38.9378700256348,-105.094421386719,-110.68017578125,-22.9977760314941,-27.1375350952148,-32.7745742797852,72.0511627197266,-128.003387451172,-78.0952377319336,54.0508995056152,-70.3350067138672,69.9069290161133,-11.3859367370605,36.0121726989746,-35.3950157165527
36.262020111084,-6.76792621612549,61.0270957946777,-15.8131084442139,-54.1147842407227,-16.7674465179443,72.7706756591797,38.6922836303711,-80.5996627807617,22.3677520751953,42.1611213684082,21.5483951568604,99.6645660400391,64.6312713623047,27.144287109375,14.4698324203491,-129.047653198242,-105.37336730957,-63.8448143005371,1.53854620456696,-18.4477005004883,39.7951927185059,-151.250427246094,-35.2799110412598,73.6154861450195,-18.936824798584,54.168140411377,63.2807121276855,1.56363940238953,-22.9643650054932
74.8070907592773,120.536331176758,64.5888595581055,32.1098442077637,-53.9770393371582,80.839729309082,17.9117622375488,129.429321289062,-62.9949607849121,61.4119491577148,-12.9860153198242,42.4275398254395,57.7289848327637,-11.5493955612183,-3.53120827674866,-28.2962608337402,-106.207298278809,-42.1312026977539,-88.138786315918,36.6001663208008,-19.8985710144043,7.47135734558105,-180.623001098633,-12.459433555603,93.1191635131836,92.4957962036133,-21.4182300567627,156.986755371094,4.54529333114624,-4.38457870483398
58.9909286499023,191.452301025391,28.3229351043701,105.666046142578,-66.1998825073242,140.096115112305,-48.118335723877,187.852920532227,-57.396858215332,30.5514087677002,-73.9449768066406,75.9597549438477,41.6066398620605,-18.3226470947266,-24.6331195831299,-20.6784439086914,-117.323661804199,7.81929063796997,-134.593505859375,73.3998565673828,-31.2602806091309,-13.4491338729858,-196.024047851562,15.1805477142334,64.7966613769531,160.870269775391,-106.419036865234,203.766647338867,39.4278755187988,16.5002918243408
-30.3838806152344,157.064865112305,-70.7668380737305,131.041290283203,-106.109970092773,141.611892700195,-104.939155578613,183.340179443359,-51.1408081054688,-26.2744445800781,-69.4148712158203,103.584091186523,163.92073059082,17.3177089691162,28.527645111084,55.4705047607422,-157.426483154297,1.22741425037384,-171.271026611328,55.640811920166,-50.2503776550293,38.7816467285156,-169.239944458008,26.8677101135254,-18.3585720062256,140.85400390625,-145.62825012207,152.971740722656,51.5558395385742,51.7400741577148
-69.4351119995117,85.2236328125,-156.647903442383,62.594425201416,-123.449348449707,111.460807800293,-195.236434936523,109.389434814453,-26.0775337219238,-13.2599143981934,-92.751579284668,79.9734497070312,191.362442016602,72.5939254760742,16.8251152038574,37.1557655334473,-180.579330444336,-25.3172283172607,-161.502334594727,-12.2858448028564,-49.7274627685547,106.407341003418,-123.981597900391,3.40129113197327,-67.276985168457,75.761848449707,-179.145690917969,50.4402885437012,12.8738574981689,62.6301918029785
-48.5103607177734,13.5429058074951,-148.389007568359,-43.7570571899414,-115.335418701172,43.332462310791,-254.922790527344,8.4612398147583,12.7650051116943,-25.9563503265381,-147.129241943359,19.998291015625,108.695823669434,49.8345794677734,-44.9080657958984,-60.2484817504883,-174.202362060547,-45.7122268676758,-117.471939086914,-54.8589782714844,6.89988470077515,77.3165664672852,-72.7018280029297,-33.3488655090332,-38.4016952514648,-10.1707935333252,-191.278335571289,-34.1989860534668,-27.2669372558594,13.7699575424194
-42.0976448059082,-28.6302318572998,-112.447631835938,-87.6570434570312,-72.1440353393555,-21.698184967041,-201.731353759766,-57.5376625061035,51.8312797546387,-92.3546905517578,-153.137802124023,-34.0390129089355,69.3443145751953,-117.985870361328,-40.6747283935547,-98.1075592041016,-160.500228881836,-29.2269554138184,-66.647834777832,-52.4966430664062,86.3850402832031,5.51839780807495,-42.2571678161621,-57.813175201416,-30.2749805450439,-52.9144706726074,-156.738174438477,-58.3356323242188,-33.7363433837891,-46.7572212219238
-23.8442134857178,-11.1012344360352,-104.949028015137,-48.9279861450195,-3.73817372322083,-13.5426330566406,-113.390335083008,-62.439754486084,98.7731018066406,-95.8606719970703,-142.086776733398,-58.4535293579102,79.019401550293,-198.315719604492,-52.9900817871094,-56.6864128112793,-135.54280090332,4.65895652770996,-44.5770378112793,-16.6820621490479,129.464645385742,-17.9349422454834,-72.881103515625,-44.8420600891113,-64.4964294433594,-11.7688541412354,-111.459579467773,-37.4842567443848,-27.5434856414795,-70.8318328857422
-11.8928680419922,45.2028541564941,-80.5419158935547,1.7858544588089,1.55261123180389,30.490364074707,-74.6651306152344,-37.2077980041504,105.009437561035,-57.8712387084961,-114.567665100098,-58.1674041748047,112.49877166748,-70.4861679077148,-92.8523559570312,-18.5794067382812,-106.250450134277,-2.60250043869019,-44.4830932617188,25.5973472595215,115.348434448242,-29.8795604705811,-107.143112182617,-16.1793632507324,-76.8334884643555,46.3520622253418,-66.3330688476562,-30.2763500213623,-31.2351360321045,-52.799488067627
-42.4699096679688,85.4264068603516,-41.5310096740723,17.5029373168945,-44.6131820678711,37.8163681030273,-39.6044387817383,-35.7269897460938,42.0220222473145,-59.8180885314941,-38.2823371887207,-52.8106002807617,129.214538574219,13.4090671539307,-38.9378700256348,-34.4355430603027,-110.68017578125,-12.7052602767944,-27.1375350952148,32.1400566101074,72.0511627197266,-51.1609725952148,-78.0952377319336,-3.21419048309326,-70.3350067138672,80.6001129150391,-11.3859367370605,-40.9145736694336,-35.3950157165527,3.88670301437378
-6.76792621612549,91.1687545776367,-15.8131084442139,8.7976770401001,-16.7674465179443,44.4871292114258,38.6922836303711,-58.6438255310059,22.3677520751953,-43.6709671020508,21.5483951568604,-60.6081352233887,64.6312713623047,-2.94454336166382,14.4698324203491,-59.4917182922363,-105.37336730957,16.9035205841064,1.53854620456696,39.1079483032227,39.7951927185059,-25.071008682251,-35.2799110412598,27.4053936004639,-18.936824798584,105.632301330566,63.2807121276855,-51.9329719543457,-22.9643650054932,66.6528625488281
120.536331176758,86.8280487060547,32.1098442077637,-7.06537961959839,80.839729309082,77.1614608764648,129.429321289062,-61.9018058776855,61.4119491577148,15.0800981521606,42.4275398254395,-68.6572341918945,-11.5493955612183,29.7024364471436,-28.2962608337402,-64.8387145996094,-42.1312026977539,53.7251205444336,36.6001663208008,77.2507781982422,7.47135734558105,30.8387489318848,-12.459433555603,56.4989318847656,92.4957962036133,110.892456054688,156.986755371094,-74.060676574707,-4.38457870483398,102.285423278809
191.452301025391,74.0071105957031,105.666046142578,-12.690034866333,140.096115112305,77.0513153076172,187.852920532227,-49.4496269226074,30.5514087677002,27.8124160766602,75.9597549438477,-50.9638900756836,-18.3226470947266,30.5446300506592,-20.6784439086914,-83.7401580810547,7.81929063796997,79.8218002319336,73.3998565673828,84.6118011474609,-13.4491338729858,30.5468139648438,15.1805477142334,25.0390071868896,160.870269775391,81.0769577026367,203.766647338867,-83.4597396850586,16.5002918243408,109.653587341309
157.064865112305,49.7016792297363,131.041290283203,-3.88794326782227,141.611892700195,41.8641777038574,183.340179443359,-46.7175102233887,-26.2744445800781,-6.09642219543457,103.584091186523,-28.9769115447998,17.3177089691162,-23.4584789276123,55.4705047607422,-68.6362380981445,1.22741425037384,62.7940711975098,55.640811920166,57.0214996337891,38.7816467285156,-9.33407306671143,26.8677101135254,-0.0636841803789139,140.85400390625,31.2311401367188,152.971740722656,-63.7164077758789,51.7400741577148,100.293952941895
85.2236328125,39.2122230529785,62.594425201416,-10.0451412200928,111.460807800293,21.2622585296631,109.389434814453,-20.0727958679199,-13.2599143981934,-8.94735813140869,79.9734497070312,-6.55888748168945,72.5939254760742,3.69803762435913,37.1557655334473,20.9731311798096,-25.3172283172607,4.30773067474365,-12.2858448028564,50.9681015014648,106.407341003418,-1.87704014778137,3.40129113197327,39.4145431518555,75.761848449707,7.59528636932373,50.4402885437012,-29.340238571167,62.6301918029785,102.553916931152
13.5429058074951,37.2451629638672,-43.7570571899414,-28.9669437408447,43.332462310791,30.4311962127686,8.4612398147583,45.7381324768066,-25.9563503265381,24.6363201141357,19.998291015625,47.0498008728027,49.8345794677734,44.9934425354004,-60.2484817504883,73.852409362793,-45.7122268676758,2.92454504966736,-54.8589782714844,56.0821876525879,77.3165664672852,40.4907455444336,-33.3488655090332,72.5684204101562,-10.1707935333252,24.8681468963623,-34.1989860534668,37.9689750671387,13.7699575424194,108.252456665039
-28.6302318572998,37.8206787109375,-87.6570434570312,-10.6994209289551,-21.698184967041,74.9700241088867,-57.5376625061035,92.2736511230469,-92.3546905517578,73.5374984741211,-34.0390129089355,80.0925369262695,-117.985870361328,35.032154083252,-98.1075592041016,53.6561431884766,-29.2269554138184,63.5732307434082,-52.4966430664062,51.3039970397949,5.51839780807495,62.0920906066895,-57.813175201416,81.2339401245117,-52.9144706726074,36.202995300293,-58.3356323242188,119.110961914062,-46.7572212219238,81.6285552978516
-11.1012344360352,64.8337478637695,-48.9279861450195,35.2136268615723,-13.5426330566406,125.068046569824,-62.439754486084,105.41138458252,-95.8606719970703,126.726219177246,-58.4535293579102,63.850658416748,-198.315719604492,76.6404190063477,-56.6864128112793,67.8715057373047,4.65895652770996,84.8903579711914,-16.6820621490479,54.7815856933594,-17.9349422454834,81.6754302978516,-44.8420600891113,107.101097106934,-11.7688541412354,34.6028442382812,-37.4842567443848,154.885452270508,-70.8318328857422,74.6569595336914
45.2028541564941,82.9181823730469,1.7858544588089,49.4879951477051,30.490364074707,132.748886108398,-37.2077980041504,128.889999389648,-57.8712387084961,145.157531738281,-58.1674041748047,78.9408340454102,-70.4861679077148,132.501647949219,-18.5794067382812,104.006874084473,-2.60250043869019,47.094841003418,25.5973472595215,72.6400985717773,-29.8795604705811,114.509048461914,-16.1793632507324,112.30689239502,46.3520622253418,43.5586471557617,-30.2763500213623,149.148544311523,-52.799488067627,118.013877868652
85.4264068603516,63.8839378356934,17.5029373168945,44.2062034606934,37.8163681030273,108.331382751465,-35.7269897460938,143.409332275391,-59.8180885314941,123.433097839355,-52.8106002807617,109.710052490234,13.4090671539307,105.685180664062,-34.4355430603027,74.6889343261719,-12.7052602767944,-3.97802925109863,32.1400566101074,78.0617370605469,-51.1609725952148,126.987770080566,-3.21419048309326,64.8394622802734,80.6001129150391,45.7781295776367,-40.9145736694336,116.938842773438,3.88670301437378,124.643577575684
91.1687545776367,66.4932098388672,8.7976770401001,61.8688507080078,44.4871292114258,59.5341491699219,-58.6438255310059,110.622718811035,-43.6709671020508,91.051643371582,-60.6081352233887,81.6744918823242,-2.94454336166382,57.5322952270508,-59.4917182922363,24.7601623535156,16.9035205841064,-26.076021194458,39.1079483032227,37.9346466064453,-25.071008682251,101.881820678711,27.4053936004639,13.9692497253418,105.632301330566,49.136962890625,-51.9329719543457,68.9824829101562,66.6528625488281,88.274772644043
86.8280487060547,92.0918655395508,-7.06537961959839,70.7953948974609,77.1614608764648,-4.93386220932007,-61.9018058776855,63.8675422668457,15.0800981521606,59.9438591003418,-68.6572341918945,43.3728408813477,29.7024364471436,43.1001930236816,-64.8387145996094,21.442138671875,53.7251205444336,-20.8128051757812,77.2507781982422,-20.4318790435791,30.8387489318848,60.313720703125,56.4989318847656,-4.59145736694336,110.892456054688,64.1702194213867,-74.060676574707,49.8896217346191,102.285423278809,88.6406631469727
74.0071105957031,90.8150939941406,-12.690034866333,28.6301708221436,77.0513153076172,-13.9907884597778,-49.4496269226074,33.4416198730469,27.8124160766602,74.7771606445312,-50.9638900756836,32.3399391174316,30.5446300506592,39.616283416748,-83.7401580810547,37.433765411377,79.8218002319336,-37.926399230957,84.6118011474609,-40.0862846374512,30.5468139648438,48.5817413330078,25.0390071868896,-1.19133043289185,81.0769577026367,59.9839973449707,-83.4597396850586,55.5137023925781,109.653587341309,115.961334228516
49.7016792297363,94.6050872802734,-3.88794326782227,-13.3303394317627,41.8641777038574,51.7792549133301,-46.7175102233887,24.0065002441406,-6.09642219543457,160.185562133789,-28.9769115447998,35.4889030456543,-23.4584789276123,54.1731262207031,-68.6362380981445,54.6255798339844,62.7940711975098,-59.7774467468262,57.0214996337891,-24.0411853790283,-9.33407306671143,74.3154602050781,-0.0636841803789139,9.75865268707275,31.2311401367188,66.4418411254883,-63.7164077758789,70.2094879150391,100.293952941895,135.851013183594
39.2122230529785,138.125503540039,-10.0451412200928,34.9852600097656,21.2622585296631,139.522171020508,-20.0727958679199,65.5539932250977,-8.94735813140869,237.813049316406,-6.55888748168945,81.370246887207,3.69803762435913,100.372909545898,20.9731311798096,89.4281463623047,4.30773067474365,-35.4854888916016,50.9681015014648,24.9353656768799,-1.87704014778137,79.0946655273438,39.4145431518555,11.8883256912231,7.59528636932373,132.872817993164,-29.340238571167,126.656715393066,102.553916931152,143.271789550781
37.2451629638672,196.806732177734,-28.9669437408447,147.6689453125,30.4311962127686,222.360717773438,45.7381324768066,129.088424682617,24.6363201141357,250.419815063477,47.0498008728027,115.086204528809,44.9934425354004,109.169425964355,73.852409362793,88.5793609619141,2.92454504966736,9.56106948852539,56.0821876525879,102.358200073242,40.4907455444336,48.9157829284668,72.5684204101562,-4.05011367797852,24.8681468963623,209.898422241211,37.9689750671387,171.506103515625,108.252456665039,109.94645690918
37.8206787109375,231.938049316406,-10.6994209289551,194.048934936523,74.9700241088867,262.003509521484,92.2736511230469,118.450370788574,73.5374984741211,212.750991821289,80.0925369262695,43.4704360961914,35.032154083252,11.9456663131714,53.6561431884766,-12.3944940567017,63.5732307434082,50.3624458312988,51.3039970397949,123.94873046875,62.0920906066895,30.4159984588623,81.2339401245117,-22.8328170776367,36.202995300293,234.927734375,119.110961914062,119.040863037109,81.6285552978516,54.383129119873
64.8337478637695,209.765502929688,35.2136268615723,154.290756225586,125.068046569824,236.947158813477,105.41138458252,58.3097305297852,126.726219177246,142.580047607422,63.850658416748,-34.9021339416504,76.6404190063477,-74.2734451293945,67.8715057373047,-105.312698364258,84.8903579711914,86.3550720214844,54.7815856933594,83.9845809936523,81.6754302978516,36.0163726806641,107.101097106934,-24.640718460083,34.6028442382812,221.163238525391,154.885452270508,62.3429069519043,74.6569595336914,54.1000900268555
82.9181823730469,165.8125,49.4879951477051,145.011352539062,132.748886108398,205.553161621094,128.889999389648,83.4123229980469,145.157531738281,98.7286224365234,78.9408340454102,29.5730590820312,132.501647949219,-18.112756729126,104.006874084473,-25.1219329833984,47.094841003418,110.031402587891,72.6400985717773,107.383926391602,114.509048461914,56.7198791503906,112.30689239502,2.88761019706726,43.5586471557617,202.759628295898,149.148544311523,134.582717895508,118.013877868652,118.476982116699
63.8839378356934,154.421676635742,44.2062034606934,189.17414855957,108.331382751465,197.335464477539,143.409332275391,186.638092041016,123.433097839355,129.774963378906,109.710052490234,157.824600219727,105.685180664062,47.8569412231445,74.6889343261719,131.805923461914,-3.97802925109863,123.286972045898,78.0617370605469,185.439208984375,126.987770080566,81.7843780517578,64.8394622802734,49.5818939208984,45.7781295776367,173.15739440918,116.938842773438,236.447875976562,124.643577575684,158.148513793945
66.4932098388672,122.745010375977,61.8688507080078,175.417938232422,59.5341491699219,170.254379272461,110.622718811035,205.04963684082,91.051643371582,155.040969848633,81.6744918823242,158.424423217773,57.5322952270508,-11.8066635131836,24.7601623535156,125.465850830078,-26.076021194458,86.8745193481445,37.9346466064453,169.603729248047,101.881820678711,87.0808410644531,13.9692497253418,70.0630035400391,49.136962890625,103.369430541992,68.9824829101562,175.261581420898,88.274772644043,104.193016052246
92.0918655395508,32.3476066589355,70.7953948974609,57.0003967285156,-4.93386220932007,84.6819686889648,63.8675422668457,83.6961364746094,59.9438591003418,75.0869216918945,43.3728408813477,31.4559917449951,43.1001930236816,-101.542221069336,21.442138671875,-15.470742225647,-20.8128051757812,-2.26208806037903,-20.4318790435791,52.5288963317871,60.313720703125,61.7806587219238,-4.59145736694336,53.1607322692871,64.1702194213867,6.0553994178772,49.8896217346191,4.73973035812378,88.6406631469727,9.58815765380859
90.8150939941406,-36.163013458252,28.6301708221436,-58.6230354309082,-13.9907884597778,-27.3830623626709,33.4416198730469,-50.897087097168,74.7771606445312,-56.0773735046387,32.3399391174316,-56.4687194824219,39.616283416748,-139.107711791992,37.433765411377,-63.3135108947754,-37.926399230957,-32.681324005127,-40.0862846374512,-24.2179508209229,48.5817413330078,-4.03230047225952,-1.19133043289185,37.9983749389648,59.9839973449707,-62.4423904418945,55.5137023925781,-64.8474426269531,115.961334228516,-29.3247680664062
94.6050872802734,-24.8188362121582,-13.3303394317627,-60.8141174316406,51.7792549133301,-47.731517791748,24.0065002441406,-90.6570358276367,160.185562133789,-94.1857223510742,35.4889030456543,-51.8047065734863,54.1731262207031,-137.199325561523,54.6255798339844,8.74103164672852,-59.7774467468262,13.1559829711914,-24.0411853790283,-4.09029674530029,74.3154602050781,-82.4394836425781,9.75865268707275,20.5878276824951,66.4418411254883,-57.5646934509277,70.2094879150391,-18.8798675537109,135.851013183594,-12.4876432418823
138.125503540039,30.8640594482422,34.9852600097656,2.43697834014893,139.522171020508,41.6052017211914,65.5539932250977,-44.3360023498535,237.813049316406,-30.5073776245117,81.370246887207,-30.0134391784668,100.372909545898,-102.068969726562,89.4281463623047,56.7440071105957,-35.4854888916016,30.1038494110107,24.9353656768799,39.6051940917969,79.0946655273438,-81.3149871826172,11.8883256912231,-11.9998245239258,132.872817993164,9.25728702545166,126.656715393066,35.4694328308105,143.271789550781,-0.668531537055969
196.806732177734,70.9975128173828,147.6689453125,51.676628112793,222.360717773438,104.258155822754,129.088424682617,39.6634941101074,250.419815063477,-3.67181658744812,115.086204528809,-6.20166301727295,109.169425964355,-73.9437103271484,88.5793609619141,61.172534942627,9.56106948852539,15.5127382278442,102.358200073242,62.7851219177246,48.9157829284668,-9.80752372741699,-4.05011367797852,-18.7127323150635,209.898422241211,63.3514289855957,171.506103515625,103.344314575195,109.94645690918,-1.74193477630615
231.938049316406,74.0860061645508,194.048934936523,109.297798156738,262.003509521484,111.739654541016,118.450370788574,107.461235046387,212.750991821289,-30.9345512390137,43.4704360961914,41.657169342041,11.9456663131714,-87.5890731811523,-12.3944940567017,81.7475357055664,50.3624458312988,23.0489673614502,123.94873046875,79.9116516113281,30.4159984588623,13.1937551498413,-22.8328170776367,0.388795018196106,234.927734375,60.1309700012207,119.040863037109,174.043594360352,54.383129119873,23.7170314788818
209.765502929688,61.8401145935059,154.290756225586,132.230407714844,236.947158813477,123.122207641602,58.3097305297852,111.613220214844,142.580047607422,1.68152785301208,-34.9021339416504,82.8407440185547,-74.2734451293945,-85.7870941162109,-105.312698364258,101.779357910156,86.3550720214844,25.9005794525146,83.9845809936523,68.058723449707,36.0163726806641,-2.5584819316864,-24.640718460083,2.67926788330078,221.163238525391,38.2781257629395,62.3429069519043,162.541366577148,54.1000900268555,74.7981796264648
165.8125,34.8785514831543,145.011352539062,40.1835136413574,205.553161621094,99.8828201293945,83.4123229980469,52.3234100341797,98.7286224365234,80.3108062744141,29.5730590820312,76.0067977905273,-18.112756729126,3.09717321395874,-25.1219329833984,104.144645690918,110.031402587891,-3.94993090629578,107.383926391602,9.95926666259766,56.7198791503906,30.9064178466797,2.88761019706726,-8.71694469451904,202.759628295898,6.71843719482422,134.582717895508,67.5533065795898,118.476982116699,91.8989334106445
154.421676635742,-14.5126352310181,189.17414855957,-72.1013946533203,197.335464477539,33.1700019836426,186.638092041016,-37.2358016967773,129.774963378906,108.246231079102,157.824600219727,15.7381839752197,47.8569412231445,102.70336151123,131.805923461914,102.458778381348,123.286972045898,-30.244010925293,185.439208984375,-45.9112663269043,81.7843780517578,55.6220512390137,49.5818939208984,-26.3825569152832,173.15739440918,-62.4491882324219,236.447875976562,-49.8168411254883,158.148513793945,56.9802436828613
122.745010375977,-53.4264106750488,175.417938232422,-110.639266967773,170.254379272461,-30.8319568634033,205.04963684082,-106.932502746582,155.040969848633,84.1242294311523,158.424423217773,-41.0369644165039,-11.8066635131836,68.824577331543,125.465850830078,97.804443359375,86.8745193481445,-23.9342288970947,169.603729248047,-64.6010208129883,87.0808410644531,-0.719570338726044,70.0630035400391,-45.958381652832,103.369430541992,-127.35765838623,175.261581420898,-121.651702880859,104.193016052246,30.3001289367676
32.3476066589355,-69.7868270874023,57.0003967285156,-117.150131225586,84.6819686889648,-86.8299407958984,83.6961364746094,-108.600494384766,75.0869216918945,62.0778694152832,31.4559917449951,-37.9357833862305,-101.542221069336,12.0321025848389,-15.470742225647,110.559104919434,-2.26208806037903,-13.8438653945923,52.5288963317871,-59.2778434753418,61.7806587219238,-34.3393440246582,53.1607322692871,-37.117504119873,6.0553994178772,-128.209274291992,4.73973035812378,-98.1060028076172,9.58815765380859,43.7362251281738
-36.163013458252,-60.6433334350586,-58.6230354309082,-99.4332504272461,-27.3830623626709,-86.237922668457,-50.897087097168,-70.9091949462891,-56.0773735046387,81.6923370361328,-56.4687194824219,-22.2070369720459,-139.107711791992,103.698631286621,-63.3135108947754,114.718414306641,-32.681324005127,-6.59175586700439,-24.2179508209229,-39.7039642333984,-4.03230047225952,37.8167839050293,37.9983749389648,-10.0015497207642,-62.4423904418945,-72.9880447387695,-64.8474426269531,-47.7221031188965,-29.3247680664062,63.9132690429688
-24.8188362121582,-11.9809150695801,-60.8141174316406,-71.6596145629883,-47.731517791748,-15.7506074905396,-90.6570358276367,-54.3898010253906,-94.1857223510742,121.077423095703,-51.8047065734863,-35.8214721679688,-137.199325561523,157.707946777344,8.74103164672852,57.1243896484375,13.1559829711914,34.5257530212402,-4.09029674530029,4.05668926239014,-82.4394836425781,104.412384033203,20.5878276824951,8.42393016815186,-57.5646934509277,-28.6616897583008,-18.8798675537109,-41.232967376709,-12.4876432418823,71.8641204833984
30.8640594482422,8.30604076385498,2.43697834014893,-71.4221115112305,41.6052017211914,30.2397842407227,-44.3360023498535,-37.3843536376953,-30.5073776245117,128.835388183594,-30.0134391784668,-20.4041328430176,-102.068969726562,70.0527191162109,56.7440071105957,33.974723815918,30.1038494110107,76.8139953613281,39.6051940917969,65.5626678466797,-81.3149871826172,82.4188537597656,-11.9998245239258,29.5103607177734,9.25728702545166,-44.3471794128418,35.4694328308105,-11.4726676940918,-0.668531537055969,98.5018539428711
70.9975128173828,-30.6149425506592,51.676628112793,-38.1206550598145,104.258155822754,49.8876838684082,39.6634941101074,8.64560699462891,-3.67181658744812,138.178619384766,-6.20166301727295,31.8887252807617,-73.9437103271484,81.2054214477539,61.172534942627,100.53955078125,15.5127382278442,62.9365272521973,62.7851219177246,94.3822250366211,-9.80752372741699,47.9335098266602,-18.7127323150635,34.8106536865234,63.3514289855957,-51.9740142822266,103.344314575195,56.2324714660645,-1.74193477630615,146.020889282227
74.0860061645508,-19.7320251464844,109.297798156738,24.6623954772949,111.739654541016,88.5469665527344,107.461235046387,38.6816749572754,-30.9345512390137,159.384765625,41.657169342041,41.5143165588379,-87.5890731811523,136.800186157227,81.7475357055664,65.561767578125,23.0489673614502,6.33712673187256,79.9116516113281,63.3376617431641,13.1937551498413,26.2491760253906,0.388795018196106,0.0953881368041039,60.1309700012207,14.1828107833862,174.043594360352,72.0745544433594,23.7170314788818,129.74072265625
61.8401145935059,51.5252685546875,132.230407714844,34.5222473144531,123.122207641602,99.8998947143555,111.613220214844,40.0987854003906,1.68152785301208,116.515243530273,82.8407440185547,5.67776727676392,-85.7870941162109,6.06327056884766,101.779357910156,-96.5917739868164,25.9005794525146,-57.1349182128906,68.058723449707,29.6510620117188,-2.5584819316864,-32.2837867736816,2.67926788330078,-20.6896152496338,38.2781257629395,75.2565536499023,162.541366577148,66.2765350341797,74.7981796264648,45.0334854125977
34.8785514831543,83.0101318359375,40.1835136413574,47.5941619873047,99.8828201293945,99.4230804443359,52.3234100341797,65.3617401123047,80.3108062744141,63.0073204040527,76.0067977905273,13.8577814102173,3.09717321395874,-100.354568481445,104.144645690918,-94.3512420654297,-3.94993090629578,-59.2563514709473,9.95926666259766,48.7368812561035,30.9064178466797,-76.5119705200195,-8.71694469451904,18.4019165039062,6.71843719482422,74.1857452392578,67.5533065795898,129.326919555664,91.8989334106445,33.1104583740234
-14.5126352310181,70.8473281860352,-72.1013946533203,88.1999053955078,33.1700019836426,125.473793029785,-37.2358016967773,101.689460754395,108.246231079102,98.0378265380859,15.7381839752197,77.6698608398438,102.70336151123,16.135290145874,102.458778381348,103.867988586426,-30.244010925293,21.0769824981689,-45.9112663269043,83.1830520629883,55.6220512390137,-41.7631072998047,-26.3825569152832,58.0785636901855,-62.4491882324219,40.214183807373,-49.8168411254883,168.2705078125,56.9802436828613,85.727409362793
-53.4264106750488,26.9759063720703,-110.639266967773,50.0055236816406,-30.8319568634033,103.625923156738,-106.932502746582,60.674560546875,84.1242294311523,133.617630004883,-41.0369644165039,81.0558090209961,68.824577331543,137.94807434082,97.804443359375,184.852737426758,-23.9342288970947,54.8149223327637,-64.6010208129883,54.3926429748535,-0.719570338726044,21.7567291259766,-45.958381652832,32.4287376403809,-127.35765838623,-9.86439514160156,-121.651702880859,55.9710807800293,30.3001289367676,65.0726699829102
-69.7868270874023,-35.9942321777344,-117.150131225586,-22.4261779785156,-86.8299407958984,37.111328125,-108.600494384766,-42.2155799865723,62.0778694152832,94.8931655883789,-37.9357833862305,-4.06680202484131,12.0321025848389,123.418182373047,110.559104919434,91.6881713867188,-13.8438653945923,12.1197786331177,-59.2778434753418,-14.7215576171875,-34.3393440246582,57.3310890197754,-37.117504119873,8.07494449615479,-128.209274291992,-10.6479825973511,-98.1060028076172,-65.6865997314453,43.7362251281738,32.215576171875
-60.6433334350586,-27.4801921844482,-99.4332504272461,5.36673164367676,-86.237922668457,31.1793403625488,-70.9091949462891,-66.4321670532227,81.6923370361328,52.8730735778809,-22.2070369720459,-26.4223175048828,103.698631286621,73.1519088745117,114.718414306641,54.9965400695801,-6.59175586700439,14.5775413513184,-39.7039642333984,-4.4323992729187,37.8167839050293,67.2899398803711,-10.0015497207642,74.3312683105469,-72.9880447387695,64.4336318969727,-47.7221031188965,-12.1589231491089,63.9132690429688,64.6455307006836
