Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2
37.7999114990234,56.0774955749512,10.3121242523193,57.4786338806152,-8.39199924468994,11.5661315917969,-25.973669052124,-47.1905326843262,-18.9447803497314,-14.9273710250854,-19.2311630249023,-78.6257781982422,-11.6354532241821,-43.9984359741211,12.2679958343506,-68.2016220092773,-12.7852735519409,-21.8995971679688,-105.718269348145,64.227653503418,-56.644645690918,-31.889705657959,44.2447052001953,76.3463134765625,29.4491081237793,4.50256586074829,19.9572792053223,-1.15939402580261,19.9604606628418,3.52786612510681,1.23846530914307,-45.4532852172852
10.2775325775146,59.8780708312988,31.9288711547852,70.7784194946289,-20.4402008056641,-13.1052618026733,-24.4347248077393,-67.9147109985352,-28.3586158752441,-36.3814353942871,-29.2217979431152,-71.4866943359375,-15.8898763656616,-51.8837585449219,-10.6439981460571,-82.5184478759766,-41.2682876586914,-4.0573148727417,-114.46753692627,-7.6931471824646,-11.7218894958496,-8.28164100646973,63.4322128295898,92.4038619995117,53.541820526123,-21.4576511383057,26.5739231109619,36.9816360473633,15.6135330200195,-16.2921924591064,-18.8532333374023,-52.2451782226562
21.7407150268555,40.8833274841309,57.4765586853027,93.024528503418,-35.9311943054199,-40.2873229980469,-40.7178039550781,-61.5392684936523,-51.8549118041992,-31.4943256378174,-46.8012580871582,-75.8940582275391,-0.587090849876404,-40.4381637573242,-24.6318321228027,-103.423202514648,-65.7679748535156,26.1715621948242,-94.2991180419922,-47.0539779663086,3.38417840003967,-8.43508720397949,96.8529357910156,120.508224487305,78.1352767944336,-35.8723907470703,10.8991756439209,40.388858795166,26.0113124847412,-12.319447517395,-28.4167995452881,-54.7889213562012
68.8116912841797,53.3027153015137,67.8166656494141,87.0068054199219,-46.2204360961914,-6.02781200408936,-48.5885200500488,-42.9675254821777,-81.6091995239258,-5.74627113342285,-46.4814567565918,-77.0363464355469,3.6970489025116,-69.3109741210938,-51.7649688720703,-96.0746459960938,-78.6401062011719,11.4366722106934,-93.6217041015625,-44.9319610595703,-2.38068842887878,-28.8053226470947,116.222038269043,127.212135314941,68.346549987793,-23.2830562591553,-0.143007412552834,13.2947540283203,15.8033103942871,39.6178092956543,-12.2856388092041,-52.3320503234863
97.1661529541016,61.4262428283691,78.4926452636719,48.1515274047852,-43.0768280029297,19.7970905303955,-25.9172039031982,-49.4687614440918,-77.4243392944336,-10.5000448226929,-29.5609683990479,-54.5873413085938,-18.6878299713135,-101.623001098633,-76.5563201904297,-70.350830078125,-93.8255920410156,2.42382407188416,-83.3388671875,-27.2423286437988,-8.18894386291504,-43.8306350708008,109.46501159668,113.93253326416,41.1975059509277,-34.8171081542969,21.7307281494141,-1.08741438388824,-17.2840709686279,28.5856952667236,9.51442623138428,-50.6554298400879
76.9290313720703,39.5491561889648,72.9994277954102,16.5895118713379,-36.4722175598145,-1.67342567443848,6.51038980484009,-52.2783546447754,-42.7807350158691,-35.9456596374512,-2.22524905204773,-70.918830871582,-36.5303726196289,-79.311897277832,-100.394706726074,-40.6579742431641,-109.011016845703,28.2626914978027,-45.7433280944824,14.1738977432251,-10.8523845672607,-30.5995655059814,82.0927505493164,83.5494918823242,23.4807739257812,-56.0112533569336,28.3576965332031,-12.6010227203369,-35.5705337524414,-7.8645167350769,11.9751396179199,-55.6005172729492
44.921932220459,31.6022453308105,14.4726190567017,8.57906723022461,-11.190541267395,-26.2142105102539,18.8401565551758,-63.9095191955566,-4.42412376403809,-59.1273536682129,-2.05383014678955,-122.348770141602,-31.2136039733887,-65.6847534179688,-116.987106323242,-5.26828193664551,-114.334060668945,56.5186614990234,1.67307448387146,67.12548828125,-4.65368318557739,-7.05522918701172,36.7824478149414,21.8453998565674,13.2260370254517,-57.0121040344238,14.4786539077759,-4.92064237594604,-6.79792213439941,22.5596122741699,-14.598292350769,-70.5664215087891
34.3380661010742,18.5790538787842,-28.7497234344482,-14.6123399734497,10.7489032745361,-51.3577919006348,-11.2899341583252,-95.3024063110352,3.45749688148499,-71.9177169799805,-38.170280456543,-128.175659179688,-16.2661666870117,-82.3127975463867,-105.071128845215,41.5645065307617,-77.6579055786133,86.1208572387695,48.8120536804199,106.878509521484,-10.9592819213867,-4.90563583374023,4.4212474822998,-34.5024681091309,0.664937198162079,-70.0274505615234,42.9391975402832,32.8622131347656,13.4199151992798,61.7532348632812,-48.015625,-78.0308456420898
25.0341625213623,-24.5899868011475,5.2293062210083,-59.2562789916992,-5.99028015136719,-74.2752532958984,-50.5410499572754,-89.8384704589844,-15.4271068572998,-64.6703109741211,-64.5318145751953,-114.81192779541,-5.21858930587769,-73.5597229003906,-87.6779937744141,82.7821044921875,-10.6191854476929,103.595573425293,87.3919906616211,123.429275512695,-41.0235824584961,-20.0038909912109,23.6685981750488,-54.3628807067871,-10.0947036743164,-75.4619522094727,61.5806007385254,44.2556953430176,-17.4222145080566,69.1225891113281,-58.4901580810547,-69.3949737548828
27.1577262878418,-51.8842430114746,48.6495399475098,-78.9230270385742,-8.94515228271484,-73.7327423095703,-49.7150688171387,-65.7909240722656,-15.5296354293823,-49.1305923461914,-74.7325897216797,-121.144233703613,-14.0505056381226,-62.2288970947266,-76.9022521972656,81.9140625,4.36885023117065,77.8020553588867,101.716087341309,95.202018737793,-53.9785995483398,-35.3376731872559,62.1188468933105,-65.6108474731445,-1.44812941551208,-34.0227661132812,15.2244110107422,7.87234830856323,-21.2992038726807,68.9554672241211,-49.0229644775391,-60.8064117431641
56.0774955749512,-62.2340316772461,57.4786338806152,-71.5332412719727,11.5661315917969,-73.0444946289062,-47.1905326843262,-74.9437255859375,-14.9273710250854,-45.4727058410645,-78.6257781982422,-118.229438781738,-43.9984359741211,-63.8798866271973,-68.2016220092773,58.9584121704102,-21.8995971679688,48.6480293273926,64.227653503418,44.2564277648926,-31.889705657959,-53.7985038757324,76.3463134765625,-76.3202209472656,4.50256586074829,1.93157780170441,-1.15939402580261,-4.91327953338623,3.52786612510681,64.0827560424805,-45.4532852172852,-58.6224174499512
59.8780708312988,-96.2722778320312,70.7784194946289,-83.667350769043,-13.1052618026733,-85.9550018310547,-67.9147109985352,-81.0897521972656,-36.3814353942871,-63.9706764221191,-71.4866943359375,-122.513954162598,-51.8837585449219,-50.5156173706055,-82.5184478759766,38.8823699951172,-4.0573148727417,57.0803146362305,-7.6931471824646,21.7860679626465,-8.28164100646973,-64.7022018432617,92.4038619995117,-77.7114410400391,-21.4576511383057,-0.0953911915421486,36.9816360473633,35.8016777038574,-16.2921924591064,49.2047348022461,-52.2451782226562,-61.3371658325195
40.8833274841309,-143.433792114258,93.024528503418,-122.920082092285,-40.2873229980469,-96.2160873413086,-61.5392684936523,-67.2852935791016,-31.4943256378174,-85.5048980712891,-75.8940582275391,-118.7509765625,-40.4381637573242,-47.4419746398926,-103.423202514648,-2.55298471450806,26.1715621948242,72.3492584228516,-47.0539779663086,11.7165145874023,-8.43508720397949,-41.5297775268555,120.508224487305,-77.1437835693359,-35.8723907470703,-4.56898832321167,40.388858795166,57.5964965820312,-12.319447517395,4.42373323440552,-54.7889213562012,-55.291332244873
53.3027153015137,-174.366333007812,87.0068054199219,-141.870162963867,-6.02781200408936,-101.997901916504,-42.9675254821777,-58.934627532959,-5.74627113342285,-83.2077026367188,-77.0363464355469,-68.0263519287109,-69.3109741210938,-44.1568832397461,-96.0746459960938,-31.4595260620117,11.4366722106934,79.2544708251953,-44.9319610595703,-6.45961427688599,-28.8053226470947,-11.7734842300415,127.212135314941,-62.6757965087891,-23.2830562591553,-15.7317361831665,13.2947540283203,42.402416229248,39.6178092956543,-28.525182723999,-52.3320503234863,-29.943078994751
61.4262428283691,-174.440063476562,48.1515274047852,-122.354507446289,19.7970905303955,-102.006828308105,-49.4687614440918,-54.0765953063965,-10.5000448226929,-90.9541015625,-54.5873413085938,-56.9398498535156,-101.623001098633,-17.1717720031738,-70.350830078125,-20.977502822876,2.42382407188416,83.7859649658203,-27.2423286437988,-4.4401388168335,-43.8306350708008,-27.8009796142578,113.93253326416,-48.216739654541,-34.8171081542969,-32.4936485290527,-1.08741438388824,47.669319152832,28.5856952667236,14.9484834671021,-50.6554298400879,-22.5442085266113
39.5491561889648,-145.369964599609,16.5895118713379,-104.787124633789,-1.67342567443848,-102.660140991211,-52.2783546447754,-52.3933181762695,-35.9456596374512,-122.679557800293,-70.918830871582,-111.421775817871,-79.311897277832,-24.0360317230225,-40.6579742431641,-31.7993965148926,28.2626914978027,70.3085098266602,14.1738977432251,5.51014184951782,-30.5995655059814,-71.4273300170898,83.5494918823242,-64.1228866577148,-56.0112533569336,-11.436351776123,-12.6010227203369,46.6552810668945,-7.8645167350769,47.7419967651367,-55.6005172729492,-36.8512153625488
31.6022453308105,-114.118690490723,8.57906723022461,-87.2185974121094,-26.2142105102539,-111.401794433594,-63.9095191955566,-38.4975891113281,-59.1273536682129,-118.136215209961,-122.348770141602,-109.571189880371,-65.6847534179688,-52.5938148498535,-5.26828193664551,-57.0577812194824,56.5186614990234,50.5173187255859,67.12548828125,-26.4464702606201,-7.05522918701172,-97.8714065551758,21.8453998565674,-60.157039642334,-57.0121040344238,10.9124803543091,-4.92064237594604,0.43559405207634,22.5596122741699,15.661958694458,-70.5664215087891,-12.3321380615234
18.5790538787842,-94.4592514038086,-14.6123399734497,-35.8388710021973,-51.3577919006348,-106.372940063477,-95.3024063110352,2.87432265281677,-71.9177169799805,-85.5336608886719,-128.175659179688,-46.9314613342285,-82.3127975463867,-38.451904296875,41.5645065307617,-56.2070808410645,86.1208572387695,27.9187164306641,106.878509521484,-85.3009719848633,-4.90563583374023,-96.2910232543945,-34.5024681091309,-11.168890953064,-70.0274505615234,-31.4165153503418,32.8622131347656,-34.4001770019531,61.7532348632812,7.29725074768066,-78.0308456420898,42.0678787231445
-24.5899868011475,-76.682258605957,-59.2562789916992,2.19606995582581,-74.2752532958984,-85.2003860473633,-89.8384704589844,40.0700340270996,-64.6703109741211,-75.4327011108398,-114.81192779541,-10.3739385604858,-73.5597229003906,-22.6690273284912,82.7821044921875,-60.5132255554199,103.595573425293,-17.5095310211182,123.429275512695,-94.0981674194336,-20.0038909912109,-63.7191429138184,-54.3628807067871,1.85584843158722,-75.4619522094727,-91.1042098999023,44.2556953430176,-53.4682998657227,69.1225891113281,-1.7934935092926,-69.3949737548828,69.9963073730469
-51.8842430114746,-58.8465919494629,-78.9230270385742,-8.91575336456299,-73.7327423095703,-66.3949890136719,-65.7909240722656,58.3116874694824,-49.1305923461914,-59.8815155029297,-121.144233703613,-4.01151466369629,-62.2288970947266,-36.062328338623,81.9140625,-65.3469009399414,77.8020553588867,-32.0034828186035,95.202018737793,-40.9387550354004,-35.3376731872559,-30.1174049377441,-65.6108474731445,-29.3382434844971,-34.0227661132812,-113.422668457031,7.87234830856323,-84.2952346801758,68.9554672241211,-53.211353302002,-60.8064117431641,65.6683959960938
-62.2340316772461,-36.8350410461426,-71.5332412719727,-9.60583686828613,-73.0444946289062,-47.3306274414062,-74.9437255859375,52.2474632263184,-45.4727058410645,-37.2078628540039,-118.229438781738,-18.3118209838867,-63.8798866271973,-38.2550773620605,58.9584121704102,-66.7547073364258,48.6480293273926,2.53949022293091,44.2564277648926,-22.0824909210205,-53.7985038757324,-40.8339614868164,-76.3202209472656,-18.1482982635498,1.93157780170441,-127.617477416992,-4.91327953338623,-56.8877334594727,64.0827560424805,-64.6319046020508,-58.6224174499512,37.9615211486816
-96.2722778320312,-8.58787155151367,-83.667350769043,21.5474948883057,-85.9550018310547,-38.4591674804688,-81.0897521972656,21.0241947174072,-63.9706764221191,-49.8561897277832,-122.513954162598,-32.8459281921387,-50.5156173706055,-28.0856857299805,38.8823699951172,-101.50057220459,57.0803146362305,-14.6915597915649,21.7860679626465,-84.4653472900391,-64.7022018432617,-72.8674545288086,-77.7114410400391,40.1763572692871,-0.0953911915421486,-136.306457519531,35.8016777038574,12.9117202758789,49.2047348022461,-65.2782363891602,-61.3371658325195,20.6029663085938
-143.433792114258,3.66729426383972,-122.920082092285,40.3059272766113,-96.2160873413086,-34.7689437866211,-67.2852935791016,23.8957424163818,-85.5048980712891,-57.2759857177734,-118.7509765625,-9.0073184967041,-47.4419746398926,-29.1493911743164,-2.55298471450806,-120.964828491211,72.3492584228516,-70.3308029174805,11.7165145874023,-138.184722900391,-41.5297775268555,-96.6740036010742,-77.1437835693359,75.3591995239258,-4.56898832321167,-117.384750366211,57.5964965820312,1.73055267333984,4.42373323440552,-96.4920425415039,-55.291332244873,45.2406044006348
-174.366333007812,-18.1617374420166,-141.870162963867,21.9341049194336,-101.997901916504,-4.885657787323,-58.934627532959,47.9149551391602,-83.2077026367188,-15.9998941421509,-68.0263519287109,14.5821151733398,-44.1568832397461,-34.4149971008301,-31.4595260620117,-77.4906768798828,79.2544708251953,-51.4216079711914,-6.45961427688599,-108.413291931152,-11.7734842300415,-133.166717529297,-62.6757965087891,52.113525390625,-15.7317361831665,-104.926643371582,42.402416229248,-47.449764251709,-28.525182723999,-45.709774017334,-29.943078994751,56.2523612976074
-174.440063476562,-52.6575088500977,-122.354507446289,-26.2512187957764,-102.006828308105,14.9536943435669,-54.0765953063965,12.2944297790527,-90.9541015625,19.6865615844727,-56.9398498535156,1.21501672267914,-17.1717720031738,-17.3727970123291,-20.977502822876,-15.3162965774536,83.7859649658203,3.03765988349915,-4.4401388168335,-41.6220054626465,-27.8009796142578,-167.457305908203,-48.216739654541,0.254974365234375,-32.4936485290527,-117.965385437012,47.669319152832,-33.1551742553711,14.9484834671021,55.0682754516602,-22.5442085266113,16.6338729858398
-145.369964599609,-56.4267044067383,-104.787124633789,-57.1959533691406,-102.660140991211,-6.03304672241211,-52.3933181762695,-33.8440246582031,-122.679557800293,7.80033826828003,-111.421775817871,-21.0622863769531,-24.0360317230225,13.6697750091553,-31.7993965148926,32.0346832275391,70.3085098266602,9.93302536010742,5.51014184951782,-12.7959909439087,-71.4273300170898,-161.027069091797,-64.1228866577148,-18.378755569458,-11.436351776123,-124.53035736084,46.6552810668945,-11.6882419586182,47.7419967651367,52.9092712402344,-36.8512153625488,-28.3652820587158
-114.118690490723,-22.8459644317627,-87.2185974121094,-48.9395408630371,-111.401794433594,-18.3797779083252,-38.4975891113281,-46.8392372131348,-118.136215209961,-18.836088180542,-109.571189880371,-46.8662147521973,-52.5938148498535,13.4423952102661,-57.0577812194824,46.0403099060059,50.5173187255859,-7.91635084152222,-26.4464702606201,-27.9028434753418,-97.8714065551758,-125.443023681641,-60.157039642334,2.31832695007324,10.9124803543091,-118.308883666992,0.43559405207634,-14.8467454910278,15.661958694458,-4.23223781585693,-12.3321380615234,-54.8198890686035
-94.4592514038086,4.86686038970947,-35.8388710021973,-52.2468643188477,-106.372940063477,-23.3318157196045,2.87432265281677,-75.6141662597656,-85.5336608886719,-36.4262313842773,-46.9314613342285,-65.6576614379883,-38.451904296875,-0.363143682479858,-56.2070808410645,29.8057289123535,27.9187164306641,-24.7096786499023,-85.3009719848633,-53.7277984619141,-96.2910232543945,-93.9151992797852,-11.168890953064,4.04591512680054,-31.4165153503418,-110.770553588867,-34.4001770019531,1.56184637546539,7.29725074768066,-15.643497467041,42.0678787231445,-55.5010871887207
-76.682258605957,5.60174608230591,2.19606995582581,-67.5569229125977,-85.2003860473633,-43.5754089355469,40.0700340270996,-71.3080673217773,-75.4327011108398,-47.8129539489746,-10.3739385604858,-48.0919227600098,-22.6690273284912,0.509546756744385,-60.5132255554199,23.5092582702637,-17.5095310211182,-39.2201957702637,-94.0981674194336,-78.3773498535156,-63.7191429138184,-87.1185760498047,1.85584843158722,-31.1909027099609,-91.1042098999023,-96.1898422241211,-53.4682998657227,-3.09597945213318,-1.7934935092926,-8.57791042327881,69.9963073730469,-26.3867034912109
-58.8465919494629,12.1269369125366,-8.91575336456299,-48.0531234741211,-66.3949890136719,-36.7513847351074,58.3116874694824,-12.2012348175049,-59.8815155029297,-39.1108360290527,-4.01151466369629,-22.0193157196045,-36.062328338623,-29.1701812744141,-65.3469009399414,25.6952781677246,-32.0034828186035,-52.2375640869141,-40.9387550354004,-82.8436050415039,-30.1174049377441,-69.5611877441406,-29.3382434844971,-62.5063133239746,-113.422668457031,-83.0185699462891,-84.2952346801758,-58.6556816101074,-53.211353302002,4.38646364212036,65.6683959960938,-3.8316285610199
-36.8350410461426,42.090892791748,-9.60583686828613,-22.5788803100586,-47.3306274414062,-20.7824153900146,52.2474632263184,-5.70874166488647,-37.2078628540039,-26.0028648376465,-18.3118209838867,-28.1583213806152,-38.2550773620605,-67.4672393798828,-66.7547073364258,30.5374736785889,2.53949022293091,-68.1044845581055,-22.0824909210205,-41.3000602722168,-40.8339614868164,12.1839561462402,-18.1482982635498,-68.4091873168945,-127.617477416992,-74.9582290649414,-56.8877334594727,-108.265968322754,-64.6319046020508,36.6072540283203,37.9615211486816,-11.6722164154053
-8.58787155151367,59.1295585632324,21.5474948883057,-30.5972537994385,-38.4591674804688,-42.1861114501953,21.0241947174072,-48.8771286010742,-49.8561897277832,-49.8527183532715,-32.8459281921387,-60.4843711853027,-28.0856857299805,-56.7827987670898,-101.50057220459,36.2359657287598,-14.6915597915649,-66.7329864501953,-84.4653472900391,-1.26270186901093,-72.8674545288086,72.9533081054688,40.1763572692871,-66.7851943969727,-136.306457519531,-44.9761734008789,12.9117202758789,-116.85572052002,-65.2782363891602,45.6885185241699,20.6029663085938,-40.373649597168
3.66729426383972,38.7190589904785,40.3059272766113,-60.2138938903809,-34.7689437866211,-52.6834030151367,23.8957424163818,-69.0985794067383,-57.2759857177734,-73.4550018310547,-9.0073184967041,-84.8804473876953,-29.1493911743164,-45.8644752502441,-120.964828491211,3.85613799095154,-70.3308029174805,-56.2388725280762,-138.184722900391,-16.5756988525391,-96.6740036010742,20.9210529327393,75.3591995239258,-64.6158599853516,-117.384750366211,-10.9050798416138,1.73055267333984,-75.9497375488281,-96.4920425415039,1.94432008266449,45.2406044006348,-65.2217559814453
-18.1617374420166,8.72694778442383,21.9341049194336,-99.2430801391602,-4.885657787323,-32.6417808532715,47.9149551391602,-79.8944473266602,-15.9998941421509,-49.2275543212891,14.5821151733398,-73.8691177368164,-34.4149971008301,-46.4612350463867,-77.4906768798828,-28.6422595977783,-51.4216079711914,-54.8313293457031,-108.413291931152,-32.7501106262207,-133.166717529297,-29.0104961395264,52.113525390625,-50.3601417541504,-104.926643371582,-32.0978965759277,-47.449764251709,-21.6521739959717,-45.709774017334,-56.4173240661621,56.2523612976074,-63.7307472229004
-52.6575088500977,-15.1032972335815,-26.2512187957764,-129.503814697266,14.9536943435669,-33.5771789550781,12.2944297790527,-79.7594833374023,19.6865615844727,-23.0610828399658,1.21501672267914,-46.4323768615723,-17.3727970123291,-18.1915245056152,-15.3162965774536,-3.98883366584778,3.03765988349915,-13.0624752044678,-41.6220054626465,5.2588038444519,-167.457305908203,-1.39258098602295,0.254974365234375,-40.1607704162598,-117.965385437012,-75.0933532714844,-33.1551742553711,-26.145658493042,55.0682754516602,-69.9241790771484,16.6338729858398,-67.1250152587891
-56.4267044067383,-43.2495269775391,-57.1959533691406,-139.440994262695,-6.03304672241211,-57.2211875915527,-33.8440246582031,-71.0475997924805,7.80033826828003,-25.4884128570557,-21.0622863769531,-32.5640106201172,13.6697750091553,-1.86475551128387,32.0346832275391,26.2997741699219,9.93302536010742,63.9472541809082,-12.7959909439087,58.1612319946289,-161.027069091797,7.98950958251953,-18.378755569458,-51.8732757568359,-124.53035736084,-65.3931121826172,-11.6882419586182,-44.7986145019531,52.9092712402344,-32.3529434204102,-28.3652820587158,-94.9227676391602
-22.8459644317627,-58.6662292480469,-48.9395408630371,-139.687133789062,-18.3797779083252,-75.7339706420898,-46.8392372131348,-97.7472152709961,-18.836088180542,-37.0520210266113,-46.8662147521973,-39.2762870788574,13.4423952102661,-11.6243085861206,46.0403099060059,30.6715469360352,-7.91635084152222,95.6934967041016,-27.9028434753418,81.5934524536133,-125.443023681641,3.05175971984863,2.31832695007324,-61.9336166381836,-118.308883666992,-45.0113639831543,-14.8467454910278,-5.68540000915527,-4.23223781585693,0.277441263198853,-54.8198890686035,-105.135375976562
4.86686038970947,-49.9373054504395,-52.2468643188477,-118.69303894043,-23.3318157196045,-78.2262878417969,-75.6141662597656,-123.501907348633,-36.4262313842773,-49.686206817627,-65.6576614379883,-71.3573760986328,-0.363143682479858,-18.9943046569824,29.8057289123535,9.46232128143311,-24.7096786499023,97.4548721313477,-53.7277984619141,75.6019515991211,-93.9151992797852,34.2402801513672,4.04591512680054,-55.1042404174805,-110.770553588867,-61.2779808044434,1.56184637546539,26.1437110900879,-15.643497467041,5.71989822387695,-55.5010871887207,-96.5371322631836
5.60174608230591,-32.5005226135254,-67.5569229125977,-77.1157836914062,-43.5754089355469,-57.821475982666,-71.3080673217773,-92.4696044921875,-47.8129539489746,-33.1758804321289,-48.0919227600098,-88.3790130615234,0.509546756744385,-30.784704208374,23.5092582702637,-37.6529235839844,-39.2201957702637,112.3935546875,-78.3773498535156,66.2208786010742,-87.1185760498047,29.1136379241943,-31.1909027099609,-37.2272262573242,-96.1898422241211,-65.0132751464844,-3.09597945213318,10.1739253997803,-8.57791042327881,18.5636043548584,-26.3867034912109,-82.7321624755859
12.1269369125366,-6.11548709869385,-48.0531234741211,-54.8343391418457,-36.7513847351074,-31.8654403686523,-12.2012348175049,-44.3266983032227,-39.1108360290527,10.8218383789062,-22.0193157196045,-52.6967964172363,-29.1701812744141,-21.9286956787109,25.6952781677246,-38.4602317810059,-52.2375640869141,99.4741592407227,-82.8436050415039,79.8791427612305,-69.5611877441406,-9.57214260101318,-62.5063133239746,-17.264627456665,-83.0185699462891,-52.9114837646484,-58.6556816101074,-12.6543302536011,4.38646364212036,31.5081882476807,-3.8316285610199,-44.5176315307617
42.090892791748,13.1234827041626,-22.5788803100586,-63.6162872314453,-20.7824153900146,-16.6310405731201,-5.70874166488647,-24.4347114562988,-26.0028648376465,29.1518688201904,-28.1583213806152,-16.3887424468994,-67.4672393798828,0.699807226657867,30.5374736785889,-12.4014921188354,-68.1044845581055,49.4842300415039,-41.3000602722168,94.7648162841797,12.1839561462402,5.98420715332031,-68.4091873168945,-29.2830009460449,-74.9582290649414,-63.5501976013184,-108.265968322754,-37.7751770019531,36.6072540283203,18.3643798828125,-11.6722164154053,-9.76760864257812
59.1295585632324,1.62958419322968,-30.5972537994385,-84.7745742797852,-42.1861114501953,-2.28881025314331,-48.8771286010742,-15.0033493041992,-49.8527183532715,37.424259185791,-60.4843711853027,1.04339468479156,-56.7827987670898,-16.7143383026123,36.2359657287598,-48.8418502807617,-66.7329864501953,7.07301330566406,-1.26270186901093,80.8063125610352,72.9533081054688,50.9227752685547,-66.7851943969727,-67.144775390625,-44.9761734008789,-77.6679458618164,-116.85572052002,-52.1525421142578,45.6885185241699,19.9477233886719,-40.373649597168,3.2155704498291
38.7190589904785,-5.57541799545288,-60.2138938903809,-100.374206542969,-52.6834030151367,9.95968818664551,-69.0985794067383,7.41350841522217,-73.4550018310547,56.9636878967285,-84.8804473876953,29.6829490661621,-45.8644752502441,-41.5977363586426,3.85613799095154,-60.7241439819336,-56.2388725280762,-23.0418395996094,-16.5756988525391,68.2973480224609,20.9210529327393,67.1108551025391,-64.6158599853516,-73.4032897949219,-10.9050798416138,-82.6602096557617,-75.9497375488281,-51.4605026245117,1.94432008266449,57.2106628417969,-65.2217559814453,21.3698101043701
8.72694778442383,12.2117977142334,-99.2430801391602,-94.5745544433594,-32.6417808532715,16.3499641418457,-79.8944473266602,27.7729511260986,-49.2275543212891,52.794132232666,-73.8691177368164,35.6228065490723,-46.4612350463867,-47.7249870300293,-28.6422595977783,-7.24618864059448,-54.8313293457031,-57.9328384399414,-32.7501106262207,76.8845596313477,-29.0104961395264,37.4128646850586,-50.3601417541504,-63.6007652282715,-32.0978965759277,-84.7829284667969,-21.6521739959717,-66.7995529174805,-56.4173240661621,80.0004806518555,-63.7307472229004,28.539831161499
-15.1032972335815,19.2618389129639,-129.503814697266,-78.5634689331055,-33.5771789550781,25.5421657562256,-79.7594833374023,35.125057220459,-23.0610828399658,44.2404747009277,-46.4323768615723,20.4599609375,-18.1915245056152,-57.0622863769531,-3.98883366584778,-1.37426674365997,-13.0624752044678,-83.7726058959961,5.2588038444519,65.7704467773438,-1.39258098602295,-39.9504165649414,-40.1607704162598,-73.3412780761719,-75.0933532714844,-87.134521484375,-26.145658493042,-68.3432464599609,-69.9241790771484,74.3597564697266,-67.1250152587891,24.3998355865479
-43.2495269775391,14.2545623779297,-139.440994262695,-67.7256240844727,-57.2211875915527,33.8612976074219,-71.0475997924805,47.0328407287598,-25.4884128570557,50.7643699645996,-32.5640106201172,27.2129707336426,-1.86475551128387,-41.9752922058105,26.2997741699219,-11.7606077194214,63.9472541809082,-72.5287017822266,58.1612319946289,28.0041618347168,7.98950958251953,-89.7671966552734,-51.8732757568359,-68.1161193847656,-65.3931121826172,-111.457588195801,-44.7986145019531,-44.7064666748047,-32.3529434204102,50.461841583252,-94.9227676391602,31.1634826660156
-58.6662292480469,20.5553855895996,-139.687133789062,-50.9296836853027,-75.7339706420898,32.7432823181152,-97.7472152709961,46.149543762207,-37.0520210266113,36.0351409912109,-39.2762870788574,20.2834568023682,-11.6243085861206,-16.879789352417,30.6715469360352,17.0271701812744,95.6934967041016,-37.6769027709961,81.5934524536133,10.8929195404053,3.05175971984863,-56.9732627868652,-61.9336166381836,-50.0464744567871,-45.0113639831543,-133.687881469727,-5.68540000915527,-35.4122886657715,0.277441263198853,-10.9273653030396,-105.135375976562,15.6634216308594
-49.9373054504395,32.5301742553711,-118.69303894043,-31.3908252716064,-78.2262878417969,25.0258769989014,-123.501907348633,13.5628929138184,-49.686206817627,12.1774492263794,-71.3573760986328,-2.74658846855164,-18.9943046569824,-23.7265014648438,9.46232128143311,20.2617263793945,97.4548721313477,-17.2507286071777,75.6019515991211,12.6884202957153,34.2402801513672,-8.8796272277832,-55.1042404174805,-44.6905212402344,-61.2779808044434,-122.405166625977,26.1437110900879,-17.6662425994873,5.71989822387695,-67.0637512207031,-96.5371322631836,-13.274227142334
-32.5005226135254,36.6580429077148,-77.1157836914062,-16.8918075561523,-57.821475982666,18.8870334625244,-92.4696044921875,-7.05403804779053,-33.1758804321289,2.23719048500061,-88.3790130615234,1.87189817428589,-30.784704208374,-39.2796592712402,-37.6529235839844,19.8647346496582,112.3935546875,-10.3041543960571,66.2208786010742,-7.09659290313721,29.1136379241943,8.10575866699219,-37.2272262573242,-20.5432243347168,-65.0132751464844,-115.841018676758,10.1739253997803,-3.63513612747192,18.5636043548584,-46.7786674499512,-82.7321624755859,-18.1248474121094
-6.11548709869385,27.8210868835449,-54.8343391418457,7.26820850372314,-31.8654403686523,13.818452835083,-44.3266983032227,-11.6811742782593,10.8218383789062,-10.5221405029297,-52.6967964172363,-2.54629564285278,-21.9286956787109,-75.4330749511719,-38.4602317810059,39.0174560546875,99.4741592407227,-16.3864002227783,79.8791427612305,-37.5266723632812,-9.57214260101318,5.23944282531738,-17.264627456665,18.1151275634766,-52.9114837646484,-114.520317077637,-12.6543302536011,-35.280445098877,31.5081882476807,10.9341840744019,-44.5176315307617,-37.6134262084961
