Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Pz_Col1,Pz_Col2
-53.439151763916,-51.1021995544434,-5.8756365776062,4.4606819152832,-55.4576873779297,-50.4895248413086,-140.025650024414,51.8290557861328,-441.558074951172,-85.3394622802734,-153.092483520508,30.8766174316406,-22.4178657531738,104.519729614258,8.74817848205566,178.461776733398,-10.0727224349976,57.3624000549316,-33.3387718200684,149.389358520508,-65.1649856567383,-22.8905467987061,-35.9473609924316,9.92226505279541,17.7253112792969,51.8686561584473,-9.1893367767334,80.3544464111328,-4.93466949462891,54.7699775695801,-172.08171081543,26.6095352172852,-49.2334327697754,-9.89535808563232
-22.4873676300049,-44.7530097961426,57.541332244873,51.2571487426758,-60.0232276916504,-47.7735404968262,-1.68904161453247,90.9039611816406,-452.746002197266,-48.5046615600586,-73.1728744506836,7.23683309555054,-35.1560440063477,125.788970947266,20.2937335968018,181.521881103516,-84.8115158081055,73.1216735839844,-39.5598754882812,204.110794067383,-62.338794708252,-13.0474081039429,38.5877227783203,10.1019086837769,39.0782241821289,38.985050201416,-29.5207443237305,54.7151184082031,35.809196472168,48.8297271728516,-61.174015045166,28.7579708099365,-12.8936624526978,-22.1966323852539
33.3772010803223,-30.2013301849365,69.3959884643555,98.2972793579102,24.4313144683838,-37.0652694702148,104.184226989746,73.7775039672852,-420.681091308594,-42.5793876647949,23.4378929138184,-9.39445877075195,-23.4130725860596,92.2705307006836,29.6105937957764,178.625930786133,-75.7905960083008,31.1831951141357,-75.0854263305664,256.014617919922,-7.93762350082397,10.1259441375732,57.334846496582,-5.32724380493164,71.9080200195312,54.7979278564453,-22.9697265625,30.9904918670654,47.5463752746582,49.17626953125,30.1242771148682,2.41388082504272,61.05859375,-21.3272972106934
42.4267082214355,-44.6469764709473,26.8865814208984,86.4529647827148,78.3631591796875,-32.5197257995605,85.6537551879883,46.528434753418,-411.551025390625,-75.4701309204102,62.8045463562012,-11.3625001907349,4.85306406021118,62.1240119934082,21.4228897094727,163.467391967773,-37.069149017334,15.1935348510742,-77.7051391601562,215.569946289062,-2.36110019683838,19.922643661499,-8.95523834228516,1.2259566783905,79.5512161254883,27.5672454833984,8.05446624755859,30.6408348083496,38.9072113037109,41.1122932434082,51.2475318908691,7.09523630142212,105.686126708984,-39.0450668334961
23.2747249603271,-67.9370040893555,-28.8841209411621,111.44979095459,80.8078994750977,-52.2263679504395,41.6083908081055,85.0075759887695,-403.685241699219,-125.703735351562,60.1625595092773,17.0843276977539,61.7153434753418,56.2307586669922,54.9416275024414,89.2503509521484,46.4168701171875,12.5293092727661,59.9975318908691,111.748069763184,-38.5600395202637,15.6379156112671,-40.2649612426758,21.3100814819336,82.3694458007812,-63.8927841186523,-2.02224946022034,16.7896404266357,57.5284461975098,-28.5227451324463,54.0106964111328,48.4256362915039,131.496826171875,-79.8539886474609
-8.59123516082764,-47.6216468811035,-57.9934501647949,188.593063354492,74.4840469360352,-88.8765106201172,41.7317314147949,193.781585693359,-356.944885253906,-180.183654785156,93.3287582397461,76.3886566162109,130.618759155273,7.83517169952393,130.539245605469,1.23895132541656,136.092575073242,5.03923034667969,174.938232421875,49.8115692138672,-45.2479400634766,29.1181640625,-8.88903903961182,64.7814331054688,79.4718246459961,-151.200088500977,-17.8449592590332,-17.7432289123535,77.5191192626953,-112.835823059082,59.6777763366699,91.6960372924805,172.156036376953,-92.4476547241211
-38.1321182250977,-31.5169906616211,-27.4295978546143,177.032470703125,58.7098731994629,-106.281288146973,66.1984558105469,263.128936767578,-259.886810302734,-213.5205078125,165.661682128906,137.155746459961,202.326278686523,-31.6672286987305,196.277725219727,-14.7239665985107,184.175659179688,38.6328811645508,155.379928588867,25.912281036377,-32.1140632629395,43.3084716796875,22.8563461303711,106.78923034668,54.5599517822266,-132.115783691406,37.225658416748,-35.2568435668945,64.0365295410156,-121.177032470703,68.1683120727539,125.421058654785,206.634567260742,-75.7843322753906
-31.860164642334,-48.9032783508301,21.4300212860107,93.9077606201172,45.6057014465332,-89.1279067993164,83.1941757202148,197.784545898438,-113.306495666504,-220.790298461914,190.887268066406,171.725646972656,261.044403076172,-34.1400184631348,227.272033691406,16.0049953460693,223.760635375977,20.1169414520264,140.936187744141,9.08777713775635,-25.2097454071045,16.692419052124,43.9029006958008,55.1866340637207,63.3020515441895,-21.082332611084,103.314193725586,-33.4380950927734,26.0154724121094,-63.4031791687012,67.3513870239258,128.659149169922,195.485198974609,-55.9919166564941
-20.5596446990967,-46.8455581665039,33.0879402160645,45.6425018310547,25.0586528778076,-48.4801445007324,55.3231239318848,82.4666748046875,-31.4719142913818,-197.987060546875,139.616073608398,189.086318969727,227.32829284668,-97.5836944580078,208.660690307617,52.3825454711914,184.551361083984,-74.7714462280273,166.939056396484,44.2512435913086,-19.3580303192139,-28.1145915985107,34.4726905822754,-31.9422397613525,109.215530395508,57.9572448730469,105.467056274414,-58.3350601196289,6.45564460754395,-6.77631568908691,34.7801284790039,96.9563751220703,124.893669128418,-1.39734935760498
-35.7040557861328,-55.5010452270508,12.7326374053955,19.8440589904785,-20.5375938415527,-24.1284866333008,22.2635231018066,27.0017127990723,-67.1321563720703,-149.792877197266,72.2323379516602,200.922760009766,128.577301025391,-177.192916870117,178.054885864258,100.443939208984,75.9548263549805,-134.980453491211,155.408645629883,58.9789161682129,-19.0267505645752,-48.8280715942383,7.27515268325806,-39.1033821105957,103.22038269043,55.9759178161621,87.7960357666016,-117.396286010742,30.9069137573242,23.8690929412842,10.3173809051514,74.1699752807617,38.7268486022949,58.1084632873535
-51.1021995544434,-83.0489959716797,4.4606819152832,5.46814680099487,-50.4895248413086,-28.4779109954834,51.8290557861328,4.72911834716797,-85.3394622802734,-82.0455551147461,30.8766174316406,183.502716064453,104.519729614258,-141.742401123047,178.461776733398,129.032897949219,57.3624000549316,-141.837432861328,149.389358520508,-32.6246871948242,-22.8905467987061,-31.0651054382324,9.92226505279541,-26.777624130249,51.8686561584473,23.2635097503662,80.3544464111328,-118.538642883301,54.7699775695801,21.3191299438477,26.6095352172852,70.2721557617188,-9.89535808563232,67.0855560302734
-44.7530097961426,-56.1508712768555,51.2571487426758,-1.28671169281006,-47.7735404968262,-17.0619602203369,90.9039611816406,-12.1023082733154,-48.5046615600586,12.1078462600708,7.23683309555054,130.447357177734,125.788970947266,-63.4283065795898,181.521881103516,111.089210510254,73.1216735839844,-88.3629531860352,204.110794067383,-93.5726928710938,-13.0474081039429,14.1624164581299,10.1019086837769,-54.4853248596191,38.985050201416,16.7912120819092,54.7151184082031,-25.9014854431152,48.8297271728516,-10.0577697753906,28.7579708099365,55.9193878173828,-22.1966323852539,78.1748962402344
-30.2013301849365,-28.5379085540771,98.2972793579102,-29.820613861084,-37.0652694702148,11.6403293609619,73.7775039672852,-6.83404970169067,-42.5793876647949,93.2205581665039,-9.39445877075195,87.3389282226562,92.2705307006836,-37.1102523803711,178.625930786133,82.181755065918,31.1831951141357,-6.47350358963013,256.014617919922,-43.763313293457,10.1259441375732,47.8220024108887,-5.32724380493164,-68.9628677368164,54.7979278564453,56.0228271484375,30.9904918670654,32.9352951049805,49.17626953125,-17.3564472198486,2.41388082504272,42.6008377075195,-21.3272972106934,96.9697647094727
-44.6469764709473,-53.2682723999023,86.4529647827148,-49.7877807617188,-32.5197257995605,44.0083122253418,46.528434753418,-4.34478950500488,-75.4701309204102,145.102355957031,-11.3625001907349,69.8445205688477,62.1240119934082,-5.34756660461426,163.467391967773,46.5119209289551,15.1935348510742,-1.35892367362976,215.569946289062,-17.866003036499,19.922643661499,77.0761642456055,1.2259566783905,-59.8094139099121,27.5672454833984,82.2513198852539,30.6408348083496,13.1629219055176,41.1122932434082,10.8047676086426,7.09523630142212,42.5471229553223,-39.0450668334961,56.4960899353027
-67.9370040893555,-43.7799224853516,111.44979095459,-59.1873817443848,-52.2263679504395,108.570587158203,85.0075759887695,-24.10227394104,-125.703735351562,192.306777954102,17.0843276977539,36.1214752197266,56.2307586669922,21.0512657165527,89.2503509521484,-33.3740310668945,12.5293092727661,-12.3778095245361,111.748069763184,-71.5430526733398,15.6379156112671,128.440765380859,21.3100814819336,-72.0050354003906,-63.8927841186523,36.071460723877,16.7896404266357,26.4320030212402,-28.5227451324463,6.80379009246826,48.4256362915039,31.531774520874,-79.8539886474609,-8.775803565979
-47.6216468811035,-6.65669536590576,188.593063354492,-82.8858337402344,-88.8765106201172,157.482116699219,193.781585693359,-40.2365837097168,-180.183654785156,169.842010498047,76.3886566162109,-19.6617755889893,7.83517169952393,-17.351354598999,1.23895132541656,-108.593620300293,5.03923034667969,40.5173377990723,49.8115692138672,-114.830101013184,29.1181640625,124.326065063477,64.7814331054688,-105.632133483887,-151.200088500977,-29.4974231719971,-17.7432289123535,66.2953414916992,-112.835823059082,-31.1696376800537,91.6960372924805,19.1818313598633,-92.4476547241211,-49.1093215942383
-31.5169906616211,-18.4431819915771,177.032470703125,-62.6674499511719,-106.281288146973,127.349891662598,263.128936767578,-17.4029483795166,-213.5205078125,74.9365921020508,137.155746459961,-47.1329917907715,-31.6672286987305,-41.4954605102539,-14.7239665985107,-101.544090270996,38.6328811645508,70.6137084960938,25.912281036377,-96.659065246582,43.3084716796875,44.0397338867188,106.78923034668,-85.8779602050781,-132.115783691406,-50.6278343200684,-35.2568435668945,54.2545318603516,-121.177032470703,-43.3971633911133,125.421058654785,36.5966339111328,-75.7843322753906,-68.0149536132812
-48.9032783508301,-36.4897155761719,93.9077606201172,8.30213069915771,-89.1279067993164,84.6055068969727,197.784545898438,51.8325309753418,-220.790298461914,49.9226264953613,171.725646972656,-15.4624700546265,-34.1400184631348,14.0382680892944,16.0049953460693,-59.2913360595703,20.1169414520264,51.7628746032715,9.08777713775635,-74.478157043457,16.692419052124,30.6929664611816,55.1866340637207,12.8077554702759,-21.082332611084,-48.1727409362793,-33.4380950927734,35.7631721496582,-63.4031791687012,-47.9664192199707,128.659149169922,55.3199577331543,-55.9919166564941,-38.9665222167969
-46.8455581665039,-21.5100955963135,45.6425018310547,49.5631904602051,-48.4801445007324,68.6511917114258,82.4666748046875,101.611030578613,-197.987060546875,82.3029327392578,189.086318969727,48.9574851989746,-97.5836944580078,79.8436508178711,52.3825454711914,-50.2009010314941,-74.7714462280273,28.163200378418,44.2512435913086,-97.6194686889648,-28.1145915985107,87.0177154541016,-31.9422397613525,68.830322265625,57.9572448730469,-49.8200798034668,-58.3350601196289,36.6454010009766,-6.77631568908691,-78.7074508666992,96.9563751220703,25.4752540588379,-1.39734935760498,17.6020679473877
-55.5010452270508,-12.7173795700073,19.8440589904785,51.9543952941895,-24.1284866333008,32.4272155761719,27.0017127990723,82.4934921264648,-149.792877197266,44.481575012207,200.922760009766,93.2803115844727,-177.192916870117,105.504669189453,100.443939208984,-40.5881118774414,-134.980453491211,36.62109375,58.9789161682129,-74.1298141479492,-48.8280715942383,60.4618682861328,-39.1033821105957,32.0851783752441,55.9759178161621,-45.6810989379883,-117.396286010742,21.1256237030029,23.8690929412842,-87.7503051757812,74.1699752807617,-21.4167003631592,58.1084632873535,50.3370895385742
-83.0489959716797,-10.7281370162964,5.46814680099487,61.3335571289062,-28.4779109954834,11.4418573379517,4.72911834716797,74.8833847045898,-82.0455551147461,-31.6511402130127,183.502716064453,115.257850646973,-141.742401123047,122.827285766602,129.032897949219,10.045373916626,-141.837432861328,122.246032714844,-32.6246871948242,42.592716217041,-31.0651054382324,-12.9743366241455,-26.777624130249,15.5078802108765,23.2635097503662,-22.2836208343506,-118.538642883301,6.66659832000732,21.3191299438477,-44.1999435424805,70.2721557617188,-8.6286153793335,67.0855560302734,106.875183105469
-56.1508712768555,24.2199935913086,-1.28671169281006,99.8933029174805,-17.0619602203369,50.0506439208984,-12.1023082733154,132.653457641602,12.1078462600708,-75.4682693481445,130.447357177734,165.740371704102,-63.4283065795898,141.318450927734,111.089210510254,93.0764999389648,-88.3629531860352,176.196899414062,-93.5726928710938,103.604690551758,14.1624164581299,-11.1082954406738,-54.4853248596191,42.529541015625,16.7912120819092,4.84935617446899,-25.9014854431152,1.40780484676361,-10.0577697753906,-4.23374891281128,55.9193878173828,46.7985305786133,78.1748962402344,206.564163208008
-28.5379085540771,78.8535385131836,-29.820613861084,134.896179199219,11.6403293609619,77.6222991943359,-6.83404970169067,165.436233520508,93.2205581665039,-80.144905090332,87.3389282226562,230.154037475586,-37.1102523803711,121.747024536133,82.181755065918,168.396286010742,-6.47350358963013,91.5941696166992,-43.763313293457,58.4056663513184,47.8220024108887,20.4708213806152,-68.9628677368164,52.779182434082,56.0228271484375,21.0015811920166,32.9352951049805,21.2670917510986,-17.3564472198486,-2.30163311958313,42.6008377075195,51.9397506713867,96.9697647094727,250.110626220703
-53.2682723999023,78.1689224243164,-49.7877807617188,100.47477722168,44.0083122253418,38.7483062744141,-4.34478950500488,121.107749938965,145.102355957031,-26.8450107574463,69.8445205688477,232.787506103516,-5.34756660461426,80.8288345336914,46.5119209289551,181.416152954102,-1.35892367362976,9.76537990570068,-17.866003036499,26.4350128173828,77.0761642456055,28.4267959594727,-59.8094139099121,49.9342880249023,82.2513198852539,51.1903686523438,13.1629219055176,91.3328704833984,10.8047676086426,12.7125453948975,42.5471229553223,-14.6776466369629,56.4960899353027,190.56657409668
-43.7799224853516,2.60936188697815,-59.1873817443848,27.6716423034668,108.570587158203,-34.9852561950684,-24.10227394104,59.5578689575195,192.306777954102,39.9985961914062,36.1214752197266,165.561370849609,21.0512657165527,80.759391784668,-33.3740310668945,135.88020324707,-12.3778095245361,9.91436100006104,-71.5430526733398,15.1159648895264,128.440765380859,42.4398345947266,-72.0050354003906,27.0982246398926,36.071460723877,77.7860565185547,26.4320030212402,116.672653198242,6.80379009246826,45.4033622741699,31.531774520874,-94.0865631103516,-8.775803565979,98.5492477416992
-6.65669536590576,-60.9438400268555,-82.8858337402344,-4.92238664627075,157.482116699219,-100.508987426758,-40.2365837097168,5.57464027404785,169.842010498047,35.968864440918,-19.6617755889893,54.8254623413086,-17.351354598999,83.4356002807617,-108.593620300293,64.2743453979492,40.5173377990723,-3.25104308128357,-114.830101013184,-35.9960556030273,124.326065063477,32.9023818969727,-105.632133483887,-11.3214883804321,-29.4974231719971,45.5239944458008,66.2953414916992,45.6996879577637,-31.1696376800537,10.1767663955688,19.1818313598633,-144.625183105469,-49.1093215942383,38.0168800354004
-18.4431819915771,-60.8345680236816,-62.6674499511719,-23.2855281829834,127.349891662598,-131.713989257812,-17.4029483795166,-61.8641204833984,74.9365921020508,-14.4699268341064,-47.1329917907715,-88.0984802246094,-41.4954605102539,29.4638481140137,-101.544090270996,-22.114616394043,70.6137084960938,-29.8807277679443,-96.659065246582,-86.8112716674805,44.0397338867188,-28.8737602233887,-85.8779602050781,-16.7023391723633,-50.6278343200684,-6.21093463897705,54.2545318603516,-7.7584490776062,-43.3971633911133,-71.1053924560547,36.5966339111328,-165.984970092773,-68.0149536132812,-0.470794230699539
-36.4897155761719,-39.2961311340332,8.30213069915771,-51.5861587524414,84.6055068969727,-125.639343261719,51.8325309753418,-120.98974609375,49.9226264953613,-30.2234268188477,-15.4624700546265,-194.847915649414,14.0382680892944,-3.84514164924622,-59.2913360595703,-61.9895095825195,51.7628746032715,-37.9974098205566,-74.478157043457,-76.1032485961914,30.6929664611816,-73.7367706298828,12.8077554702759,-12.7707214355469,-48.1727409362793,-27.7258892059326,35.7631721496582,-6.6688985824585,-47.9664192199707,-70.0789566040039,55.3199577331543,-178.794937133789,-38.9665222167969,-36.2137107849121
-21.5100955963135,-34.4732704162598,49.5631904602051,-64.3503570556641,68.6511917114258,-115.931823730469,101.611030578613,-156.377700805664,82.3029327392578,-10.3889331817627,48.9574851989746,-235.566284179688,79.8436508178711,35.847095489502,-50.2009010314941,-44.4546585083008,28.163200378418,-52.9865226745605,-97.6194686889648,-22.1265029907227,87.0177154541016,-76.7251586914062,68.830322265625,-44.6661262512207,-49.8200798034668,-52.8172454833984,36.6454010009766,-10.926079750061,-78.7074508666992,-2.99376821517944,25.4752540588379,-212.182983398438,17.6020679473877,-70.6232986450195
-12.7173795700073,-59.0610733032227,51.9543952941895,-95.6933975219727,32.4272155761719,-130.803146362305,82.4934921264648,-200.72590637207,44.481575012207,-26.8874263763428,93.2803115844727,-287.288116455078,105.504669189453,52.6447601318359,-40.5881118774414,-83.1585388183594,36.62109375,-50.9102439880371,-74.1298141479492,-19.3006038665771,60.4618682861328,-90.3012084960938,32.0851783752441,-92.864128112793,-45.6810989379883,-84.4021682739258,21.1256237030029,-15.5816802978516,-87.7503051757812,21.6663646697998,-21.4167003631592,-262.139251708984,50.3370895385742,-135.602096557617
-10.7281370162964,-106.360534667969,61.3335571289062,-150.951400756836,11.4418573379517,-149.046051025391,74.8833847045898,-241.898208618164,-31.6511402130127,-95.6454315185547,115.257850646973,-323.453582763672,122.827285766602,-25.1840629577637,10.045373916626,-178.621444702148,122.246032714844,-20.6457118988037,42.592716217041,-99.5952377319336,-12.9743366241455,-93.1759185791016,15.5078802108765,-137.831436157227,-22.2836208343506,-108.158210754395,6.66659832000732,-8.00403690338135,-44.1999435424805,7.74337434768677,-8.6286153793335,-278.951812744141,106.875183105469,-229.5537109375
24.2199935913086,-138.89208984375,99.8933029174805,-167.401412963867,50.0506439208984,-147.870193481445,132.653457641602,-216.665176391602,-75.4682693481445,-149.366073608398,165.740371704102,-242.274856567383,141.318450927734,-148.197067260742,93.0764999389648,-208.088150024414,176.196899414062,-6.56031370162964,103.604690551758,-146.081405639648,-11.1082954406738,-57.5867767333984,42.529541015625,-162.214584350586,4.84935617446899,-125.791168212891,1.40780484676361,0.0284107197076082,-4.23374891281128,-13.7542209625244,46.7985305786133,-243.427474975586,206.564163208008,-264.733215332031
78.8535385131836,-139.291519165039,134.896179199219,-149.320022583008,77.6222991943359,-138.927062988281,165.436233520508,-131.928192138672,-80.144905090332,-164.566421508789,230.154037475586,-101.90788269043,121.747024536133,-189.891235351562,168.396286010742,-153.612731933594,91.5941696166992,-9.55031871795654,58.4056663513184,-86.6943130493164,20.4708213806152,-56.3916816711426,52.779182434082,-142.319702148438,21.0015811920166,-83.173210144043,21.2670917510986,14.9588785171509,-2.30163311958313,-41.6882362365723,51.9397506713867,-196.335556030273,250.110626220703,-195.897186279297
78.1689224243164,-123.048294067383,100.47477722168,-136.684936523438,38.7483062744141,-119.709449768066,121.107749938965,-71.8560485839844,-26.8450107574463,-165.108474731445,232.787506103516,-0.846442818641663,80.8288345336914,-79.4160232543945,181.416152954102,-68.4006118774414,9.76537990570068,-1.68707263469696,26.4350128173828,-6.64687824249268,28.4267959594727,-98.2609329223633,49.9342880249023,-105.471572875977,51.1903686523438,4.67020702362061,91.3328704833984,31.8292045593262,12.7125453948975,-35.3093872070312,-14.6776466369629,-157.204315185547,190.56657409668,-66.5414886474609
2.60936188697815,-106.630126953125,27.6716423034668,-140.398071289062,-34.9852561950684,-89.6387939453125,59.5578689575195,-85.9619140625,39.9985961914062,-146.105987548828,165.561370849609,53.4319343566895,80.759391784668,48.2940788269043,135.88020324707,-0.294254273176193,9.91436100006104,18.7419948577881,15.1159648895264,23.2816429138184,42.4398345947266,-95.2246551513672,27.0982246398926,-107.888816833496,77.7860565185547,29.1209144592285,116.672653198242,28.056755065918,45.4033622741699,5.73183727264404,-94.0865631103516,-100.597602844238,98.5492477416992,62.9786338806152
-60.9438400268555,-105.754234313965,-4.92238664627075,-169.195175170898,-100.508987426758,-80.6414184570312,5.57464027404785,-130.391799926758,35.968864440918,-103.553581237793,54.8254623413086,51.5117073059082,83.4356002807617,59.4459419250488,64.2743453979492,16.7504959106445,-3.25104308128357,52.1067581176758,-35.9960556030273,55.5817718505859,32.9023818969727,-50.6090049743652,-11.3214883804321,-142.47184753418,45.5239944458008,12.6773557662964,45.6996879577637,-15.2490749359131,10.1767663955688,41.8445816040039,-144.625183105469,-32.5792694091797,38.0168800354004,128.449066162109
-60.8345680236816,-115.488838195801,-23.2855281829834,-188.091812133789,-131.713989257812,-91.5546798706055,-61.8641204833984,-131.748718261719,-14.4699268341064,-32.1031761169434,-88.0984802246094,23.8424415588379,29.4638481140137,41.9877777099609,-22.114616394043,15.197922706604,-29.8807277679443,81.2499008178711,-86.8112716674805,132.701553344727,-28.8737602233887,-29.7624626159668,-16.7023391723633,-134.50065612793,-6.21093463897705,35.0017280578613,-7.7584490776062,-71.0680999755859,-71.1053924560547,80.3891143798828,-165.984970092773,-0.737676680088043,-0.470794230699539,117.281753540039
-39.2961311340332,-104.53434753418,-51.5861587524414,-169.933883666992,-125.639343261719,-90.1953887939453,-120.98974609375,-106.418090820312,-30.2234268188477,63.5555992126465,-194.847915649414,7.44828748703003,-3.84514164924622,49.336555480957,-61.9895095825195,0.0195302981883287,-37.9974098205566,54.2296257019043,-76.1032485961914,143.666366577148,-73.7367706298828,-29.5768260955811,-12.7707214355469,-85.3319473266602,-27.7258892059326,51.3259048461914,-6.6688985824585,-77.8850708007812,-70.0789566040039,94.1468734741211,-178.794937133789,-16.1415500640869,-36.2137107849121,83.0124359130859
-34.4732704162598,-67.4402313232422,-64.3503570556641,-178.077041625977,-115.931823730469,-68.6714477539062,-156.377700805664,-129.564422607422,-10.3889331817627,128.416229248047,-235.566284179688,-68.8481521606445,35.847095489502,12.4764585494995,-44.4546585083008,-69.3544235229492,-52.9865226745605,-10.3036603927612,-22.1265029907227,35.8879776000977,-76.7251586914062,-10.1832246780396,-44.6661262512207,-83.9436187744141,-52.8172454833984,23.068675994873,-10.926079750061,-57.3698425292969,-2.99376821517944,51.1720771789551,-212.182983398438,-42.4736251831055,-70.6232986450195,35.4891624450684
-59.0610733032227,-48.0645446777344,-95.6933975219727,-216.892974853516,-130.803146362305,-32.1661491394043,-200.72590637207,-180.963439941406,-26.8874263763428,168.497802734375,-287.288116455078,-189.348007202148,52.6447601318359,-13.5047922134399,-83.1585388183594,-127.054916381836,-50.9102439880371,-3.84111285209656,-19.3006038665771,0.728024899959564,-90.3012084960938,39.9302406311035,-92.864128112793,-103.825752258301,-84.4021682739258,-1.99099123477936,-15.5816802978516,-58.9755973815918,21.6663646697998,15.5125246047974,-262.139251708984,-49.4060668945312,-135.602096557617,-17.8714046478271
-106.360534667969,-77.1926727294922,-150.951400756836,-189.145645141602,-149.046051025391,3.59868550300598,-241.898208618164,-166.666641235352,-95.6454315185547,256.377777099609,-323.453582763672,-200.902191162109,-25.1840629577637,43.4299545288086,-178.621444702148,-91.5578842163086,-20.6457118988037,72.6637268066406,-99.5952377319336,87.9056396484375,-93.1759185791016,76.6600494384766,-137.831436157227,-53.9356307983398,-108.158210754395,16.6478157043457,-8.00403690338135,-40.980598449707,7.74337434768677,9.27172183990479,-278.951812744141,-17.4301414489746,-229.5537109375,-5.91176795959473
-138.89208984375,-115.28638458252,-167.401412963867,-101.616683959961,-147.870193481445,32.3531227111816,-216.665176391602,-67.3987121582031,-149.366073608398,350.065795898438,-242.274856567383,-106.674873352051,-148.197067260742,88.210563659668,-208.088150024414,-2.81975913047791,-6.56031370162964,77.1665344238281,-146.081405639648,103.610870361328,-57.5867767333984,59.4485244750977,-162.214584350586,22.7591342926025,-125.791168212891,61.7585525512695,0.0284107197076082,-6.34924745559692,-13.7542209625244,-7.10824012756348,-243.427474975586,46.8341827392578,-264.733215332031,46.8223419189453
-139.291519165039,-117.143493652344,-149.320022583008,-50.9310874938965,-138.927062988281,64.5458221435547,-131.928192138672,35.9808311462402,-164.566421508789,354.478668212891,-101.90788269043,-44.1294441223145,-189.891235351562,55.447940826416,-153.612731933594,57.8989524841309,-9.55031871795654,-15.6576175689697,-86.6943130493164,84.9831695556641,-56.3916816711426,38.5646820068359,-142.319702148438,55.5153007507324,-83.173210144043,60.1400299072266,14.9588785171509,-24.5868072509766,-41.6882362365723,-5.27663087844849,-196.335556030273,75.5952682495117,-195.897186279297,25.9738006591797
-123.048294067383,-106.197288513184,-136.684936523438,-45.4786834716797,-119.709449768066,65.2988967895508,-71.8560485839844,53.6794700622559,-165.108474731445,289.607818603516,-0.846442818641663,-43.6740570068359,-79.4160232543945,10.5294971466064,-68.4006118774414,27.9248447418213,-1.68707263469696,-68.5120010375977,-6.64687824249268,152.942962646484,-98.2609329223633,45.4993629455566,-105.471572875977,42.8333625793457,4.67020702362061,-15.8315763473511,31.8292045593262,-61.9814910888672,-35.3093872070312,13.9769172668457,-157.204315185547,32.3287200927734,-66.5414886474609,-40.2068519592285
-106.630126953125,-104.473915100098,-140.398071289062,-43.8231582641602,-89.6387939453125,16.8069820404053,-85.9619140625,8.19896602630615,-146.105987548828,213.656921386719,53.4319343566895,-49.731029510498,48.2940788269043,-14.0330066680908,-0.294254273176193,-57.8780174255371,18.7419948577881,-49.1139183044434,23.2816429138184,162.79948425293,-95.2246551513672,17.6487045288086,-107.888816833496,11.6516628265381,29.1209144592285,-82.2716979980469,28.056755065918,-56.3934097290039,5.73183727264404,2.05341172218323,-100.597602844238,-4.16203784942627,62.9786338806152,-38.9863967895508
-105.754234313965,-81.2089004516602,-169.195175170898,-42.0505523681641,-80.6414184570312,-22.1072463989258,-130.391799926758,5.10804271697998,-103.553581237793,142.74397277832,51.5117073059082,-27.7413597106934,59.4459419250488,-44.3000221252441,16.7504959106445,-72.9501647949219,52.1067581176758,-77.672248840332,55.5817718505859,79.2194747924805,-50.6090049743652,-44.5341835021973,-142.47184753418,28.9477062225342,12.6773557662964,-77.2850799560547,-15.2490749359131,-43.4772071838379,41.8445816040039,-5.95789575576782,-32.5792694091797,10.9260940551758,128.449066162109,12.8001317977905
-115.488838195801,-42.1988220214844,-188.091812133789,-43.2984237670898,-91.5546798706055,-51.4370307922363,-131.748718261719,37.4173851013184,-32.1031761169434,76.8859100341797,23.8424415588379,5.77441835403442,41.9877777099609,-75.3843154907227,15.197922706604,-29.9451389312744,81.2499008178711,-149.908599853516,132.701553344727,44.4289588928223,-29.7624626159668,-71.3705825805664,-134.50065612793,79.1902313232422,35.0017280578613,-34.3187828063965,-71.0680999755859,-70.5302963256836,80.3891143798828,10.4405908584595,-0.737676680088043,8.73604583740234,117.281753540039,39.3915939331055
-104.53434753418,-33.236743927002,-169.933883666992,-40.8332595825195,-90.1953887939453,-94.2679595947266,-106.418090820312,31.610969543457,63.5555992126465,-0.76104998588562,7.44828748703003,23.4144229888916,49.336555480957,-103.888412475586,0.0195302981883287,-28.3172550201416,54.2296257019043,-129.102691650391,143.666366577148,21.5088500976562,-29.5768260955811,-53.6665725708008,-85.3319473266602,73.7956008911133,51.3259048461914,7.35318183898926,-77.8850708007812,-107.897888183594,94.1468734741211,3.22753024101257,-16.1415500640869,-2.90936875343323,83.0124359130859,40.8960838317871
-67.4402313232422,-24.5452423095703,-178.077041625977,-19.0215854644775,-68.6714477539062,-71.5730743408203,-129.564422607422,34.6121978759766,128.416229248047,-71.6341934204102,-68.8481521606445,50.4850158691406,12.4764585494995,-156.520065307617,-69.3544235229492,-23.3624458312988,-10.3036603927612,-75.2236785888672,35.8879776000977,-28.0040454864502,-10.1832246780396,-18.767894744873,-83.9436187744141,71.3289031982422,23.068675994873,42.4733695983887,-57.3698425292969,-102.011619567871,51.1720771789551,-15.8704624176025,-42.4736251831055,41.3088455200195,35.4891624450684,32.1820449829102
