Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F8_Col1,F8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
132.569778442383,13.5716552734375,70.9738159179688,83.7270889282227,75.6251678466797,130.487182617188,54.5670738220215,129.38459777832,67.3617401123047,178.078216552734,51.4616088867188,95.3147811889648,-49.2495384216309,102.662635803223,-8.24517440795898,147.228515625,-0.786073803901672,82.2046737670898,47.3867530822754,58.7344741821289,30.9262142181396,78.8417205810547,194.368698120117,36.9412536621094,16.410758972168,61.3409957885742,-104.172874450684,203.19189453125
110.05680847168,45.1352806091309,44.4214668273926,49.9719543457031,55.1296920776367,85.0762252807617,25.4620819091797,73.9911117553711,20.9974403381348,114.55281829834,52.451774597168,95.5453109741211,-22.9876518249512,125.979797363281,2.90291881561279,145.480712890625,46.5713005065918,174.341400146484,11.6924600601196,40.9643936157227,38.9015998840332,102.321388244629,161.595901489258,27.2021770477295,-9.56459712982178,-17.9443778991699,-156.032623291016,135.436828613281
101.571067810059,112.773567199707,3.91141247749329,35.8756408691406,25.963960647583,0.488807082176208,11.3102521896362,17.2422943115234,-24.0872631072998,43.9677925109863,20.4954814910889,85.7306442260742,11.3101186752319,181.455200195312,-7.23864269256592,73.430290222168,61.5754623413086,238.411407470703,-5.3462061882019,-7.3986349105835,22.5247402191162,106.400161743164,111.839202880859,37.046215057373,-16.997257232666,-39.2401123046875,-172.925689697266,74.6104583740234
94.1471710205078,103.562316894531,8.18117904663086,44.5204734802246,-1.06431448459625,33.1625137329102,23.7906398773193,37.8242721557617,-48.831657409668,35.4646110534668,7.36803436279297,75.2610931396484,2.10659980773926,197.100143432617,21.5903663635254,13.4087610244751,31.5351009368896,158.59880065918,24.3478164672852,-17.4099216461182,27.2230949401855,49.8052520751953,112.42008972168,6.02090358734131,-38.0167846679688,5.1299524307251,-103.611465454102,91.5015182495117
43.5874900817871,60.4343147277832,67.3721618652344,66.0297088623047,24.9730262756348,127.163261413574,66.6453170776367,105.277236938477,-14.4981670379639,85.8284378051758,40.6228065490723,65.1211853027344,-0.782074332237244,138.438507080078,75.8900756835938,11.5823554992676,11.4101715087891,51.3955116271973,65.5068206787109,31.9067783355713,29.5983104705811,8.54006767272949,110.346054077148,-45.3689994812012,-23.2340278625488,33.2042922973633,18.2032699584961,166.5380859375
-2.44695711135864,-7.69774341583252,115.827682495117,102.251419067383,86.3225860595703,162.058929443359,145.323059082031,128.234573364258,69.6431884765625,120.363815307617,87.3666534423828,59.8185806274414,42.8589019775391,90.5288772583008,88.6036605834961,62.0547981262207,53.1702842712402,59.177619934082,75.6584930419922,82.7385711669922,54.0967559814453,53.0450019836426,94.7120971679688,-39.5344924926758,62.4267120361328,51.0447425842285,139.156402587891,231.626007080078
34.1732711791992,-53.9007720947266,134.683975219727,120.722595214844,105.405265808105,154.750762939453,170.684387207031,139.702133178711,119.474021911621,94.2174224853516,115.038871765137,49.74609375,85.5666961669922,134.359039306641,70.7201843261719,108.412040710449,111.182609558105,156.726913452148,75.4203872680664,111.059219360352,106.236343383789,79.0545043945312,92.2833938598633,26.260986328125,108.973487854004,72.7529830932617,191.894821166992,240.537017822266
127.015365600586,42.5594291687012,137.414840698242,101.356498718262,69.3320693969727,137.314208984375,121.093376159668,145.15168762207,103.620819091797,81.0220565795898,121.130996704102,43.834774017334,102.637237548828,221.541915893555,56.2340621948242,91.5491485595703,116.26390838623,252.258316040039,91.0591735839844,90.8706665039062,84.5711441040039,74.4914016723633,80.6162872314453,72.10546875,73.4285659790039,55.2810173034668,156.454025268555,206.064224243164
170.919738769531,155.964767456055,123.638053894043,74.0142440795898,35.658374786377,115.593276977539,103.351806640625,83.4226150512695,104.030395507812,115.143974304199,106.244331359863,76.7252426147461,111.024688720703,242.672592163086,48.6210975646973,47.0430107116699,90.2727355957031,255.575775146484,91.7244873046875,41.463623046875,20.5929431915283,91.0192337036133,68.0233840942383,45.7451515197754,58.927848815918,22.4846572875977,138.227172851562,180.825637817383
100.31990814209,109.582870483398,107.085639953613,58.3414611816406,72.3144760131836,103.110092163086,131.622817993164,47.5656509399414,159.313278198242,136.453140258789,91.8854446411133,126.025245666504,109.619110107422,179.753799438477,83.8291091918945,57.8891448974609,67.5285186767578,168.877548217773,68.4973068237305,52.259521484375,34.1738319396973,87.0231399536133,61.3693733215332,15.3786783218384,86.9027099609375,14.0136137008667,188.697357177734,199.521072387695
13.5716552734375,28.1054000854492,83.7270889282227,51.6857948303223,130.487182617188,83.9262313842773,129.38459777832,83.1538543701172,178.078216552734,148.565231323242,95.3147811889648,154.821792602539,102.662635803223,133.198867797852,147.228515625,112.59903717041,82.2046737670898,107.032180786133,58.7344741821289,85.0640029907227,78.8417205810547,104.147499084473,36.9412536621094,32.7434844970703,61.3409957885742,8.89766311645508,203.19189453125,224.740798950195
45.1352806091309,28.8677520751953,49.9719543457031,45.9148826599121,85.0762252807617,73.5392990112305,73.9911117553711,71.8513336181641,114.55281829834,173.498550415039,95.5453109741211,164.220886230469,125.979797363281,160.694473266602,145.480712890625,118.490097045898,174.341400146484,116.352020263672,40.9643936157227,56.1802177429199,102.321388244629,161.712753295898,27.2021770477295,30.3126449584961,-17.9443778991699,11.6723566055298,135.436828613281,213.99250793457
112.773567199707,41.6073532104492,35.8756408691406,33.8248252868652,0.488807082176208,99.9936981201172,17.2422943115234,28.2576274871826,43.9677925109863,169.338531494141,85.7306442260742,148.458206176758,181.455200195312,180.504699707031,73.430290222168,71.2892532348633,238.411407470703,140.844161987305,-7.3986349105835,19.0298099517822,106.400161743164,164.945404052734,37.046215057373,-3.34173965454102,-39.2401123046875,29.7722797393799,74.6104583740234,189.996704101562
103.562316894531,34.9871635437012,44.5204734802246,24.2172527313232,33.1625137329102,104.826789855957,37.8242721557617,13.9074516296387,35.4646110534668,132.799758911133,75.2610931396484,140.381072998047,197.100143432617,134.143081665039,13.4087610244751,70.4401473999023,158.59880065918,137.314483642578,-17.4099216461182,9.06821537017822,49.8052520751953,147.264953613281,6.02090358734131,-0.224431216716766,5.1299524307251,45.4920539855957,91.5015182495117,159.445663452148
60.4343147277832,13.3669013977051,66.0297088623047,25.1173458099365,127.163261413574,67.7956619262695,105.277236938477,3.65471577644348,85.8284378051758,109.287727355957,65.1211853027344,167.226669311523,138.438507080078,95.1676025390625,11.5823554992676,125.795310974121,51.3955116271973,109.132865905762,31.9067783355713,21.2182292938232,8.54006767272949,156.521408081055,-45.3689994812012,36.866512298584,33.2042922973633,63.0273857116699,166.5380859375,110.93782043457
-7.69774341583252,-30.6427879333496,102.251419067383,28.7208595275879,162.058929443359,53.6137619018555,128.234573364258,28.624792098999,120.363815307617,107.417411804199,59.8185806274414,159.268325805664,90.5288772583008,114.88151550293,62.0547981262207,138.488983154297,59.177619934082,103.463340759277,82.7385711669922,58.9882431030273,53.0450019836426,128.24739074707,-39.5344924926758,55.7063903808594,51.0447425842285,44.7279777526855,231.626007080078,82.1611633300781
-53.9007720947266,-45.5606842041016,120.722595214844,13.1414194107056,154.750762939453,49.7924690246582,139.702133178711,39.3032417297363,94.2174224853516,94.572135925293,49.74609375,102.889656066895,134.359039306641,133.562088012695,108.412040710449,75.7415390014648,156.726913452148,126.973075866699,111.059219360352,35.0311546325684,79.0545043945312,80.8220443725586,26.260986328125,17.1250438690186,72.7529830932617,-32.2321472167969,240.537017822266,80.2612228393555
42.5594291687012,-8.51884651184082,101.356498718262,-34.2109184265137,137.314208984375,16.4326496124268,145.15168762207,-42.0585784912109,81.0220565795898,60.1517372131348,43.834774017334,67.1324844360352,221.541915893555,94.4564514160156,91.5491485595703,1.92960155010223,252.258316040039,99.0980453491211,90.8706665039062,-50.3958320617676,74.4914016723633,60.0701332092285,72.10546875,-55.6727333068848,55.2810173034668,-70.6575317382812,206.064224243164,75.9319839477539
155.964767456055,26.8836822509766,74.0142440795898,-64.4607238769531,115.593276977539,-14.3228816986084,83.4226150512695,-75.317497253418,115.143974304199,43.9995536804199,76.7252426147461,56.4861793518066,242.672592163086,22.4455947875977,47.0430107116699,-15.1776533126831,255.575775146484,10.6349411010742,41.463623046875,-63.9362144470215,91.0192337036133,61.5092926025391,45.7451515197754,-83.3912658691406,22.4846572875977,-40.4829902648926,180.825637817383,83.8436584472656
109.582870483398,53.6671104431152,58.3414611816406,-34.5512886047363,103.110092163086,-39.0897636413574,47.5656509399414,-17.132080078125,136.453140258789,43.8378524780273,126.025245666504,56.1623916625977,179.753799438477,-19.9403743743896,57.8891448974609,13.4761953353882,168.877548217773,-42.835506439209,52.259521484375,-37.2791061401367,87.0231399536133,79.4214935302734,15.3786783218384,-77.2339859008789,14.0136137008667,-30.5289440155029,199.521072387695,88.2623672485352
28.1054000854492,91.1630859375,51.6857948303223,-3.50358772277832,83.9262313842773,-84.2611770629883,83.1538543701172,-10.5360565185547,148.565231323242,1.63808262348175,154.821792602539,32.3521118164062,133.198867797852,-18.0368404388428,112.59903717041,9.71671772003174,107.032180786133,-30.509033203125,85.0640029907227,-50.3765411376953,104.147499084473,38.3628807067871,32.7434844970703,-83.5561599731445,8.89766311645508,-47.6870269775391,224.740798950195,44.001838684082
28.8677520751953,82.2012557983398,45.9148826599121,-16.0598564147949,73.5392990112305,-129.9326171875,71.8513336181641,-15.4471788406372,173.498550415039,-78.2453460693359,164.220886230469,-57.7274894714355,160.694473266602,-7.18195772171021,118.490097045898,-35.2470359802246,116.352020263672,6.42940473556519,56.1802177429199,-51.2065124511719,161.712753295898,-70.5092620849609,30.3126449584961,-61.5866813659668,11.6723566055298,-65.4877853393555,213.99250793457,-13.4520397186279
41.6073532104492,-4.3779878616333,33.8248252868652,-28.5776767730713,99.9936981201172,-161.280502319336,28.2576274871826,23.0783195495605,169.338531494141,-163.325698852539,148.458206176758,-130.815719604492,180.504699707031,18.6077041625977,71.2892532348633,-69.8751678466797,140.844161987305,52.3622932434082,19.0298099517822,-43.768726348877,164.945404052734,-122.031600952148,-3.34173965454102,-30.3100643157959,29.7722797393799,-106.49528503418,189.996704101562,-36.9113159179688
34.9871635437012,-109.559036254883,24.2172527313232,-23.1065196990967,104.826789855957,-189.141220092773,13.9074516296387,12.9854049682617,132.799758911133,-232.521987915039,140.381072998047,-127.622138977051,134.143081665039,82.7137985229492,70.4401473999023,-97.278434753418,137.314483642578,98.5009689331055,9.06821537017822,-41.1838493347168,147.264953613281,-93.9757766723633,-0.224431216716766,-36.1768608093262,45.4920539855957,-146.950408935547,159.445663452148,-30.8882846832275
13.3669013977051,-198.749053955078,25.1173458099365,-9.14337062835693,67.7956619262695,-205.987289428711,3.65471577644348,-7.8804817199707,109.287727355957,-233.015808105469,167.226669311523,-107.814468383789,95.1676025390625,133.119750976562,125.795310974121,-100.714179992676,109.132865905762,114.216674804688,21.2182292938232,1.64372336864471,156.521408081055,-39.7289428710938,36.866512298584,-20.8234100341797,63.0273857116699,-153.448471069336,110.93782043457,4.6616792678833
-30.6427879333496,-228.04768371582,28.7208595275879,24.5605220794678,53.6137619018555,-190.736373901367,28.624792098999,34.7558174133301,107.417411804199,-188.902954101562,159.268325805664,-69.7104339599609,114.88151550293,140.311050415039,138.488983154297,-39.5200157165527,103.463340759277,111.431838989258,58.9882431030273,34.0861358642578,128.24739074707,-4.78885364532471,55.7063903808594,14.9027032852173,44.7279777526855,-125.160278320312,82.1611633300781,63.0378646850586
-45.5606842041016,-131.34016418457,13.1414194107056,65.18017578125,49.7924690246582,-133.463424682617,39.3032417297363,84.7561111450195,94.572135925293,-168.645599365234,102.889656066895,-28.2318630218506,133.562088012695,177.893951416016,75.7415390014648,32.5536003112793,126.973075866699,155.97314453125,35.0311546325684,25.859073638916,80.8220443725586,-51.9091720581055,17.1250438690186,20.7676658630371,-32.2321472167969,-58.0285415649414,80.2612228393555,114.999076843262
-8.51884651184082,-5.41766119003296,-34.2109184265137,87.5010147094727,16.4326496124268,-66.938102722168,-42.0585784912109,112.94743347168,60.1517372131348,-131.950134277344,67.1324844360352,-35.0540428161621,94.4564514160156,248.813064575195,1.92960155010223,45.5471267700195,99.0980453491211,219.48469543457,-50.3958320617676,33.1895332336426,60.0701332092285,-101.088363647461,-55.6727333068848,29.3135147094727,-70.6575317382812,-2.86720299720764,75.9319839477539,120.729461669922
26.8836822509766,4.3622350692749,-64.4607238769531,79.2645874023438,-14.3228816986084,-48.9155006408691,-75.317497253418,115.683013916016,43.9995536804199,-69.4766464233398,56.4861793518066,-20.5189876556396,22.4455947875977,240.947738647461,-15.1776533126831,3.04317879676819,10.6349411010742,187.681259155273,-63.9362144470215,45.4002456665039,61.5092926025391,-51.1800346374512,-83.3912658691406,43.6992721557617,-40.4829902648926,-0.889745473861694,83.8436584472656,68.9280319213867
53.6671104431152,-43.8734893798828,-34.5512886047363,54.526538848877,-39.0897636413574,-65.644889831543,-17.132080078125,88.6958618164062,43.8378524780273,-29.2133693695068,56.1623916625977,28.5040836334229,-19.9403743743896,148.852462768555,13.4761953353882,-36.4544906616211,-42.835506439209,90.617057800293,-37.2791061401367,55.7267456054688,79.4214935302734,10.7084770202637,-77.2339859008789,44.1440734863281,-30.5289440155029,19.3166160583496,88.2623672485352,31.2576789855957
91.1630859375,-57.8261642456055,-3.50358772277832,58.4094657897949,-84.2611770629883,-45.0587196350098,-10.5360565185547,70.7053833007812,1.63808262348175,24.2707557678223,32.3521118164062,38.8613815307617,-18.0368404388428,74.4180297851562,9.71671772003174,-6.15034055709839,-30.509033203125,31.2651233673096,-50.3765411376953,71.2141571044922,38.3628807067871,40.151237487793,-83.5561599731445,27.930233001709,-47.6870269775391,71.5588836669922,44.001838684082,36.2174644470215
82.2012557983398,-78.24951171875,-16.0598564147949,57.3598136901855,-129.9326171875,5.53166818618774,-15.4471788406372,46.7337608337402,-78.2453460693359,66.5802764892578,-57.7274894714355,48.7047729492188,-7.18195772171021,28.5433654785156,-35.2470359802246,46.9996604919434,6.42940473556519,-22.1774234771729,-51.2065124511719,34.1230621337891,-70.5092620849609,59.1983299255371,-61.5866813659668,-32.6270141601562,-65.4877853393555,58.7903785705566,-13.4520397186279,7.70250272750854
-4.3779878616333,-122.841300964355,-28.5776767730713,-19.5183048248291,-161.280502319336,-0.463297605514526,23.0783195495605,-5.52019691467285,-163.325698852539,16.2628479003906,-130.815719604492,50.1891098022461,18.6077041625977,-25.8570690155029,-69.8751678466797,35.9627418518066,52.3622932434082,-89.0415802001953,-43.768726348877,-33.5371589660645,-122.031600952148,18.4537029266357,-30.3100643157959,-68.3856964111328,-106.49528503418,-12.4566259384155,-36.9113159179688,-38.0470314025879
-109.559036254883,-117.343208312988,-23.1065196990967,-85.0758361816406,-189.141220092773,-69.0971908569336,12.9854049682617,-33.202335357666,-232.521987915039,-61.3868026733398,-127.622138977051,-16.91282081604,82.7137985229492,-56.731689453125,-97.278434753418,3.19243049621582,98.5009689331055,-100.922065734863,-41.1838493347168,-54.4876365661621,-93.9757766723633,-41.4919624328613,-36.1768608093262,-14.3208198547363,-146.950408935547,-51.0534896850586,-30.8882846832275,-21.0106220245361
-198.749053955078,-47.1318283081055,-9.14337062835693,-41.4371147155762,-205.987289428711,-97.2990875244141,-7.8804817199707,-21.1710166931152,-233.015808105469,-78.7964477539062,-107.814468383789,-62.6747131347656,133.119750976562,-37.329216003418,-100.714179992676,-16.8404636383057,114.216674804688,-64.6592102050781,1.64372336864471,-35.785472869873,-39.7289428710938,-47.3681564331055,-20.8234100341797,30.6405620574951,-153.448471069336,-36.6945495605469,4.6616792678833,16.5725708007812
-228.04768371582,-39.3448143005371,24.5605220794678,17.9958381652832,-190.736373901367,-55.1388626098633,34.7558174133301,-0.849573314189911,-188.902954101562,-50.8036880493164,-69.7104339599609,-25.23024559021,140.311050415039,-6.68576383590698,-39.5200157165527,-35.4157409667969,111.431838989258,-30.3773059844971,34.0861358642578,2.71036314964294,-4.78885364532471,-25.6058177947998,14.9027032852173,46.7229499816895,-125.160278320312,11.4183988571167,63.0378646850586,7.63533973693848
-131.34016418457,-123.012664794922,65.18017578125,10.7644290924072,-133.463424682617,-30.7328624725342,84.7561111450195,6.1215615272522,-168.645599365234,-9.21648502349854,-28.2318630218506,32.3700065612793,177.893951416016,-2.22001218795776,32.5536003112793,5.21970891952515,155.97314453125,-5.93775129318237,25.859073638916,31.5739078521729,-51.9091720581055,16.550350189209,20.7676658630371,85.3894500732422,-58.0285415649414,48.3720054626465,114.999076843262,-29.060037612915
-5.41766119003296,-111.388153076172,87.5010147094727,-11.5368156433105,-66.938102722168,-47.192985534668,112.94743347168,-11.9296636581421,-131.950134277344,8.230393409729,-35.0540428161621,52.9379196166992,248.813064575195,-5.97230386734009,45.5471267700195,57.6031532287598,219.48469543457,6.08143520355225,33.1895332336426,21.0247936248779,-101.088363647461,40.0934028625488,29.3135147094727,77.1371078491211,-2.86720299720764,26.9169979095459,120.729461669922,-46.2394828796387
4.3622350692749,-5.1397385597229,79.2645874023438,-11.5402688980103,-48.9155006408691,-47.9922790527344,115.683013916016,-16.3695259094238,-69.4766464233398,-9.62448596954346,-20.5189876556396,-9.4820728302002,240.947738647461,5.35542392730713,3.04317879676819,-2.90496945381165,187.681259155273,4.47774171829224,45.4002456665039,17.9920787811279,-51.1800346374512,-11.0636825561523,43.6992721557617,40.8484344482422,-0.889745473861694,3.74911642074585,68.9280319213867,-29.9244384765625
-43.8734893798828,-17.6082668304443,54.526538848877,4.31667423248291,-65.644889831543,-27.5078105926514,88.6958618164062,17.0655326843262,-29.2133693695068,-32.2323417663574,28.5040836334229,-88.9622421264648,148.852462768555,4.64810609817505,-36.4544906616211,-96.4470520019531,90.617057800293,-16.4589595794678,55.7267456054688,20.6704959869385,10.7084770202637,-57.848388671875,44.1440734863281,54.944751739502,19.3166160583496,34.3566856384277,31.2576789855957,-35.5900497436523
-57.8261642456055,-112.90811920166,58.4094657897949,16.3158855438232,-45.0587196350098,-10.8253393173218,70.7053833007812,30.7264366149902,24.2707557678223,-61.1370391845703,38.8613815307617,-71.9008178710938,74.4180297851562,-19.8313655853271,-6.15034055709839,-111.589683532715,31.2651233673096,-39.4368438720703,71.2141571044922,-23.5586967468262,40.151237487793,-57.2914962768555,27.930233001709,33.8227310180664,71.5588836669922,40.8197822570801,36.2174644470215,-88.8807525634766
-78.24951171875,-147.23388671875,57.3598136901855,-5.34616184234619,5.53166818618774,-20.2274570465088,46.7337608337402,-3.7493793964386,66.5802764892578,-91.1644515991211,48.7047729492188,-48.8122787475586,28.5433654785156,-29.0817966461182,46.9996604919434,-105.253944396973,-22.1774234771729,-12.1073265075684,34.1230621337891,-54.3288078308105,59.1983299255371,-68.7188034057617,-32.6270141601562,-35.4119834899902,58.7903785705566,-20.194372177124,7.70250272750854,-113.041549682617
-122.841300964355,-129.427917480469,-19.5183048248291,-36.0170783996582,-0.463297605514526,-63.8359413146973,-5.52019691467285,-41.5996551513672,16.2628479003906,-94.163330078125,50.1891098022461,-90.3442535400391,-25.8570690155029,-23.9929370880127,35.9627418518066,-100.760192871094,-89.0415802001953,24.2315425872803,-33.5371589660645,-21.0924110412598,18.4537029266357,-71.3218383789062,-68.3856964111328,-35.2877922058105,-12.4566259384155,-55.834342956543,-38.0470314025879,-98.820556640625
-117.343208312988,-61.3413429260254,-85.0758361816406,-38.2798271179199,-69.0971908569336,-91.4356155395508,-33.202335357666,-47.7683143615723,-61.3868026733398,-85.2944641113281,-16.91282081604,-76.4262847900391,-56.731689453125,-35.7161026000977,3.19243049621582,-52.8177185058594,-100.922065734863,-6.94205570220947,-54.4876365661621,4.71913290023804,-41.4919624328613,-30.6822719573975,-14.3208198547363,8.67572689056396,-51.0534896850586,-21.5421409606934,-21.0106220245361,-110.759536743164
-47.1318283081055,-8.2468843460083,-41.4371147155762,-34.0108337402344,-97.2990875244141,-84.4855117797852,-21.1710166931152,-38.3331718444824,-78.7964477539062,-87.5561676025391,-62.6747131347656,-7.94726896286011,-37.329216003418,-44.6860580444336,-16.8404636383057,13.2213745117188,-64.6592102050781,-34.2796478271484,-35.785472869873,-18.7754020690918,-47.3681564331055,13.8489780426025,30.6405620574951,20.8312168121338,-36.6945495605469,1.18530261516571,16.5725708007812,-119.571075439453
-39.3448143005371,-53.5797920227051,17.9958381652832,-35.8580741882324,-55.1388626098633,-87.9994506835938,-0.849573314189911,-50.1126976013184,-50.8036880493164,-108.212928771973,-25.23024559021,2.60320591926575,-6.68576383590698,-38.6639747619629,-35.4157409667969,34.7795295715332,-30.3773059844971,-15.0357971191406,2.71036314964294,-61.0760726928711,-25.6058177947998,20.4735870361328,46.7229499816895,14.7649812698364,11.4183988571167,-30.0063362121582,7.63533973693848,-109.835113525391
-123.012664794922,-95.5933456420898,10.7644290924072,-44.6825790405273,-30.7328624725342,-82.0730743408203,6.1215615272522,-80.2966995239258,-9.21648502349854,-142.175491333008,32.3700065612793,-36.2341957092285,-2.22001218795776,-63.2936134338379,5.21970891952515,-6.16826152801514,-5.93775129318237,-64.3717041015625,31.5739078521729,-94.0356674194336,16.550350189209,-11.1144933700562,85.3894500732422,-17.3313312530518,48.3720054626465,-54.5461692810059,-29.060037612915,-148.557205200195
-111.388153076172,-88.1601943969727,-11.5368156433105,-78.1368179321289,-47.192985534668,-42.322509765625,-11.9296636581421,-109.621711730957,8.230393409729,-156.822708129883,52.9379196166992,-76.1359710693359,-5.97230386734009,-143.369247436523,57.6031532287598,-65.4063720703125,6.08143520355225,-192.710876464844,21.0247936248779,-106.827972412109,40.0934028625488,-36.5394668579102,77.1371078491211,-89.1491088867188,26.9169979095459,-43.2379722595215,-46.2394828796387,-218.521759033203
-5.1397385597229,-62.9270858764648,-11.5402688980103,-109.290107727051,-47.9922790527344,-26.7638931274414,-16.3695259094238,-140.340377807617,-9.62448596954346,-156.091064453125,-9.4820728302002,-106.089401245117,5.35542392730713,-227.860061645508,-2.90496945381165,-107.567115783691,4.47774171829224,-265.829772949219,17.9920787811279,-109.662551879883,-11.0636825561523,-78.3286972045898,40.8484344482422,-158.021514892578,3.74911642074585,-24.9106349945068,-29.9244384765625,-240.871795654297
-17.6082668304443,12.5176591873169,4.31667423248291,-106.865310668945,-27.5078105926514,-36.0349159240723,17.0655326843262,-145.882781982422,-32.2323417663574,-156.979248046875,-88.9622421264648,-126.63533782959,4.64810609817505,-248.577926635742,-96.4470520019531,-141.082992553711,-16.4589595794678,-251.137481689453,20.6704959869385,-107.027755737305,-57.848388671875,-188.364685058594,54.944751739502,-180.329025268555,34.3566856384277,5.61997365951538,-35.5900497436523,-190.242385864258
-112.90811920166,28.8445873260498,16.3158855438232,-79.5524826049805,-10.8253393173218,-9.02949619293213,30.7264366149902,-103.925514221191,-61.1370391845703,-131.925964355469,-71.9008178710938,-151.344665527344,-19.8313655853271,-220.737564086914,-111.589683532715,-135.062454223633,-39.4368438720703,-214.586242675781,-23.5586967468262,-82.5327682495117,-57.2914962768555,-246.917343139648,33.8227310180664,-154.975189208984,40.8197822570801,39.0518074035645,-88.8807525634766,-98.2847671508789
-147.23388671875,-58.3510818481445,-5.34616184234619,-23.937479019165,-20.2274570465088,30.2862033843994,-3.7493793964386,-48.0791168212891,-91.1644515991211,-108.469398498535,-48.8122787475586,-167.104843139648,-29.0817966461182,-199.691223144531,-105.253944396973,-72.2901916503906,-12.1073265075684,-166.924362182617,-54.3288078308105,-44.7888717651367,-68.7188034057617,-161.484725952148,-35.4119834899902,-117.994255065918,-20.194372177124,22.5552749633789,-113.041549682617,-51.5301780700684
-129.427917480469,-76.2248306274414,-36.0170783996582,29.8571357727051,-63.8359413146973,19.0766582489014,-41.5996551513672,-9.07262802124023,-94.163330078125,-127.047409057617,-90.3442535400391,-142.873733520508,-23.9929370880127,-158.233993530273,-100.760192871094,-15.5859022140503,24.2315425872803,-90.230598449707,-21.0924110412598,-23.5946521759033,-71.3218383789062,-52.4802055358887,-35.2877922058105,-94.4788818359375,-55.834342956543,-13.0955247879028,-98.820556640625,-74.2995300292969
-61.3413429260254,-63.8568992614746,-38.2798271179199,26.8415718078613,-91.4356155395508,-27.2283496856689,-47.7683143615723,-6.3868932723999,-85.2944641113281,-125.983276367188,-76.4262847900391,-86.2969741821289,-35.7161026000977,-82.7773742675781,-52.8177185058594,14.967978477478,-6.94205570220947,-40.429027557373,4.71913290023804,-24.751838684082,-30.6822719573975,-1.89169955253601,8.67572689056396,-74.3742828369141,-21.5421409606934,3.28522324562073,-110.759536743164,-72.3994064331055
-8.2468843460083,-110.825271606445,-34.0108337402344,-7.85334157943726,-84.4855117797852,-42.1748733520508,-38.3331718444824,-35.0294342041016,-87.5561676025391,-77.78662109375,-7.94726896286011,-47.652774810791,-44.6860580444336,-58.4469718933105,13.2213745117188,29.6785411834717,-34.2796478271484,-77.1881561279297,-18.7754020690918,-38.1538200378418,13.8489780426025,-5.73077964782715,20.8312168121338,-52.8556060791016,1.18530261516571,44.177131652832,-119.571075439453,-38.8553886413574
-53.5797920227051,-100.368591308594,-35.8580741882324,-44.8224868774414,-87.9994506835938,-13.3195562362671,-50.1126976013184,-51.5529670715332,-108.212928771973,-44.5918083190918,2.60320591926575,-58.1774864196777,-38.6639747619629,-98.6293106079102,34.7795295715332,0.324142158031464,-15.0357971191406,-134.702713012695,-61.0760726928711,-63.2236709594727,20.4735870361328,-55.5017700195312,14.7649812698364,-54.8826370239258,-30.0063362121582,74.5383605957031,-109.835113525391,-54.0030326843262
-95.5933456420898,-85.6001129150391,-44.6825790405273,-83.8814544677734,-82.0730743408203,5.14399242401123,-80.2966995239258,-55.3325958251953,-142.175491333008,-37.7048759460449,-36.2341957092285,-66.2283401489258,-63.2936134338379,-122.433807373047,-6.16826152801514,-38.2468070983887,-64.3717041015625,-120.874465942383,-94.0356674194336,-83.9483184814453,-11.1144933700562,-72.8545379638672,-17.3313312530518,-89.0348510742188,-54.5461692810059,106.006988525391,-148.557205200195,-73.4368133544922
-88.1601943969727,-147.43798828125,-78.1368179321289,-67.849853515625,-42.322509765625,-7.1510181427002,-109.621711730957,-46.3463516235352,-156.822708129883,-24.6112957000732,-76.1359710693359,-40.6934051513672,-143.369247436523,-99.2999649047852,-65.4063720703125,-32.905876159668,-192.710876464844,-56.844596862793,-106.827972412109,-65.9503173828125,-36.5394668579102,-49.5795288085938,-89.1491088867188,-83.9260025024414,-43.2379722595215,110.985443115234,-218.521759033203,-49.296028137207
-62.9270858764648,-154.744781494141,-109.290107727051,-12.153697013855,-26.7638931274414,-38.4202270507812,-140.340377807617,-8.03122711181641,-156.091064453125,-19.3762397766113,-106.089401245117,-43.5102043151855,-227.860061645508,-39.8855934143066,-107.567115783691,-11.8096580505371,-265.829772949219,-0.221992358565331,-109.662551879883,-31.6052589416504,-78.3286972045898,-52.013988494873,-158.021514892578,-0.583259224891663,-24.9106349945068,81.4901123046875,-240.871795654297,-67.3253326416016
12.5176591873169,-108.732353210449,-106.865310668945,-17.8271198272705,-36.0349159240723,-84.9708633422852,-145.882781982422,-7.35164356231689,-156.979248046875,-42.6474876403809,-126.63533782959,-66.5889663696289,-248.577926635742,7.20522117614746,-141.082992553711,18.773717880249,-251.137481689453,18.8811168670654,-107.027755737305,-27.0102996826172,-188.364685058594,-28.8669319152832,-180.329025268555,40.138427734375,5.61997365951538,67.8791122436523,-190.242385864258,-116.451721191406
