F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2
11.1080532073975,61.4127655029297,-106.207817077637,-62.5711326599121,165.524795532227,-51.8311500549316,68.2084350585938,-71.4407043457031,68.9982833862305,-75.3562850952148,82.0384140014648,-233.229598999023,46.5124893188477,-62.3280639648438,-89.5832366943359,-136.438507080078,-122.287269592285,-66.1289596557617,8.07611751556396,82.6051940917969,77.4862594604492,-176.226699829102,12.5237865447998,-55.3031921386719,41.4464111328125,-60.7788238525391
-63.3205451965332,130.491989135742,-105.885475158691,-83.1963806152344,90.6817474365234,-3.48989582061768,57.8069000244141,-55.0999603271484,47.030891418457,-22.487964630127,-34.9815330505371,-192.089172363281,32.2906379699707,-43.040340423584,-201.950210571289,-127.834945678711,-7.70695447921753,-189.24348449707,48.3170547485352,-62.1608123779297,24.6688289642334,-138.558639526367,16.1655311584473,-46.0173377990723,1.02409720420837,14.5793800354004
-41.2973556518555,-5.81457853317261,-37.4135704040527,-87.8703460693359,87.6631088256836,-38.7664108276367,-11.8922634124756,-4.49910879135132,-51.5640182495117,7.59400463104248,-168.759674072266,-115.344779968262,-112.371467590332,-15.3625946044922,-110.31372833252,-138.583587646484,66.4536666870117,-106.80012512207,47.8719482421875,-103.059547424316,-18.0450038909912,-90.4301300048828,-76.4362564086914,-134.01594543457,37.6686859130859,22.9463348388672
53.7366027832031,-64.8289184570312,2.46465635299683,-43.9373512268066,114.769966125488,-18.6388626098633,-43.9511184692383,33.5549736022949,-137.702346801758,26.6053009033203,-223.707580566406,-63.7679748535156,-213.414199829102,17.8470726013184,-11.3422040939331,-164.003219604492,97.5743103027344,-91.6439971923828,115.872833251953,-11.8888664245605,-54.4602165222168,-16.8920478820801,-161.746658325195,-218.369613647461,56.9161529541016,9.56925964355469
108.413238525391,-29.903284072876,-19.2380619049072,24.627721786499,69.7517471313477,8.17159271240234,-105.389640808105,75.9441604614258,-187.307922363281,56.1524467468262,-223.887252807617,-41.2313385009766,-195.803894042969,48.9382400512695,-102.582496643066,-173.265625,149.68244934082,-219.75325012207,184.304916381836,10.738676071167,-112.00528717041,32.4170150756836,-162.688400268555,-272.494018554688,11.088677406311,38.0302429199219
155.104827880859,-74.9589233398438,-26.7175407409668,50.4822692871094,23.6723918914795,-20.5880012512207,-151.375595092773,86.9355392456055,-190.919387817383,102.532669067383,-187.435424804688,-45.0915832519531,-171.90185546875,113.590690612793,-211.339202880859,-92.9164886474609,135.649475097656,-300.448883056641,119.224571228027,-68.3753356933594,-129.739685058594,-29.1660003662109,-127.769561767578,-295.069519042969,43.8266868591309,47.3489761352539
298.682189941406,-25.170202255249,24.9958686828613,16.8263397216797,113.056274414062,1.23588502407074,-87.7095031738281,44.987232208252,-132.80339050293,134.43571472168,-96.6172256469727,-47.158576965332,-156.360427856445,113.916358947754,-158.242309570312,86.2734298706055,-54.0556602478027,-333.344818115234,-30.2856769561768,-162.356414794922,-68.2507476806641,-104.029273986816,-127.562202453613,-164.248504638672,110.84139251709,22.42897605896
375.875915527344,110.971076965332,81.5150680541992,-46.5181617736816,175.199630737305,28.4546585083008,-12.4914283752441,10.6135597229004,-60.1855850219727,75.7004547119141,-29.8094120025635,0.989287197589874,-114.774642944336,14.7833347320557,-72.7560119628906,232.585906982422,-195.426559448242,-331.245330810547,-127.800872802734,-192.44482421875,-27.1959552764893,-84.5343475341797,-125.44499206543,24.4652881622314,67.0590515136719,-16.6364116668701
181.154281616211,41.6021614074707,63.1376113891602,-76.4148559570312,26.92356300354,-48.730339050293,-2.60196447372437,-7.51361083984375,-53.8367233276367,-14.7225017547607,-75.429573059082,41.0557823181152,-101.280220031738,-27.8215274810791,-89.5114288330078,207.720169067383,-56.865894317627,-219.13166809082,-71.0633239746094,-92.3289031982422,-80.9303131103516,-50.0143547058105,-110.807975769043,20.7329559326172,-39.6067047119141,-55.5191230773926
-18.4426383972168,-99.4358673095703,-11.9004220962524,-54.2389755249023,-108.270317077637,-110.569618225098,-34.6340446472168,2.49921798706055,-89.9531631469727,-0.742704451084137,-181.384414672852,10.1234645843506,-94.3035278320312,-2.37419939041138,-135.108840942383,39.2302131652832,75.629997253418,-131.964874267578,75.9865417480469,6.35931968688965,-160.878311157227,-13.6119184494019,-99.4036178588867,-97.8979415893555,-98.430908203125,-26.5686626434326
61.4127655029297,-78.4468383789062,-62.5711326599121,-39.6409149169922,-51.8311500549316,-87.7489013671875,-71.4407043457031,63.2835884094238,-75.3562850952148,47.3488426208496,-233.229598999023,-22.2961311340332,-62.3280639648438,10.5745973587036,-136.438507080078,-81.1510162353516,-66.1289596557617,-145.223495483398,82.6051940917969,-54.5408592224121,-176.226699829102,67.016357421875,-55.3031921386719,-109.745101928711,-60.7788238525391,41.1744079589844
130.491989135742,-58.2537155151367,-83.1963806152344,-28.8250522613525,-3.48989582061768,-79.2122573852539,-55.0999603271484,108.777481079102,-22.487964630127,1.89857840538025,-192.089172363281,-29.8607654571533,-43.040340423584,-9.90304470062256,-127.834945678711,-70.1041488647461,-189.24348449707,-65.9369201660156,-62.1608123779297,-104.501983642578,-138.558639526367,91.4904022216797,-46.0173377990723,-53.0500183105469,14.5793800354004,71.3357238769531
-5.81457853317261,-73.9477081298828,-87.8703460693359,31.0342330932617,-38.7664108276367,-39.3219947814941,-4.49910879135132,132.137634277344,7.59400463104248,-72.3205947875977,-115.344779968262,-44.3288497924805,-15.3625946044922,-105.546035766602,-138.583587646484,-122.909111022949,-106.80012512207,56.8815155029297,-103.059547424316,2.30445265769958,-90.4301300048828,55.6213111877441,-134.01594543457,-48.7367095947266,22.9463348388672,116.571228027344
-64.8289184570312,41.2605171203613,-43.9373512268066,107.685600280762,-18.6388626098633,92.1789932250977,33.5549736022949,177.422744750977,26.6053009033203,-94.5689086914062,-63.7679748535156,-29.4497947692871,17.8470726013184,-180.666427612305,-164.003219604492,-318.080444335938,-91.6439971923828,-1.57194542884827,-11.8888664245605,87.3565368652344,-16.8920478820801,77.6164093017578,-218.369613647461,-55.9214134216309,9.56925964355469,163.157287597656
-29.903284072876,162.650039672852,24.627721786499,143.64079284668,8.17159271240234,153.903579711914,75.9441604614258,186.054672241211,56.1524467468262,-103.392570495605,-41.2313385009766,-16.7748470306396,48.9382400512695,-137.110397338867,-173.265625,-382.949676513672,-219.75325012207,-103.173278808594,10.738676071167,44.6534729003906,32.4170150756836,114.047058105469,-272.494018554688,-16.1825828552246,38.0302429199219,116.283493041992
-74.9589233398438,103.205688476562,50.4822692871094,121.890670776367,-20.5880012512207,54.1445007324219,86.9355392456055,143.886932373047,102.532669067383,-131.623260498047,-45.0915832519531,-71.9238433837891,113.590690612793,-107.257431030273,-92.9164886474609,-209.037796020508,-300.448883056641,-74.1237716674805,-68.3753356933594,-17.4163932800293,-29.1660003662109,98.5795593261719,-295.069519042969,-6.34429454803467,47.3489761352539,41.833740234375
-25.170202255249,-19.2326736450195,16.8263397216797,63.9490737915039,1.23588502407074,-73.9023513793945,44.987232208252,111.843238830566,134.43571472168,-162.237533569336,-47.158576965332,-119.359039306641,113.916358947754,-126.89818572998,86.2734298706055,-47.3695068359375,-333.344818115234,-41.0669403076172,-162.356414794922,-25.8609848022461,-104.029273986816,63.6858329772949,-164.248504638672,-84.0045547485352,22.42897605896,40.9108085632324
110.971076965332,-33.0560913085938,-46.5181617736816,39.3506774902344,28.4546585083008,-116.862144470215,10.6135597229004,93.6898574829102,75.7004547119141,-184.417907714844,0.989287197589874,-93.507453918457,14.7833347320557,-125.266830444336,232.585906982422,-28.7794017791748,-331.245330810547,-51.297607421875,-192.44482421875,-5.36052370071411,-84.5343475341797,13.3756484985352,24.4652881622314,-156.950500488281,-16.6364116668701,87.4731750488281
41.6021614074707,38.0145225524902,-76.4148559570312,78.349479675293,-48.730339050293,-85.0746765136719,-7.51361083984375,117.140464782715,-14.7225017547607,-199.270782470703,41.0557823181152,-16.754508972168,-27.8215274810791,-161.78987121582,207.720169067383,-48.1968841552734,-219.13166809082,-49.9802932739258,-92.3289031982422,-12.9725313186646,-50.0143547058105,21.2283267974854,20.7329559326172,-134.313903808594,-55.5191230773926,123.651176452637
-99.4358673095703,93.2959442138672,-54.2389755249023,137.427642822266,-110.569618225098,-37.6394920349121,2.49921798706055,180.605743408203,-0.742704451084137,-184.546356201172,10.1234645843506,89.4709014892578,-2.37419939041138,-204.398956298828,39.2302131652832,-20.6300563812256,-131.964874267578,-106.234420776367,6.35931968688965,-34.4399375915527,-13.6119184494019,132.694808959961,-97.8979415893555,-37.8978652954102,-26.5686626434326,97.8920669555664
-78.4468383789062,106.752151489258,-39.6409149169922,168.621963500977,-87.7489013671875,-4.76588773727417,63.2835884094238,151.405319213867,47.3488426208496,-104.902191162109,-22.2961311340332,158.388656616211,10.5745973587036,-134.129638671875,-81.1510162353516,54.200309753418,-145.223495483398,-225.570816040039,-54.5408592224121,-18.3776969909668,67.016357421875,162.32292175293,-109.745101928711,52.0000381469727,41.1744079589844,-6.27310085296631
-58.2537155151367,84.5795593261719,-28.8250522613525,131.970687866211,-79.2122573852539,23.2836894989014,108.777481079102,8.87076854705811,1.89857840538025,25.0493946075439,-29.8607654571533,166.220352172852,-9.90304470062256,38.6622772216797,-70.1041488647461,134.444625854492,-65.9369201660156,-305.208618164062,-104.501983642578,-18.1228370666504,91.4904022216797,44.3356552124023,-53.0500183105469,80.9275970458984,71.3357238769531,-111.838401794434
-73.9477081298828,17.4066486358643,31.0342330932617,43.4776306152344,-39.3219947814941,11.6223526000977,132.137634277344,-92.9818267822266,-72.3205947875977,147.585021972656,-44.3288497924805,183.512557983398,-105.546035766602,222.476257324219,-122.909111022949,200.574600219727,56.8815155029297,-309.574157714844,2.30445265769958,-51.3710784912109,55.6213111877441,-42.296070098877,-48.7367095947266,92.4952011108398,116.571228027344,-137.778869628906
41.2605171203613,-44.6275482177734,107.685600280762,-23.4282932281494,92.1789932250977,-59.3755416870117,177.422744750977,-94.8306350708008,-94.5689086914062,213.296798706055,-29.4497947692871,187.576034545898,-180.666427612305,277.862854003906,-318.080444335938,206.238800048828,-1.57194542884827,-245.873413085938,87.3565368652344,-43.5969772338867,77.6164093017578,-54.3980140686035,-55.9214134216309,123.011459350586,163.157287597656,-101.66862487793
162.650039672852,-46.1275596618652,143.64079284668,-34.0940017700195,153.903579711914,-100.031768798828,186.054672241211,-34.4190864562988,-103.392570495605,171.090637207031,-16.7748470306396,148.663940429688,-137.110397338867,151.054779052734,-382.949676513672,59.2155723571777,-103.173278808594,-137.308227539062,44.6534729003906,-34.0425338745117,114.047058105469,-17.1861038208008,-16.1825828552246,119.596626281738,116.283493041992,-51.2375679016113
103.205688476562,-37.2976112365723,121.890670776367,25.0406169891357,54.1445007324219,-82.9125442504883,143.886932373047,72.8078155517578,-131.623260498047,26.1171073913574,-71.9238433837891,148.873916625977,-107.257431030273,-4.75385761260986,-209.037796020508,-89.6912612915039,-74.1237716674805,-60.7982635498047,-17.4163932800293,-96.0748748779297,98.5795593261719,104.315071105957,-6.34429454803467,113.174263000488,41.833740234375,6.05292701721191
-19.2326736450195,-64.2531814575195,63.9490737915039,110.918151855469,-73.9023513793945,-79.7648696899414,111.843238830566,139.170043945312,-162.237533569336,-59.8748626708984,-119.359039306641,173.149856567383,-126.89818572998,-8.87383079528809,-47.3695068359375,21.2909984588623,-41.0669403076172,-80.1947250366211,-25.8609848022461,-194.682159423828,63.6858329772949,180.952239990234,-84.0045547485352,167.912979125977,40.9108085632324,26.631742477417
-33.0560913085938,-88.3382186889648,39.3506774902344,101.472885131836,-116.862144470215,-66.5680160522461,93.6898574829102,77.4026031494141,-184.417907714844,45.8966217041016,-93.507453918457,154.344451904297,-125.266830444336,148.402725219727,-28.7794017791748,247.605697631836,-51.297607421875,-138.29541015625,-5.36052370071411,-273.077728271484,13.3756484985352,117.204002380371,-156.950500488281,198.626907348633,87.4731750488281,-22.6396617889404
38.0145225524902,-76.8793258666992,78.349479675293,28.802619934082,-85.0746765136719,-11.2605886459351,117.140464782715,0.149995937943459,-199.270782470703,181.660369873047,-16.754508972168,146.529220581055,-161.78987121582,215.53092956543,-48.1968841552734,313.313995361328,-49.9802932739258,-105.63916015625,-12.9725313186646,-300.535217285156,21.2283267974854,58.5515213012695,-134.313903808594,161.627014160156,123.651176452637,-34.7412643432617
93.2959442138672,-50.955509185791,137.427642822266,31.1935997009277,-37.6394920349121,5.20310878753662,180.605743408203,30.7776985168457,-184.546356201172,131.362899780273,89.4709014892578,156.113204956055,-204.398956298828,34.3291702270508,-20.6300563812256,248.26838684082,-106.234420776367,9.83451557159424,-34.4399375915527,-285.954437255859,132.694808959961,54.174388885498,-37.8978652954102,125.323631286621,97.8920669555664,32.0273742675781
106.752151489258,-62.51904296875,168.621963500977,63.6181297302246,-4.76588773727417,-37.2636947631836,151.405319213867,87.5391616821289,-104.902191162109,-3.37250781059265,158.388656616211,119.884269714355,-134.129638671875,-81.3113632202148,54.200309753418,133.926818847656,-225.570816040039,76.3627777099609,-18.3776969909668,-208.901397705078,162.32292175293,41.4223136901855,52.0000381469727,75.6925888061523,-6.27310085296631,36.8099212646484
84.5795593261719,-104.373954772949,131.970687866211,53.3988037109375,23.2836894989014,-77.7869644165039,8.87076854705811,99.7701568603516,25.0493946075439,-21.0784530639648,166.220352172852,90.3201599121094,38.6622772216797,45.5144500732422,134.444625854492,24.7867565155029,-305.208618164062,24.8677864074707,-18.1228370666504,-47.8413696289062,44.3356552124023,72.5163421630859,80.9275970458984,19.1465606689453,-111.838401794434,-33.809944152832
17.4066486358643,-85.8954849243164,43.4776306152344,52.4237022399902,11.6223526000977,-104.458587646484,-92.9818267822266,121.56859588623,147.585021972656,49.755012512207,183.512557983398,139.398880004883,222.476257324219,129.66340637207,200.574600219727,-10.845139503479,-309.574157714844,-134.446685791016,-51.3710784912109,20.8175106048584,-42.296070098877,147.423690795898,92.4952011108398,63.8010902404785,-137.778869628906,-55.9518661499023
-44.6275482177734,-30.9210300445557,-23.4282932281494,54.0481605529785,-59.3755416870117,-112.122337341309,-94.8306350708008,153.366348266602,213.296798706055,71.2935485839844,187.576034545898,207.508499145508,277.862854003906,80.0274810791016,206.238800048828,-45.6766815185547,-245.873413085938,-232.565505981445,-43.5969772338867,-80.7649154663086,-54.3980140686035,191.778121948242,123.011459350586,184.524276733398,-101.66862487793,-33.9879341125488
-46.1275596618652,-92.3918991088867,-34.0940017700195,13.2962293624878,-100.031768798828,-109.214286804199,-34.4190864562988,139.016220092773,171.090637207031,-6.11764335632324,148.663940429688,205.877227783203,151.054779052734,4.1601881980896,59.2155723571777,-13.0286273956299,-137.308227539062,-57.6340560913086,-34.0425338745117,-106.528533935547,-17.1861038208008,181.545440673828,119.596626281738,217.471389770508,-51.2375679016113,-27.5721759796143
-37.2976112365723,-238.346481323242,25.0406169891357,-58.1733169555664,-82.9125442504883,-139.406295776367,72.8078155517578,65.6647415161133,26.1171073913574,-80.458137512207,148.873916625977,162.013229370117,-4.75385761260986,-61.8685684204102,-89.6912612915039,251.512176513672,-60.7982635498047,179.412658691406,-96.0748748779297,-21.3815422058105,104.315071105957,64.6215133666992,113.174263000488,140.029861450195,6.05292701721191,-36.3148460388184
-64.2531814575195,-245.084884643555,110.918151855469,-126.242309570312,-79.7648696899414,-148.253448486328,139.170043945312,-15.317907333374,-59.8748626708984,-13.7876529693604,173.149856567383,157.485549926758,-8.87383079528809,-5.71708106994629,21.2909984588623,433.405731201172,-80.1947250366211,124.503700256348,-194.682159423828,-11.0713472366333,180.952239990234,-81.1156997680664,167.912979125977,100.288452148438,26.631742477417,-26.6601791381836
-88.3382186889648,-89.9316329956055,101.472885131836,-120.697082519531,-66.5680160522461,-64.6268463134766,77.4026031494141,-14.2211456298828,45.8966217041016,90.8046951293945,154.344451904297,156.610809326172,148.402725219727,83.1227416992188,247.605697631836,209.212463378906,-138.29541015625,-53.8659248352051,-273.077728271484,-25.9321708679199,117.204002380371,-34.5099143981934,198.626907348633,140.32926940918,-22.6396617889404,22.6539115905762
-76.8793258666992,-18.5648803710938,28.802619934082,-41.2916870117188,-11.2605886459351,4.31621837615967,0.149995937943459,47.9992332458496,181.660369873047,35.456428527832,146.529220581055,88.8670349121094,215.53092956543,5.45011043548584,313.313995361328,-74.9437026977539,-105.63916015625,-25.8804111480713,-300.535217285156,-23.1916694641113,58.5515213012695,131.272552490234,161.627014160156,146.300659179688,-34.7412643432617,34.0451240539551
-50.955509185791,-132.310028076172,31.1935997009277,9.04101181030273,5.20310878753662,-32.3127861022949,30.7776985168457,67.4485855102539,131.362899780273,-75.9891891479492,156.113204956055,32.7657852172852,34.3291702270508,-56.7108268737793,248.26838684082,-87.1316375732422,9.83451557159424,160.75456237793,-285.954437255859,-60.7952995300293,54.174388885498,172.857894897461,125.323631286621,111.854881286621,32.0273742675781,-14.6414670944214
-62.51904296875,-230.433227539062,63.6181297302246,19.4434146881104,-37.2636947631836,-61.3112525939941,87.5391616821289,74.3258819580078,-3.37250781059265,-31.411434173584,119.884269714355,53.5351028442383,-81.3113632202148,42.2795333862305,133.926818847656,-1.52972388267517,76.3627777099609,291.607513427734,-208.901397705078,-69.8458557128906,41.4223136901855,113.25560760498,75.6925888061523,103.025077819824,36.8099212646484,-0.605323553085327
-104.373954772949,-170.682723999023,53.3988037109375,19.4960880279541,-77.7869644165039,1.64831757545471,99.7701568603516,100.291053771973,-21.0784530639648,120.199714660645,90.3201599121094,51.7976531982422,45.5144500732422,138.086868286133,24.7867565155029,28.8767223358154,24.8677864074707,258.199554443359,-47.8413696289062,-62.720573425293,72.5163421630859,32.8071479797363,19.1465606689453,66.4628219604492,-33.809944152832,47.0380783081055
-85.8954849243164,-44.8208160400391,52.4237022399902,-17.5720348358154,-104.458587646484,88.660774230957,121.56859588623,58.7007751464844,49.755012512207,189.224899291992,139.398880004883,-24.5033950805664,129.66340637207,138.008255004883,-10.845139503479,35.1881866455078,-134.446685791016,168.187393188477,20.8175106048584,-96.8983383178711,147.423690795898,-73.6639099121094,63.8010902404785,30.7994384765625,-55.9518661499023,36.2431907653809
-30.9210300445557,51.4300765991211,54.0481605529785,-34.3399810791016,-112.122337341309,154.223648071289,153.366348266602,-11.5971660614014,71.2935485839844,133.569869995117,207.508499145508,-87.9049911499023,80.0274810791016,64.599006652832,-45.6766815185547,27.1481189727783,-232.565505981445,195.672424316406,-80.7649154663086,-91.8612060546875,191.778121948242,-111.580848693848,184.524276733398,114.57315826416,-33.9879341125488,59.5499687194824
-92.3918991088867,101.193077087402,13.2962293624878,14.5430202484131,-109.214286804199,192.753524780273,139.016220092773,-9.5546178817749,-6.11764335632324,118.183853149414,205.877227783203,-78.0225982666016,4.1601881980896,57.8150634765625,-13.0286273956299,42.5871047973633,-57.6340560913086,253.110977172852,-106.528533935547,-62.9535789489746,181.545440673828,-55.4653015136719,217.471389770508,181.933242797852,-27.5721759796143,110.754730224609
-238.346481323242,93.6448669433594,-58.1733169555664,50.1929626464844,-139.406295776367,168.038299560547,65.6647415161133,8.07908344268799,-80.458137512207,233.518188476562,162.013229370117,-11.8448305130005,-61.8685684204102,211.16145324707,251.512176513672,96.8448486328125,179.412658691406,232.894165039062,-21.3815422058105,-79.0093688964844,64.6215133666992,-22.9791221618652,140.029861450195,77.3952484130859,-36.3148460388184,97.4428863525391
-245.084884643555,60.0126762390137,-126.242309570312,71.8759918212891,-148.253448486328,109.768432617188,-15.317907333374,-1.28665089607239,-13.7876529693604,303.546203613281,157.485549926758,53.1750450134277,-5.71708106994629,290.180908203125,433.405731201172,115.09400177002,124.503700256348,274.128509521484,-11.0713472366333,-79.6480026245117,-81.1156997680664,-43.1028518676758,100.288452148438,18.0907039642334,-26.6601791381836,91.7127990722656
-89.9316329956055,65.4603729248047,-120.697082519531,112.448532104492,-64.6268463134766,101.111770629883,-14.2211456298828,-17.1181392669678,90.8046951293945,229.259948730469,156.610809326172,53.3179626464844,83.1227416992188,211.541549682617,209.212463378906,107.785385131836,-53.8659248352051,397.722290039062,-25.9321708679199,-13.0065574645996,-34.5099143981934,-102.904922485352,140.32926940918,160.351135253906,22.6539115905762,76.6892395019531
-18.5648803710938,132.420608520508,-41.2916870117188,85.5483322143555,4.31621837615967,115.711891174316,47.9992332458496,-74.2561416625977,35.456428527832,186.409423828125,88.8670349121094,29.8721885681152,5.45011043548584,230.258758544922,-74.9437026977539,176.331848144531,-25.8804111480713,443.641754150391,-23.1916694641113,75.2834167480469,131.272552490234,-184.393249511719,146.300659179688,243.942749023438,34.0451240539551,-11.752269744873
-132.310028076172,208.399795532227,9.04101181030273,13.9247007369995,-32.3127861022949,90.7883148193359,67.4485855102539,-115.14134979248,-75.9891891479492,287.935211181641,32.7657852172852,105.015602111816,-56.7108268737793,355.108276367188,-87.1316375732422,268.717529296875,160.75456237793,400.012420654297,-60.7952995300293,39.3342170715332,172.857894897461,-156.969375610352,111.854881286621,130.79508972168,-14.6414670944214,-22.3447589874268
-230.433227539062,220.77131652832,19.4434146881104,51.5521697998047,-61.3112525939941,96.1321411132812,74.3258819580078,-29.5352020263672,-31.411434173584,402.546905517578,53.5351028442383,256.40673828125,42.2795333862305,372.945922851562,-1.52972388267517,211.542755126953,291.607513427734,376.20556640625,-69.8458557128906,-120.23136138916,113.25560760498,10.7519121170044,103.025077819824,61.7385482788086,-0.605323553085327,68.1940765380859
-170.682723999023,194.729751586914,19.4960880279541,149.962005615234,1.64831757545471,193.388427734375,100.291053771973,86.482551574707,120.199714660645,373.763793945312,51.7976531982422,307.078918457031,138.086868286133,278.718231201172,28.8767223358154,78.4179306030273,258.199554443359,420.931182861328,-62.720573425293,-105.86075592041,32.8071479797363,116.668731689453,66.4628219604492,105.657135009766,47.0380783081055,87.3474349975586
-44.8208160400391,194.965606689453,-17.5720348358154,146.643447875977,88.660774230957,281.296752929688,58.7007751464844,89.4838104248047,189.224899291992,302.441314697266,-24.5033950805664,210.367324829102,138.008255004883,291.861938476562,35.1881866455078,153.384384155273,168.187393188477,464.750671386719,-96.8983383178711,90.0634841918945,-73.6639099121094,32.997932434082,30.7994384765625,82.2676544189453,36.2431907653809,59.3167572021484
51.4300765991211,198.524612426758,-34.3399810791016,88.9751586914062,154.223648071289,282.113159179688,-11.5971660614014,46.8909492492676,133.569869995117,388.295196533203,-87.9049911499023,140.733642578125,64.599006652832,458.737701416016,27.1481189727783,359.079986572266,195.672424316406,442.692962646484,-91.8612060546875,106.713958740234,-111.580848693848,-91.8895874023438,114.57315826416,28.9016151428223,59.5499687194824,85.1060333251953
101.193077087402,181.572280883789,14.5430202484131,91.3121643066406,192.753524780273,263.000854492188,-9.5546178817749,70.5504150390625,118.183853149414,461.490936279297,-78.0225982666016,216.074768066406,57.8150634765625,423.433807373047,42.5871047973633,309.464599609375,253.110977172852,434.006317138672,-62.9535789489746,-55.9662704467773,-55.4653015136719,-62.0143966674805,181.933242797852,51.9171142578125,110.754730224609,129.635375976562
93.6448669433594,147.577209472656,50.1929626464844,116.703704833984,168.038299560547,265.773803710938,8.07908344268799,123.621856689453,233.518188476562,306.135314941406,-11.8448305130005,305.992828369141,211.16145324707,155.439025878906,96.8448486328125,67.9323272705078,232.894165039062,444.619018554688,-79.0093688964844,-143.247634887695,-22.9791221618652,65.0978393554688,77.3952484130859,43.5065383911133,97.4428863525391,145.312561035156
60.0126762390137,91.436149597168,71.8759918212891,126.970001220703,109.768432617188,260.396209716797,-1.28665089607239,127.378517150879,303.546203613281,190.764739990234,53.1750450134277,259.361175537109,290.180908203125,144.887451171875,115.09400177002,44.4775695800781,274.128509521484,346.942687988281,-79.6480026245117,-122.439483642578,-43.1028518676758,112.134002685547,18.0907039642334,-27.8295860290527,91.7127990722656,114.215957641602
65.4603729248047,81.1485900878906,112.448532104492,142.715560913086,101.111770629883,256.869964599609,-17.1181392669678,94.2341461181641,229.259948730469,271.470489501953,53.3179626464844,157.044479370117,211.541549682617,311.844940185547,107.785385131836,227.881988525391,397.722290039062,206.947891235352,-13.0065574645996,-70.7435760498047,-102.904922485352,109.416175842285,160.351135253906,-35.2587738037109,76.6892395019531,78.721794128418
132.420608520508,139.962326049805,85.5483322143555,128.456573486328,115.711891174316,285.310363769531,-74.2561416625977,86.9758224487305,186.409423828125,278.834167480469,29.8721885681152,131.473770141602,230.258758544922,222.83854675293,176.331848144531,330.169464111328,443.641754150391,178.901092529297,75.2834167480469,-72.9433364868164,-184.393249511719,137.238952636719,243.942749023438,44.8081321716309,-11.752269744873,112.577514648438
208.399795532227,173.683898925781,13.9247007369995,65.1922378540039,90.7883148193359,346.014984130859,-115.14134979248,113.906463623047,287.935211181641,180.444458007812,105.015602111816,150.77294921875,355.108276367188,48.2917709350586,268.717529296875,270.605895996094,400.012420654297,218.749664306641,39.3342170715332,-95.3609466552734,-156.969375610352,118.832885742188,130.79508972168,100.85311126709,-22.3447589874268,170.144424438477
220.77131652832,195.657516479492,51.5521697998047,-0.0870280936360359,96.1321411132812,411.012756347656,-29.5352020263672,123.252746582031,402.546905517578,114.190986633301,256.40673828125,165.642761230469,372.945922851562,-28.2550315856934,211.542755126953,73.8061981201172,376.20556640625,251.788818359375,-120.23136138916,4.06782293319702,10.7519121170044,67.3052597045898,61.7385482788086,50.1737632751465,68.1940765380859,193.266204833984
194.729751586914,243.98908996582,149.962005615234,-27.7064266204834,193.388427734375,426.874908447266,86.482551574707,101.751762390137,373.763793945312,23.1082935333252,307.078918457031,181.630554199219,278.718231201172,-101.485282897949,78.4179306030273,-97.4322662353516,420.931182861328,277.359191894531,-105.86075592041,126.262016296387,116.668731689453,88.1989059448242,105.657135009766,30.5150985717773,87.3474349975586,210.269165039062
194.965606689453,223.943313598633,146.643447875977,22.2040061950684,281.296752929688,394.691314697266,89.4838104248047,92.1214981079102,302.441314697266,-25.6989135742188,210.367324829102,165.870376586914,291.861938476562,-62.7493667602539,153.384384155273,1.06355023384094,464.750671386719,272.092529296875,90.0634841918945,122.271018981934,32.997932434082,131.151412963867,82.2676544189453,171.689758300781,59.3167572021484,198.697463989258
198.524612426758,155.350006103516,88.9751586914062,108.289588928223,282.113159179688,378.029968261719,46.8909492492676,94.8829650878906,388.295196533203,63.5091781616211,140.733642578125,135.717910766602,458.737701416016,45.1038436889648,359.079986572266,199.024459838867,442.692962646484,221.513290405273,106.713958740234,60.9119834899902,-91.8895874023438,119.289169311523,28.9016151428223,212.872055053711,85.1060333251953,146.724243164062
181.572280883789,167.27473449707,91.3121643066406,99.7802505493164,263.000854492188,382.356994628906,70.5504150390625,82.5719528198242,461.490936279297,115.079063415527,216.074768066406,145.719512939453,423.433807373047,14.58607006073,309.464599609375,183.431838989258,434.006317138672,131.582214355469,-55.9662704467773,-47.3376693725586,-62.0143966674805,79.9083862304688,51.9171142578125,36.3796272277832,129.635375976562,134.466567993164
147.577209472656,242.16291809082,116.703704833984,33.0866928100586,265.773803710938,378.836517333984,123.621856689453,83.8799667358398,306.135314941406,40.5569801330566,305.992828369141,143.955749511719,155.439025878906,-64.5402069091797,67.9323272705078,91.7872772216797,444.619018554688,44.927604675293,-143.247634887695,-154.418899536133,65.0978393554688,58.3588638305664,43.5065383911133,15.4355773925781,145.312561035156,168.002716064453
