Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
121.232467651367,-94.2322311401367,33.0691871643066,-10.2326202392578,83.1320037841797,-60.4149360656738,28.0870208740234,33.7574081420898,11.5648946762085,-209.719696044922,-54.7082786560059,-230.264709472656,6.97141456604004,9.17200946807861,-5.8435263633728,-132.301055908203,30.431173324585,-25.4186172485352,-67.784797668457,-81.8850936889648,58.6067276000977,-56.6280479431152,-75.0390930175781,-11.1767406463623,106.289329528809,-118.435874938965,-2.67533183097839,-248.262313842773
107.903671264648,-118.570411682129,81.3603744506836,-6.34109449386597,11.8289318084717,-122.243637084961,0.731878221035004,33.2971725463867,8.106125831604,-235.27311706543,-11.1680660247803,-157.404418945312,46.3307914733887,22.5379619598389,73.7504959106445,-39.6175346374512,111.181053161621,1.42173540592194,-2.59789943695068,-0.122429706156254,30.7092151641846,-62.5839004516602,-101.984344482422,-57.6282272338867,76.9757308959961,-185.780197143555,15.9188842773438,-185.176956176758
23.8752899169922,-154.999038696289,73.2961578369141,13.2722415924072,-58.282413482666,-160.943420410156,-27.2727565765381,56.6152420043945,61.3830986022949,-215.622650146484,-14.9868879318237,-49.3688125610352,119.241813659668,21.5684604644775,41.1612319946289,42.9613075256348,123.064949035645,-34.7791595458984,-5.96643924713135,-15.6851425170898,-13.8204469680786,-58.4787483215332,-34.780029296875,-48.477611541748,77.3731231689453,-273.174560546875,-8.51762294769287,-128.038070678711
-6.09441232681274,-179.844589233398,29.4578895568848,18.4284172058105,-33.1190872192383,-186.459884643555,-30.0089263916016,21.6014842987061,147.013412475586,-200.596221923828,-82.4759979248047,-5.67641639709473,187.580780029297,-10.0664930343628,13.5076913833618,51.6327743530273,115.962226867676,-42.8857383728027,73.8908309936523,-20.7074203491211,-14.5048608779907,-65.0122528076172,51.4752235412598,-50.3776702880859,89.5593109130859,-321.296661376953,-5.62963056564331,-131.368774414062
43.8669166564941,-128.22509765625,4.40756559371948,56.0260124206543,0.123026289045811,-200.69612121582,17.2709865570068,-39.5934867858887,186.693939208984,-186.792877197266,-130.174743652344,-16.5750885009766,218.068878173828,19.2998237609863,15.8790483474731,61.4283409118652,135.367721557617,3.77692270278931,78.0418090820312,43.5183525085449,-3.0646607875824,-38.0759582519531,64.1698837280273,-100.701965332031,104.276077270508,-303.222808837891,48.1661262512207,-101.822021484375
42.5300025939941,-89.49267578125,-5.80176830291748,70.2514038085938,17.6374950408936,-207.63786315918,71.9853363037109,-36.5508460998535,174.246307373047,-166.90592956543,-111.156593322754,-4.95738124847412,195.425140380859,45.4667053222656,1.29994225502014,103.007400512695,112.927925109863,20.5466022491455,34.848804473877,99.5494995117188,-5.62991094589233,-17.2612915039062,62.7129859924316,-144.588485717773,122.899108886719,-280.447113037109,70.8205413818359,-29.6262702941895
-18.2268657684326,-119.87686920166,18.0257186889648,22.6878032684326,47.3674774169922,-187.062713623047,96.9700164794922,-2.84659695625305,144.107208251953,-120.785514831543,-98.0778427124023,62.1976356506348,160.016464233398,29.1631565093994,6.41971969604492,127.470260620117,73.3816146850586,36.5580406188965,94.5485916137695,114.850868225098,-9.8148307800293,-24.09765625,91.2454605102539,-108.746788024902,95.7362442016602,-234.675628662109,17.9338970184326,49.4647178649902
0.734145522117615,-157.867980957031,99.0891952514648,13.9698610305786,43.0610961914062,-134.548858642578,74.3863525390625,51.1770439147949,105.817123413086,-46.0981407165527,-147.201751708984,134.943695068359,183.436737060547,48.2172660827637,-7.62598514556885,138.451782226562,82.5648956298828,75.478385925293,70.6676712036133,94.5366363525391,12.7035837173462,-29.4034862518311,101.696670532227,-43.352653503418,49.7877426147461,-159.315979003906,-48.7388763427734,134.332809448242
50.6205596923828,-145.365829467773,143.014556884766,55.701717376709,15.7935819625854,-108.135711669922,44.131591796875,124.240692138672,31.0553512573242,-1.14353680610657,-200.837707519531,142.088760375977,197.819320678711,71.7763290405273,-80.2859191894531,137.892791748047,55.245361328125,71.8543090820312,-104.014511108398,55.6300735473633,42.470329284668,-21.7678108215332,92.0771255493164,-50.9450454711914,18.9800434112549,-120.421180725098,-106.765235900879,163.787216186523
-8.65615940093994,-53.6923294067383,71.1650695800781,51.6290473937988,-7.77455711364746,-93.7115325927734,43.5185241699219,136.567123413086,-97.8315353393555,-18.2896671295166,-229.11393737793,95.6899490356445,100.395881652832,51.3862152099609,-144.411499023438,124.647773742676,-22.3190135955811,40.44970703125,-177.586822509766,75.9312973022461,6.54705619812012,31.3791027069092,59.7456169128418,-71.0761795043945,-43.119743347168,-121.862632751465,-198.762512207031,97.3789672851562
-94.2322311401367,41.7238960266113,-10.2326202392578,38.8176689147949,-60.4149360656738,-63.7202682495117,33.7574081420898,96.6889877319336,-209.719696044922,-48.8390007019043,-230.264709472656,29.6215763092041,9.17200946807861,43.5752449035645,-132.301055908203,113.146209716797,-25.4186172485352,18.689489364624,-81.8850936889648,112.279716491699,-56.6280479431152,90.350341796875,-11.1767406463623,-31.9303913116455,-118.435874938965,-148.106552124023,-248.262313842773,19.8876476287842
-118.570411682129,29.8144817352295,-6.34109449386597,89.6617736816406,-122.243637084961,-77.1574859619141,33.2971725463867,69.1314392089844,-235.27311706543,-49.8198585510254,-157.404418945312,-44.3188858032227,22.5379619598389,32.9682846069336,-39.6175346374512,85.3583526611328,1.42173540592194,-29.8935890197754,-0.122429706156254,101.350547790527,-62.5839004516602,92.0945587158203,-57.6282272338867,1.42295694351196,-185.780197143555,-190.102432250977,-185.176956176758,-3.04182505607605
-154.999038696289,-26.910608291626,13.2722415924072,120.731956481934,-160.943420410156,-98.3665313720703,56.6152420043945,45.3635520935059,-215.622650146484,-46.8339538574219,-49.3688125610352,-88.7902984619141,21.5684604644775,-28.9348754882812,42.9613075256348,66.7405090332031,-34.7791595458984,-80.7903671264648,-15.6851425170898,144.849212646484,-58.4787483215332,107.847282409668,-48.477611541748,21.372444152832,-273.174560546875,-208.249557495117,-128.038070678711,-17.7802791595459
-179.844589233398,-39.5273246765137,18.4284172058105,52.1600227355957,-186.459884643555,-76.2829895019531,21.6014842987061,17.7325038909912,-200.596221923828,-74.7995681762695,-5.67641639709473,-112.058265686035,-10.0664930343628,-78.1977233886719,51.6327743530273,71.9873123168945,-42.8857383728027,-66.0891036987305,-20.7074203491211,164.665161132812,-65.0122528076172,130.236022949219,-50.3776702880859,33.5592803955078,-321.296661376953,-209.439788818359,-131.368774414062,-40.0281181335449
-128.22509765625,-51.8832931518555,56.0260124206543,-47.1833457946777,-200.69612121582,-88.1544189453125,-39.5934867858887,-7.57572317123413,-186.792877197266,-124.851135253906,-16.5750885009766,-124.989776611328,19.2998237609863,-88.4390106201172,61.4283409118652,41.3983459472656,3.77692270278931,-39.9847221374512,43.5183525085449,32.335693359375,-38.0759582519531,66.5173492431641,-100.701965332031,-9.02328491210938,-303.222808837891,-212.16374206543,-101.822021484375,-12.9582271575928
-89.49267578125,-73.8477554321289,70.2514038085938,-78.0643768310547,-207.63786315918,-107.986251831055,-36.5508460998535,-10.7240076065063,-166.90592956543,-169.187774658203,-4.95738124847412,-80.8924560546875,45.4667053222656,-115.197631835938,103.007400512695,15.2579174041748,20.5466022491455,-86.3863830566406,99.5494995117188,-17.5381946563721,-17.2612915039062,7.70795106887817,-144.588485717773,-28.1788139343262,-280.447113037109,-201.947723388672,-29.6262702941895,22.8545818328857
-119.87686920166,-65.4819030761719,22.6878032684326,-37.2151069641113,-187.062713623047,-68.8255615234375,-2.84659695625305,30.7755718231201,-120.785514831543,-178.626708984375,62.1976356506348,-43.0589218139648,29.1631565093994,-139.12629699707,127.470260620117,42.9686622619629,36.5580406188965,-140.359451293945,114.850868225098,88.1286697387695,-24.09765625,32.450267791748,-108.746788024902,0.251541256904602,-234.675628662109,-203.879257202148,49.4647178649902,-38.6890258789062
-157.867980957031,-40.471549987793,13.9698610305786,2.10866045951843,-134.548858642578,-71.3290481567383,51.1770439147949,43.2788238525391,-46.0981407165527,-174.605545043945,134.943695068359,-91.0149307250977,48.2172660827637,-147.906524658203,138.451782226562,30.9564609527588,75.478385925293,-116.777275085449,94.5366363525391,79.8727645874023,-29.4034862518311,52.8003845214844,-43.352653503418,-55.2465705871582,-159.315979003906,-239.344573974609,134.332809448242,-163.128356933594
-145.365829467773,-31.0087871551514,55.701717376709,-8.57404041290283,-108.135711669922,-140.266723632812,124.240692138672,-21.1080207824707,-1.14353680610657,-243.037673950195,142.088760375977,-143.513916015625,71.7763290405273,-221.696701049805,137.892791748047,-33.7836723327637,71.8543090820312,-100.35050201416,55.6300735473633,-16.0119037628174,-21.7678108215332,36.8545570373535,-50.9450454711914,-153.917404174805,-120.421180725098,-278.953765869141,163.787216186523,-239.959365844727
-53.6923294067383,-57.4860229492188,51.6290473937988,-51.8770370483398,-93.7115325927734,-167.488159179688,136.567123413086,-78.7104034423828,-18.2896671295166,-350.812591552734,95.6899490356445,-167.170623779297,51.3862152099609,-340.502563476562,124.647773742676,-74.6322174072266,40.44970703125,-185.186233520508,75.9312973022461,-45.9545745849609,31.3791027069092,16.5941867828369,-71.0761795043945,-182.546630859375,-121.862632751465,-286.330932617188,97.3789672851562,-236.853790283203
41.7238960266113,-77.1930313110352,38.8176689147949,-78.1831283569336,-63.7202682495117,-143.592483520508,96.6889877319336,-89.775032043457,-48.8390007019043,-354.506744384766,29.6215763092041,-181.877487182617,43.5752449035645,-381.770080566406,113.146209716797,-91.0216217041016,18.689489364624,-270.747863769531,112.279716491699,-87.2587432861328,90.350341796875,12.1422834396362,-31.9303913116455,-192.720520019531,-148.106552124023,-239.489151000977,19.8876476287842,-176.676956176758
29.8144817352295,-22.6512470245361,89.6617736816406,-37.4245529174805,-77.1574859619141,-102.013626098633,69.1314392089844,-69.0113830566406,-49.8198585510254,-284.272003173828,-44.3188858032227,-124.655578613281,32.9682846069336,-347.002380371094,85.3583526611328,-66.8297882080078,-29.8935890197754,-245.94548034668,101.350547790527,-89.1822204589844,92.0945587158203,34.1419944763184,1.42295694351196,-202.114303588867,-190.102432250977,-160.954895019531,-3.04182505607605,-115.780487060547
-26.910608291626,52.364574432373,120.731956481934,40.8530426025391,-98.3665313720703,-42.7072219848633,45.3635520935059,-5.55386209487915,-46.8339538574219,-252.400726318359,-88.7902984619141,-45.3924446105957,-28.9348754882812,-307.266662597656,66.7405090332031,-7.56822347640991,-80.7903671264648,-193.434219360352,144.849212646484,33.2172813415527,107.847282409668,43.5957260131836,21.372444152832,-180.658081054688,-208.249557495117,-82.8634643554688,-17.7802791595459,-93.0411376953125
-39.5273246765137,84.1179809570312,52.1600227355957,50.3752479553223,-76.2829895019531,12.704948425293,17.7325038909912,57.5677833557129,-74.7995681762695,-209.73063659668,-112.058265686035,-42.6741142272949,-78.1977233886719,-249.120162963867,71.9873123168945,3.24619126319885,-66.0891036987305,-207.316436767578,164.665161132812,68.1418075561523,130.236022949219,45.3691215515137,33.5592803955078,-147.195205688477,-209.439788818359,-14.7938470840454,-40.0281181335449,-62.837718963623
-51.8832931518555,110.926528930664,-47.1833457946777,-0.392376273870468,-88.1544189453125,48.6604881286621,-7.57572317123413,86.3012161254883,-124.851135253906,-119.839164733887,-124.989776611328,-51.1459197998047,-88.4390106201172,-163.680465698242,41.3983459472656,-31.4918594360352,-39.9847221374512,-220.79963684082,32.335693359375,-82.5414276123047,66.5173492431641,82.9051284790039,-9.02328491210938,-76.1617126464844,-212.16374206543,15.397271156311,-12.9582271575928,6.40615367889404
-73.8477554321289,135.054244995117,-78.0643768310547,8.7716178894043,-107.986251831055,73.6262664794922,-10.7240076065063,123.280242919922,-169.187774658203,-43.0639762878418,-80.8924560546875,-41.8414497375488,-115.197631835938,-87.3993759155273,15.2579174041748,-65.6340637207031,-86.3863830566406,-165.673400878906,-17.5381946563721,-169.154281616211,7.70795106887817,120.626121520996,-28.1788139343262,23.0937805175781,-201.947723388672,42.7338905334473,22.8545818328857,69.1560211181641
-65.4819030761719,151.743133544922,-37.2151069641113,83.1205139160156,-68.8255615234375,124.781929016113,30.7755718231201,174.035263061523,-178.626708984375,28.1039695739746,-43.0589218139648,-48.3948364257812,-139.12629699707,-15.4847259521484,42.9686622619629,-90.1676330566406,-140.359451293945,-91.4232025146484,88.1286697387695,-72.1779251098633,32.450267791748,149.901992797852,0.251541256904602,93.7646102905273,-203.879257202148,129.092727661133,-38.6890258789062,96.7729797363281
-40.471549987793,196.009521484375,2.10866045951843,137.810989379883,-71.3290481567383,209.599731445312,43.2788238525391,204.379837036133,-174.605545043945,101.056983947754,-91.0149307250977,-8.75176239013672,-147.906524658203,56.2461090087891,30.9564609527588,-55.8933486938477,-116.777275085449,-55.0500564575195,79.8727645874023,20.2679271697998,52.8003845214844,181.087036132812,-55.2465705871582,143.641860961914,-239.344573974609,183.732376098633,-163.128356933594,117.127792358398
-31.0087871551514,213.833206176758,-8.57404041290283,157.057388305664,-140.266723632812,233.445587158203,-21.1080207824707,192.509292602539,-243.037673950195,124.970245361328,-143.513916015625,63.8783302307129,-221.696701049805,83.9297561645508,-33.7836723327637,10.7971048355103,-100.35050201416,-57.2295875549316,-16.0119037628174,-0.0704859793186188,36.8545570373535,160.57649230957,-153.917404174805,149.833129882812,-278.953765869141,136.947692871094,-239.959365844727,143.609359741211
-57.4860229492188,163.430816650391,-51.8770370483398,145.586135864258,-167.488159179688,166.804550170898,-78.7104034423828,127.296936035156,-350.812591552734,103.770439147949,-167.170623779297,67.5629806518555,-340.502563476562,57.2527923583984,-74.6322174072266,3.15026259422302,-185.186233520508,-71.6325302124023,-45.9545745849609,-38.7751007080078,16.5941867828369,119.595565795898,-182.546630859375,99.6091537475586,-286.330932617188,80.5046310424805,-236.853790283203,121.122917175293
-77.1930313110352,111.101554870605,-78.1831283569336,70.6027908325195,-143.592483520508,96.970573425293,-89.775032043457,41.7938385009766,-354.506744384766,60.7483901977539,-181.877487182617,20.9698333740234,-381.770080566406,18.6121215820312,-91.0216217041016,-28.740306854248,-270.747863769531,-65.5932464599609,-87.2587432861328,-34.6114501953125,12.1422834396362,112.965911865234,-192.720520019531,67.7767791748047,-239.489151000977,35.9013214111328,-176.676956176758,21.1180515289307
-22.6512470245361,66.5980453491211,-37.4245529174805,-50.0060539245605,-102.013626098633,26.4713268280029,-69.0113830566406,-30.7194995880127,-284.272003173828,-2.33199214935303,-124.655578613281,-0.68151867389679,-347.002380371094,-8.27683734893799,-66.8297882080078,21.9780101776123,-245.94548034668,-42.2197494506836,-89.1822204589844,14.3206510543823,34.1419944763184,85.0632095336914,-202.114303588867,47.0615653991699,-160.954895019531,-33.7838973999023,-115.780487060547,-69.9118118286133
52.364574432373,5.52601766586304,40.8530426025391,-116.22908782959,-42.7072219848633,-53.690055847168,-5.55386209487915,-84.1338119506836,-252.400726318359,-49.3139495849609,-45.3924446105957,17.926061630249,-307.266662597656,-22.7646961212158,-7.56822347640991,90.8849563598633,-193.434219360352,-27.1819019317627,33.2172813415527,88.517822265625,43.5957260131836,25.9531898498535,-180.658081054688,4.6506199836731,-82.8634643554688,-80.5455169677734,-93.0411376953125,-95.4772644042969
84.1179809570312,-31.8918685913086,50.3752479553223,-83.9172134399414,12.704948425293,-66.6564636230469,57.5677833557129,-92.4061431884766,-209.73063659668,-61.2137985229492,-42.6741142272949,33.6811370849609,-249.120162963867,-25.8642559051514,3.24619126319885,84.4625015258789,-207.316436767578,-18.0022144317627,68.1418075561523,108.854827880859,45.3691215515137,-23.745397567749,-147.195205688477,-6.77306222915649,-14.7938470840454,-94.9005966186523,-62.837718963623,-111.216285705566
110.926528930664,-39.9395599365234,-0.392376273870468,-36.6539421081543,48.6604881286621,-40.7068138122559,86.3012161254883,-81.2577514648438,-119.839164733887,-73.5746002197266,-51.1459197998047,-12.5851850509644,-163.680465698242,-47.0220947265625,-31.4918594360352,40.8389587402344,-220.79963684082,-27.4196186065674,-82.5414276123047,78.1300964355469,82.9051284790039,-57.1785659790039,-76.1617126464844,-2.33123230934143,15.397271156311,-107.061004638672,6.40615367889404,-144.639633178711
135.054244995117,-43.0540809631348,8.7716178894043,-28.2287120819092,73.6262664794922,-66.6794128417969,123.280242919922,-109.031539916992,-43.0639762878418,-98.175895690918,-41.8414497375488,-86.0689392089844,-87.3993759155273,-103.240463256836,-65.6340637207031,7.60320043563843,-165.673400878906,-79.3214950561523,-169.154281616211,33.4568176269531,120.626121520996,-48.2614250183105,23.0937805175781,-18.0714130401611,42.7338905334473,-98.6732330322266,69.1560211181641,-168.440948486328
151.743133544922,-28.7641792297363,83.1205139160156,-20.2872467041016,124.781929016113,-108.658096313477,174.035263061523,-130.954452514648,28.1039695739746,-99.8513641357422,-48.3948364257812,-116.643280029297,-15.4847259521484,-142.411636352539,-90.1676330566406,-51.7651519775391,-91.4232025146484,-135.646896362305,-72.1779251098633,-92.1894226074219,149.901992797852,-11.6506290435791,93.7646102905273,-15.9055738449097,129.092727661133,-75.2887191772461,96.7729797363281,-168.056640625
196.009521484375,0.653889834880829,137.810989379883,-5.35577487945557,209.599731445312,-92.8254470825195,204.379837036133,-92.0826873779297,101.056983947754,-62.6316528320312,-8.75176239013672,-124.441352844238,56.2461090087891,-140.755981445312,-55.8933486938477,-128.830596923828,-55.0500564575195,-148.44970703125,20.2679271697998,-204.617935180664,181.087036132812,16.1372566223145,143.641860961914,-6.65974426269531,183.732376098633,-41.3266220092773,117.127792358398,-129.354263305664
213.833206176758,34.1917190551758,157.057388305664,17.8169193267822,233.445587158203,-1.94890415668488,192.509292602539,-19.4944438934326,124.970245361328,-13.3788795471191,63.8783302307129,-119.422340393066,83.9297561645508,-135.604125976562,10.7971048355103,-138.084686279297,-57.2295875549316,-122.887535095215,-0.0704859793186188,-148.121520996094,160.57649230957,50.9866142272949,149.833129882812,-3.09407424926758,136.947692871094,41.6715850830078,143.609359741211,-50.0973091125488
163.430816650391,73.7538223266602,145.586135864258,71.7800598144531,166.804550170898,122.671890258789,127.296936035156,55.7373428344727,103.770439147949,29.2209415435791,67.5629806518555,-84.3430023193359,57.2527923583984,-112.783279418945,3.15026259422302,-101.153663635254,-71.6325302124023,-98.2165374755859,-38.7751007080078,-101.849983215332,119.595565795898,57.9950218200684,99.6091537475586,37.2844200134277,80.5046310424805,142.763259887695,121.122917175293,39.3181953430176
111.101554870605,87.1478881835938,70.6027908325195,107.542037963867,96.970573425293,173.76057434082,41.7938385009766,101.52766418457,60.7483901977539,53.5883979797363,20.9698333740234,-50.8947257995605,18.6121215820312,-76.5054016113281,-28.740306854248,-113.34496307373,-65.5932464599609,-121.837173461914,-34.6114501953125,-191.721862792969,112.965911865234,15.4812717437744,67.7767791748047,80.4293365478516,35.9013214111328,179.671768188477,21.1180515289307,104.931884765625
66.5980453491211,45.9236145019531,-50.0060539245605,88.8056869506836,26.4713268280029,123.503761291504,-30.7194995880127,111.58570098877,-2.33199214935303,44.9514274597168,-0.68151867389679,-9.18386840820312,-8.27683734893799,-99.6728286743164,21.9780101776123,-146.74089050293,-42.2197494506836,-166.798156738281,14.3206510543823,-229.153915405273,85.0632095336914,-3.15474796295166,47.0615653991699,70.2860946655273,-33.7838973999023,172.868606567383,-69.9118118286133,148.158538818359
5.52601766586304,2.27009773254395,-116.22908782959,61.4098854064941,-53.690055847168,87.0819320678711,-84.1338119506836,121.351867675781,-49.3139495849609,49.4832344055176,17.926061630249,60.353630065918,-22.7646961212158,-138.473495483398,90.8849563598633,-143.44953918457,-27.1819019317627,-150.024337768555,88.517822265625,-177.406936645508,25.9531898498535,10.7904348373413,4.6506199836731,55.991268157959,-80.5455169677734,204.809173583984,-95.4772644042969,189.455917358398
-31.8918685913086,27.0865898132324,-83.9172134399414,52.6258316040039,-66.6564636230469,105.311157226562,-92.4061431884766,113.652565002441,-61.2137985229492,91.8603515625,33.6811370849609,98.6556625366211,-25.8642559051514,-109.75838470459,84.4625015258789,-127.56063079834,-18.0022144317627,-89.5430450439453,108.854827880859,-138.738433837891,-23.745397567749,12.6440849304199,-6.77306222915649,72.9308853149414,-94.9005966186523,247.466812133789,-111.216285705566,194.474426269531
-39.9395599365234,80.0075378417969,-36.6539421081543,76.1535034179688,-40.7068138122559,90.8479232788086,-81.2577514648438,97.0013580322266,-73.5746002197266,73.8334045410156,-12.5851850509644,96.9145278930664,-47.0220947265625,-97.8041610717773,40.8389587402344,-106.771095275879,-27.4196186065674,-56.4074974060059,78.1300964355469,-105.443298339844,-57.1785659790039,-10.0351438522339,-2.33123230934143,39.6218948364258,-107.061004638672,222.295013427734,-144.639633178711,142.211807250977
-43.0540809631348,48.9449157714844,-28.2287120819092,99.7015762329102,-66.6794128417969,24.8407688140869,-109.031539916992,126.68660736084,-98.175895690918,-29.9338321685791,-86.0689392089844,98.218635559082,-103.240463256836,-161.137710571289,7.60320043563843,-76.0345077514648,-79.3214950561523,-52.5927047729492,33.4568176269531,-85.242919921875,-48.2614250183105,-66.3833465576172,-18.0714130401611,-70.8085556030273,-98.6732330322266,164.776062011719,-168.440948486328,109.550941467285
-28.7641792297363,-63.6806411743164,-20.2872467041016,26.8352756500244,-108.658096313477,-27.8054141998291,-130.954452514648,119.964904785156,-99.8513641357422,-97.9541778564453,-116.643280029297,95.823112487793,-142.411636352539,-204.808288574219,-51.7651519775391,-40.9536743164062,-135.646896362305,-57.6289176940918,-92.1894226074219,-38.1174964904785,-11.6506290435791,-107.702079772949,-15.9055738449097,-115.770584106445,-75.2887191772461,117.994125366211,-168.056640625,105.996620178223
0.653889834880829,-130.606094360352,-5.35577487945557,-83.7973785400391,-92.8254470825195,-48.4120674133301,-92.0826873779297,6.31135892868042,-62.6316528320312,-92.4309692382812,-124.441352844238,97.2413940429688,-140.755981445312,-169.662185668945,-128.830596923828,12.1558046340942,-148.44970703125,-36.9442901611328,-204.617935180664,70.8440780639648,16.1372566223145,-102.270210266113,-6.65974426269531,-45.3176307678223,-41.3266220092773,50.3144035339355,-129.354263305664,52.7559776306152
34.1917190551758,-89.7985916137695,17.8169193267822,-90.0674133300781,-1.94890415668488,-56.6435699462891,-19.4944438934326,-93.5270156860352,-13.3788795471191,-73.0204391479492,-119.422340393066,97.2204132080078,-135.604125976562,-83.2511444091797,-138.084686279297,37.2894592285156,-122.887535095215,15.1933879852295,-148.121520996094,83.8863830566406,50.9866142272949,-101.631057739258,-3.09407424926758,-16.5126762390137,41.6715850830078,7.4270920753479,-50.0973091125488,-18.4727897644043
73.7538223266602,-16.0455760955811,71.7800598144531,-57.5977783203125,122.671890258789,-41.113712310791,55.7373428344727,-116.882461547852,29.2209415435791,-49.7366065979004,-84.3430023193359,57.7019577026367,-112.783279418945,-13.4432706832886,-101.153663635254,-9.922194480896,-98.2165374755859,20.9409599304199,-101.849983215332,-26.1344528198242,57.9950218200684,-75.7786407470703,37.2844200134277,-57.3523979187012,142.763259887695,49.0086288452148,39.3181953430176,-36.790699005127
87.1478881835938,8.977463722229,107.542037963867,-84.6136703491211,173.76057434082,14.6033773422241,101.52766418457,-120.661460876465,53.5883979797363,-16.9059753417969,-50.8947257995605,25.4919986724854,-76.5054016113281,-19.0312576293945,-113.34496307373,-62.6909065246582,-121.837173461914,-15.6213083267212,-191.721862792969,-96.5678634643555,15.4812717437744,-3.22780632972717,80.4293365478516,-42.4773864746094,179.671768188477,84.9464645385742,104.931884765625,-27.0016098022461
45.9236145019531,6.35410928726196,88.8056869506836,-108.886428833008,123.503761291504,51.0648155212402,111.58570098877,-128.111511230469,44.9514274597168,-10.1618499755859,-9.18386840820312,20.7431964874268,-99.6728286743164,-59.4283142089844,-146.74089050293,-98.6379852294922,-166.798156738281,-27.1200885772705,-229.153915405273,-134.425064086914,-3.15474796295166,10.5304174423218,70.2860946655273,-7.43630075454712,172.868606567383,21.5559120178223,148.158538818359,-40.0733909606934
2.27009773254395,15.7488651275635,61.4098854064941,-82.4221572875977,87.0819320678711,-10.8213167190552,121.351867675781,-167.116485595703,49.4832344055176,-58.9882621765137,60.353630065918,-15.7699270248413,-138.473495483398,-90.7737121582031,-143.44953918457,-141.247787475586,-150.024337768555,-62.7192001342773,-177.406936645508,-159.057632446289,10.7904348373413,-32.0153160095215,55.991268157959,-37.1548194885254,204.809173583984,-92.7837219238281,189.455917358398,-86.2938537597656
27.0865898132324,7.9431586265564,52.6258316040039,-25.7390327453613,105.311157226562,-96.0005264282227,113.652565002441,-204.682998657227,91.8603515625,-116.603874206543,98.6556625366211,-12.6966609954834,-109.75838470459,-124.710968017578,-127.56063079834,-113.301010131836,-89.5430450439453,-110.983963012695,-138.738433837891,-93.8470230102539,12.6440849304199,-31.6864147186279,72.9308853149414,-64.9738464355469,247.466812133789,-140.789611816406,194.474426269531,-91.6371459960938
80.0075378417969,-8.9062671661377,76.1535034179688,21.6983737945557,90.8479232788086,-76.3436889648438,97.0013580322266,-146.678924560547,73.8334045410156,-113.107383728027,96.9145278930664,91.7687149047852,-97.8041610717773,-120.318115234375,-106.771095275879,-4.4692177772522,-56.4074974060059,-73.4315414428711,-105.443298339844,4.81064319610596,-10.0351438522339,4.5349235534668,39.6218948364258,-49.409782409668,222.295013427734,-75.0886154174805,142.211807250977,-2.03630518913269
48.9449157714844,5.36325740814209,99.7015762329102,17.1521110534668,24.8407688140869,-20.2966766357422,126.68660736084,-54.7463989257812,-29.9338321685791,-95.9534149169922,98.218635559082,167.350158691406,-161.137710571289,-89.3244018554688,-76.0345077514648,79.3592758178711,-52.5927047729492,-31.1545104980469,-85.242919921875,97.5786590576172,-66.3833465576172,27.6093692779541,-70.8085556030273,-45.820068359375,164.776062011719,-5.4145336151123,109.550941467285,79.0174789428711
-63.6806411743164,3.71269583702087,26.8352756500244,-5.04835891723633,-27.8054141998291,-28.8792285919189,119.964904785156,-20.4020652770996,-97.9541778564453,-125.468048095703,95.823112487793,173.021606445312,-204.808288574219,-103.495239257812,-40.9536743164062,120.02953338623,-57.6289176940918,-54.4900131225586,-38.1174964904785,177.923980712891,-107.702079772949,10.1421632766724,-115.770584106445,-46.2043838500977,117.994125366211,-31.9785766601562,105.996620178223,96.1733093261719
-130.606094360352,-10.5802345275879,-83.7973785400391,-2.93824625015259,-48.4120674133301,-37.8071212768555,6.31135892868042,7.76433372497559,-92.4309692382812,-117.185325622559,97.2413940429688,194.292022705078,-169.662185668945,-76.8558578491211,12.1558046340942,119.042068481445,-36.9442901611328,-29.2676849365234,70.8440780639648,84.0490798950195,-102.270210266113,-23.0766563415527,-45.3176307678223,3.1947500705719,50.3144035339355,-66.8230285644531,52.7559776306152,130.270736694336
-89.7985916137695,30.2664203643799,-90.0674133300781,0.0175120327621698,-56.6435699462891,-32.6914329528809,-93.5270156860352,42.3643569946289,-73.0204391479492,-27.0315170288086,97.2204132080078,215.202392578125,-83.2511444091797,44.9456062316895,37.2894592285156,65.4196548461914,15.1933879852295,32.039379119873,83.8863830566406,-118.189376831055,-101.631057739258,-11.8979978561401,-16.5126762390137,42.7591972351074,7.4270920753479,-33.4729423522949,-18.4727897644043,181.282165527344
-16.0455760955811,39.0831336975098,-57.5977783203125,27.7628860473633,-41.113712310791,-66.0741500854492,-116.882461547852,60.1394844055176,-49.7366065979004,50.6230239868164,57.7019577026367,231.921401977539,-13.4432706832886,115.724311828613,-9.922194480896,71.0877227783203,20.9409599304199,44.9180335998535,-26.1344528198242,-87.1231842041016,-75.7786407470703,-12.4768562316895,-57.3523979187012,-10.063268661499,49.0086288452148,-2.88421273231506,-36.790699005127,217.713256835938
