Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
42.0751495361328,227.840469360352,70.2131500244141,70.9813385009766,16.4981288909912,221.602981567383,122.828552246094,18.7216014862061,-4.19630146026611,234.920150756836,39.5106315612793,85.1470108032227,79.3943176269531,137.007965087891,-15.3238391876221,4.35091590881348,-161.312759399414,-45.5153884887695,136.90576171875,25.6075801849365,73.6795043945312,88.9067611694336,-36.8632278442383,154.732330322266,106.360771179199,109.471694946289,-21.3552131652832,23.3350124359131
101.366539001465,137.778991699219,130.491073608398,33.2822113037109,68.3725814819336,135.373916625977,130.82470703125,-1.21334743499756,24.7221965789795,128.112991333008,33.6717834472656,29.8433685302734,103.023956298828,71.8166656494141,-23.9258613586426,-57.6062202453613,-217.865692138672,-18.9618148803711,145.70133972168,2.49784564971924,92.7412567138672,33.7334823608398,5.82956600189209,76.02001953125,111.392524719238,43.1381492614746,-30.0642147064209,-3.37254619598389
124.064682006836,52.3175392150879,149.393402099609,16.8108768463135,124.148620605469,66.6404724121094,96.6162567138672,-29.5989990234375,48.0286521911621,75.1338119506836,1.84124660491943,-37.0995254516602,118.428665161133,20.1789608001709,-48.0865707397461,-104.072731018066,-256.097595214844,32.0463600158691,121.001594543457,-3.22655749320984,78.8364028930664,-10.0162868499756,38.1664733886719,-13.9809532165527,119.486183166504,2.58240056037903,1.84025371074677,-29.291051864624
138.142654418945,43.3656883239746,110.578193664551,-21.7352085113525,117.239326477051,55.272632598877,82.9829177856445,-91.0040588378906,98.9029922485352,63.5565910339355,-11.3852758407593,-68.1172103881836,158.843673706055,40.3761711120605,-14.0139942169189,-123.991310119629,-174.038818359375,-14.2464923858643,78.0317993164062,-51.1665382385254,60.7848968505859,-35.0943260192871,63.0968246459961,-85.3429641723633,158.246490478516,-31.1892166137695,52.0786972045898,-92.0985565185547
145.268356323242,74.5627288818359,70.4381256103516,-103.203094482422,110.088562011719,53.1737899780273,78.3937149047852,-157.662292480469,181.374176025391,24.898458480835,19.4597988128662,-53.0038452148438,216.119781494141,49.2802276611328,50.3379211425781,-107.582443237305,-19.5391063690186,-48.4007377624512,59.7923698425293,-90.9062881469727,70.7735900878906,-42.3018112182617,69.5187377929688,-99.5315780639648,196.651504516602,-55.1908302307129,85.1787643432617,-55.0925827026367
156.376541137695,64.3525390625,93.7853088378906,-135.851181030273,159.654708862305,38.4075241088867,76.8689880371094,-153.287704467773,242.776718139648,12.9472169876099,87.9451599121094,-32.4348373413086,198.262802124023,52.8252182006836,111.828521728516,-80.8584518432617,86.9538803100586,14.9880275726318,95.8855972290039,-63.1786041259766,92.3408355712891,-25.4457397460938,95.4786224365234,-80.3979339599609,215.003128051758,-77.5851593017578,88.3320770263672,53.8172225952148
183.685043334961,-13.7896776199341,143.879959106445,-70.3030700683594,207.673797607422,-18.646915435791,110.317817687988,-103.889518737793,241.571487426758,43.0860252380371,134.568145751953,-28.0176486968994,110.729423522949,87.9343948364258,156.621765136719,-73.4619827270508,96.5210494995117,28.5146560668945,115.86775970459,-17.5571098327637,108.675277709961,0.55206823348999,149.44499206543,-92.4176788330078,217.212646484375,-80.8136291503906,36.534984588623,65.3497314453125
186.820449829102,-52.5361824035645,146.239959716797,-13.5317869186401,211.23095703125,-76.3873748779297,130.132171630859,-94.9757080078125,211.024765014648,57.9214553833008,134.588790893555,-40.9842834472656,60.8707046508789,111.771263122559,145.395706176758,-75.8540496826172,55.4775085449219,-29.7805423736572,88.3535690307617,-9.0333366394043,119.359115600586,-2.69812989234924,181.925979614258,-78.5924835205078,237.062118530273,-73.4295196533203,1.98271667957306,49.4959869384766
184.963775634766,16.8521976470947,119.680503845215,-53.1518898010254,209.956344604492,-18.2586936950684,90.5516586303711,-119.605308532715,226.948867797852,82.3403930664062,122.649658203125,-53.2161712646484,74.3019638061523,128.796615600586,98.9897232055664,-72.7361602783203,33.8478317260742,2.96061635017395,76.6271209716797,-40.0362548828125,126.717483520508,-36.5104789733887,189.023971557617,-0.260526418685913,258.885528564453,-92.987419128418,55.3347206115723,105.56803894043
225.444152832031,90.3261795043945,102.106254577637,-102.379684448242,234.789505004883,78.3016128540039,43.3888549804688,-121.944923400879,271.941070556641,107.019401550293,111.907180786133,-21.6191139221191,120.838119506836,114.481994628906,57.5305290222168,-37.1770286560059,3.4600841999054,96.7796478271484,68.2462768554688,-59.7728424072266,123.141464233398,-34.4712142944336,189.743591308594,29.6828327178955,208.083557128906,-119.808486938477,79.564826965332,100.558570861816
227.840469360352,86.0124282836914,70.9813385009766,-56.5809478759766,221.602981567383,58.7758560180664,18.7216014862061,-75.3028869628906,234.920150756836,57.2724380493164,85.1470108032227,22.5441207885742,137.007965087891,15.6168479919434,4.35091590881348,4.99399566650391,-45.5153884887695,64.0581436157227,25.6075801849365,-12.4953374862671,88.9067611694336,9.86216354370117,154.732330322266,3.09694147109985,109.471694946289,-146.04296875,23.3350124359131,-28.9992427825928
137.778991699219,35.3890533447266,33.2822113037109,32.3153533935547,135.373916625977,-8.44730091094971,-1.21334743499756,4.06706237792969,128.112991333008,-14.6086015701294,29.8433685302734,2.61781167984009,71.8166656494141,-88.1382751464844,-57.6062202453613,-36.2093811035156,-18.9618148803711,-62.207893371582,2.49784564971924,48.6055946350098,33.7334823608398,11.4473180770874,76.02001953125,22.5035037994385,43.1381492614746,-176.909683227539,-3.37254619598389,-135.402557373047
52.3175392150879,-5.32175445556641,16.8108768463135,68.321159362793,66.6404724121094,-18.5794563293457,-29.5989990234375,48.1654891967773,75.1338119506836,-28.4747257232666,-37.0995254516602,-27.4423770904541,20.1789608001709,-121.144561767578,-104.072731018066,-104.479835510254,32.0463600158691,-65.3023986816406,-3.22655749320984,42.2222595214844,-10.0162868499756,-10.5078096389771,-13.9809532165527,60.2134323120117,2.58240056037903,-143.254791259766,-29.291051864624,-99.7329406738281
43.3656883239746,12.2399024963379,-21.7352085113525,49.8540496826172,55.272632598877,8.42391681671143,-91.0040588378906,31.5637435913086,63.5565910339355,-6.50059461593628,-68.1172103881836,24.5292911529541,40.3761711120605,-78.7856750488281,-123.991310119629,-66.192268371582,-14.2464923858643,72.9853897094727,-51.1665382385254,-8.32239532470703,-35.0943260192871,17.0187282562256,-85.3429641723633,60.8683891296387,-31.1892166137695,-49.7988357543945,-92.0985565185547,45.5783309936523
74.5627288818359,50.580940246582,-103.203094482422,11.7320079803467,53.1737899780273,33.8947982788086,-157.662292480469,14.447154045105,24.898458480835,30.8131294250488,-53.0038452148438,89.8534088134766,49.2802276611328,32.4821128845215,-107.582443237305,1.34217572212219,-48.4007377624512,145.158355712891,-90.9062881469727,-49.957836151123,-42.3018112182617,29.409818649292,-99.5315780639648,39.1200828552246,-55.1908302307129,-15.4826679229736,-55.0925827026367,155.760116577148
64.3525390625,23.231517791748,-135.851181030273,-17.2427825927734,38.4075241088867,4.14590167999268,-153.287704467773,6.1562180519104,12.9472169876099,40.8864135742188,-32.4348373413086,74.2689666748047,52.8252182006836,89.2837066650391,-80.8584518432617,-24.0839004516602,14.9880275726318,63.3852462768555,-63.1786041259766,-51.2967872619629,-25.4457397460938,-13.3633394241333,-80.3979339599609,-5.85624265670776,-77.5851593017578,-34.8431930541992,53.8172225952148,128.141693115234
-13.7896776199341,-42.5781784057617,-70.3030700683594,-1.09754657745361,-18.646915435791,-70.7246017456055,-103.889518737793,-30.3938274383545,43.0860252380371,-7.6630711555481,-28.0176486968994,35.7514190673828,87.9343948364258,30.1721153259277,-73.4619827270508,-66.1182174682617,28.5146560668945,-24.64013671875,-17.5571098327637,-16.0207138061523,0.55206823348999,-29.7694396972656,-92.4176788330078,-47.1229629516602,-80.8136291503906,-0.662669003009796,65.3497314453125,59.363883972168
-52.5361824035645,-73.8410110473633,-13.5317869186401,40.6677398681641,-76.3873748779297,-72.91943359375,-94.9757080078125,-55.6822242736816,57.9214553833008,-4.06401014328003,-40.9842834472656,56.8208808898926,111.771263122559,13.6810054779053,-75.8540496826172,-35.5080642700195,-29.7805423736572,15.7999582290649,-9.0333366394043,-0.0390207283198833,-2.69812989234924,-3.72315096855164,-78.5924835205078,-43.2250328063965,-73.4295196533203,71.3774719238281,49.4959869384766,82.0737762451172
16.8521976470947,-53.8964424133301,-53.1518898010254,52.1209754943848,-18.2586936950684,-1.07498109340668,-119.605308532715,-30.2182273864746,82.3403930664062,97.1083602905273,-53.2161712646484,104.816123962402,128.796615600586,78.3979797363281,-72.7361602783203,28.6233711242676,2.96061635017395,114.164375305176,-40.0362548828125,6.89746570587158,-36.5104789733887,19.2822666168213,-0.260526418685913,-11.5324850082397,-92.987419128418,97.6605911254883,105.56803894043,158.118698120117
90.3261795043945,4.31887912750244,-102.379684448242,48.7879295349121,78.3016128540039,29.0127487182617,-121.944923400879,12.3921813964844,107.019401550293,161.298797607422,-21.6191139221191,122.872482299805,114.481994628906,101.751960754395,-37.1770286560059,60.7290496826172,96.7796478271484,136.017700195312,-59.7728424072266,49.8851470947266,-34.4712142944336,28.6596775054932,29.6828327178955,29.7550640106201,-119.808486938477,86.9332504272461,100.558570861816,207.849258422852
86.0124282836914,35.182544708252,-56.5809478759766,62.5477523803711,58.7758560180664,14.496639251709,-75.3028869628906,49.5779457092285,57.2724380493164,147.610641479492,22.5441207885742,127.115394592285,15.6168479919434,84.8466491699219,4.99399566650391,37.5208053588867,64.0581436157227,91.3220596313477,-12.4953374862671,77.7607879638672,9.86216354370117,35.6501159667969,3.09694147109985,84.9783554077148,-146.04296875,87.2882690429688,-28.9992427825928,223.445465087891
35.3890533447266,16.2183208465576,32.3153533935547,64.819465637207,-8.44730091094971,27.862886428833,4.06706237792969,78.1162414550781,-14.6086015701294,140.511367797852,2.61781167984009,140.468460083008,-88.1382751464844,76.2069320678711,-36.2093811035156,-4.48328542709351,-62.207893371582,58.0450057983398,48.6055946350098,85.3830184936523,11.4473180770874,67.6950988769531,22.5035037994385,162.885787963867,-176.909683227539,93.3105316162109,-135.402557373047,212.933654785156
-5.32175445556641,35.9850997924805,68.321159362793,51.9062767028809,-18.5794563293457,77.2928466796875,48.1654891967773,86.9474334716797,-28.4747257232666,167.786575317383,-27.4423770904541,140.984161376953,-121.144561767578,75.0552291870117,-104.479835510254,-16.2357940673828,-65.3023986816406,50.1881408691406,42.2222595214844,121.453163146973,-10.5078096389771,93.5614624023438,60.2134323120117,240.853424072266,-143.254791259766,91.9778594970703,-99.7329406738281,201.216873168945
12.2399024963379,87.082145690918,49.8540496826172,52.3297958374023,8.42391681671143,113.525421142578,31.5637435913086,84.7143859863281,-6.50059461593628,200.743911743164,24.5292911529541,110.247261047363,-78.7856750488281,83.1689071655273,-66.192268371582,-16.1300258636475,72.9853897094727,59.5087089538574,-8.32239532470703,117.157211303711,17.0187282562256,36.9283065795898,60.8683891296387,235.997787475586,-49.7988357543945,86.7984008789062,45.5783309936523,190.337020874023
50.580940246582,68.2213287353516,11.7320079803467,51.5093307495117,33.8947982788086,88.497673034668,14.447154045105,78.6368255615234,30.8131294250488,187.665420532227,89.8534088134766,48.9688453674316,32.4821128845215,69.8129577636719,1.34217572212219,-34.4029006958008,145.158355712891,74.4614105224609,-49.957836151123,49.911750793457,29.409818649292,-63.3319702148438,39.1200828552246,148.82991027832,-15.4826679229736,65.7327651977539,155.760116577148,131.557846069336
23.231517791748,3.9998893737793,-17.2427825927734,37.2556114196777,4.14590167999268,28.9187679290771,6.1562180519104,62.0983543395996,40.8864135742188,129.849914550781,74.2689666748047,-5.2763843536377,89.2837066650391,31.2696895599365,-24.0839004516602,-40.8346786499023,63.3852462768555,100.567321777344,-51.2967872619629,14.3730058670044,-13.3633394241333,-116.429244995117,-5.85624265670776,89.3320388793945,-34.8431930541992,51.8602142333984,128.141693115234,54.0864524841309
-42.5781784057617,-18.9382648468018,-1.09754657745361,25.266429901123,-70.7246017456055,15.7589550018311,-30.3938274383545,36.4750175476074,-7.6630711555481,123.084350585938,35.7514190673828,24.0837917327881,30.1721153259277,24.1854858398438,-66.1182174682617,4.16300916671753,-24.64013671875,192.557601928711,-16.0207138061523,3.28041553497314,-29.7694396972656,-115.656135559082,-47.1229629516602,104.878860473633,-0.662669003009796,95.3140869140625,59.363883972168,68.773811340332
-73.8410110473633,28.6898784637451,40.6677398681641,29.7583961486816,-72.91943359375,79.3094711303711,-55.6822242736816,31.4252700805664,-4.06401014328003,176.774276733398,56.8208808898926,121.257881164551,13.6810054779053,56.5575180053711,-35.5080642700195,101.93505859375,15.7999582290649,329.251190185547,-0.0390207283198833,-10.4220523834229,-3.72315096855164,-83.4281387329102,-43.2250328063965,198.103637695312,71.3774719238281,171.791702270508,82.0737762451172,197.808929443359
-53.8964424133301,132.879638671875,52.1209754943848,83.2694244384766,-1.07498109340668,190.423385620117,-30.2182273864746,111.300003051758,97.1083602905273,201.001327514648,104.816123962402,177.06982421875,78.3979797363281,89.4234924316406,28.6233711242676,198.812164306641,114.164375305176,378.126586914062,6.89746570587158,34.5168762207031,19.2822666168213,-37.3548469543457,-11.5324850082397,316.712005615234,97.6605911254883,222.375305175781,158.118698120117,303.485534667969
4.31887912750244,199.765228271484,48.7879295349121,166.721313476562,29.0127487182617,265.882171630859,12.3921813964844,234.476913452148,161.298797607422,182.828842163086,122.872482299805,176.295120239258,101.751960754395,77.5664291381836,60.7290496826172,206.178680419922,136.017700195312,269.776275634766,49.8851470947266,100.263450622559,28.6596775054932,3.0041024684906,29.7550640106201,302.579040527344,86.9332504272461,219.922439575195,207.849258422852,227.417175292969
35.182544708252,145.197570800781,62.5477523803711,176.541732788086,14.496639251709,211.883026123047,49.5779457092285,230.414459228516,147.610641479492,132.953369140625,127.115394592285,168.820175170898,84.8466491699219,10.8416080474854,37.5208053588867,130.925643920898,91.3220596313477,103.473640441895,77.7607879638672,82.3864288330078,35.6501159667969,12.7765665054321,84.9783554077148,155.554840087891,87.2882690429688,151.471374511719,223.445465087891,62.5651779174805
16.2183208465576,59.2774848937988,64.819465637207,104.342124938965,27.862886428833,99.0894088745117,78.1162414550781,118.728988647461,140.511367797852,53.055793762207,140.468460083008,154.042694091797,76.2069320678711,-27.0444564819336,-4.48328542709351,94.9244155883789,58.0450057983398,79.9689178466797,85.3830184936523,10.9264802932739,67.6950988769531,-29.7064304351807,162.885787963867,68.4794616699219,93.3105316162109,70.5353469848633,212.933654785156,62.2946929931641
35.9850997924805,79.3394241333008,51.9062767028809,62.8711853027344,77.2928466796875,91.2326965332031,86.9474334716797,97.1162948608398,167.786575317383,17.4692707061768,140.984161376953,146.495147705078,75.0552291870117,4.03651094436646,-16.2357940673828,135.357635498047,50.1881408691406,230.063888549805,121.453163146973,-10.3148212432861,93.5614624023438,-59.2438697814941,240.853424072266,89.1528625488281,91.9778594970703,66.0760192871094,201.216873168945,167.891326904297
87.082145690918,157.648040771484,52.3297958374023,92.5336837768555,113.525421142578,148.93571472168,84.7143859863281,154.757537841797,200.743911743164,36.3391418457031,110.247261047363,156.333236694336,83.1689071655273,16.9571571350098,-16.1300258636475,165.389205932617,59.5087089538574,299.678405761719,117.157211303711,35.4165115356445,36.9283065795898,-17.068042755127,235.997787475586,113.733497619629,86.7984008789062,121.492118835449,190.337020874023,117.946228027344
68.2213287353516,138.380615234375,51.5093307495117,130.765960693359,88.497673034668,118.436073303223,78.6368255615234,162.143600463867,187.665420532227,14.6570177078247,48.9688453674316,137.366058349609,69.8129577636719,-20.3383407592773,-34.4029006958008,141.837661743164,74.4614105224609,167.692016601562,49.911750793457,68.1450119018555,-63.3319702148438,14.7840967178345,148.82991027832,76.3012390136719,65.7327651977539,152.560562133789,131.557846069336,-38.3362274169922
3.9998893737793,26.3629856109619,37.2556114196777,111.376876831055,28.9187679290771,19.9196147918701,62.0983543395996,130.072189331055,129.849914550781,-32.6698837280273,-5.2763843536377,98.5771484375,31.2696895599365,-46.4639472961426,-40.8346786499023,88.73974609375,100.567321777344,27.1009559631348,14.3730058670044,42.5449333190918,-116.429244995117,4.50533580780029,89.3320388793945,-5.72318744659424,51.8602142333984,119.092681884766,54.0864524841309,-102.071250915527
-18.9382648468018,-25.1686401367188,25.266429901123,39.272159576416,15.7589550018311,-30.49680519104,36.4750175476074,85.110237121582,123.084350585938,-29.0564136505127,24.0837917327881,93.9045104980469,24.1854858398438,-48.1256370544434,4.16300916671753,37.2823295593262,192.557601928711,-19.6363410949707,3.28041553497314,17.1183986663818,-115.656135559082,19.3766918182373,104.878860473633,-48.7467842102051,95.3140869140625,39.314453125,68.773811340332,-84.3660354614258
28.6898784637451,15.3836231231689,29.7583961486816,-10.4490938186646,79.3094711303711,-14.3400211334229,31.4252700805664,28.3226318359375,176.774276733398,-22.3725147247314,121.257881164551,100.042335510254,56.5575180053711,-73.0066909790039,101.93505859375,13.9463882446289,329.251190185547,-38.0038795471191,-10.4220523834229,23.2872886657715,-83.4281387329102,32.2827033996582,198.103637695312,-50.5639953613281,171.791702270508,-35.749340057373,197.808929443359,-73.1903533935547
132.879638671875,50.3989868164062,83.2694244384766,-34.8791732788086,190.423385620117,4.20954656600952,111.300003051758,-14.084077835083,201.001327514648,-56.9167060852051,177.06982421875,66.8029937744141,89.4234924316406,-144.319732666016,198.812164306641,1.05998110771179,378.126586914062,-49.0713386535645,34.5168762207031,4.40883731842041,-37.3548469543457,7.43378925323486,316.712005615234,-92.4640579223633,222.375305175781,-88.0409774780273,303.485534667969,-101.516059875488
199.765228271484,31.078462600708,166.721313476562,-89.9848327636719,265.882171630859,-36.2656669616699,234.476913452148,-54.6597366333008,182.828842163086,-84.9931793212891,176.295120239258,15.4806852340698,77.5664291381836,-211.725646972656,206.178680419922,-17.9490070343018,269.776275634766,-67.2303924560547,100.263450622559,-45.909236907959,3.0041024684906,-11.8332576751709,302.579040527344,-146.59342956543,219.922439575195,-122.800354003906,227.417175292969,-160.592025756836
145.197570800781,-45.0034942626953,176.541732788086,-116.286125183105,211.883026123047,-122.004104614258,230.414459228516,-68.2365112304688,132.953369140625,-113.114151000977,168.820175170898,3.00296568870544,10.8416080474854,-225.655975341797,130.925643920898,-4.61142063140869,103.473640441895,-66.3393249511719,82.3864288330078,-63.5166511535645,12.7765665054321,-10.3292684555054,155.554840087891,-169.661193847656,151.471374511719,-124.781318664551,62.5651779174805,-197.297805786133
59.2774848937988,-128.052505493164,104.342124938965,-75.2030258178711,99.0894088745117,-176.782562255859,118.728988647461,-29.0538120269775,53.055793762207,-160.209869384766,154.042694091797,16.4862689971924,-27.0444564819336,-205.325439453125,94.9244155883789,28.961296081543,79.9689178466797,11.0540218353271,10.9264802932739,-57.8318328857422,-29.7064304351807,3.63329267501831,68.4794616699219,-196.50830078125,70.5353469848633,-131.750335693359,62.2946929931641,-190.718688964844
79.3394241333008,-130.316818237305,62.8711853027344,-69.8367309570312,91.2326965332031,-169.873184204102,97.1162948608398,-32.9857482910156,17.4692707061768,-162.173614501953,146.495147705078,-5.41688632965088,4.03651094436646,-159.409088134766,135.357635498047,25.7721748352051,230.063888549805,77.0541229248047,-10.3148212432861,-86.4785232543945,-59.2438697814941,2.11093616485596,89.1528625488281,-189.848876953125,66.0760192871094,-175.091812133789,167.891326904297,-144.689651489258
157.648040771484,-85.1275253295898,92.5336837768555,-103.384735107422,148.93571472168,-128.310485839844,154.757537841797,-85.2230606079102,36.3391418457031,-119.34740447998,156.333236694336,-39.5785942077637,16.9571571350098,-109.06241607666,165.389205932617,-3.1277449131012,299.678405761719,69.5282516479492,35.4165115356445,-100.230010986328,-17.068042755127,-33.3705368041992,113.733497619629,-121.810424804688,121.492118835449,-185.377426147461,117.946228027344,-62.2731094360352
138.380615234375,-75.9585189819336,130.765960693359,-89.468147277832,118.436073303223,-91.7484817504883,162.143600463867,-89.3691482543945,14.6570177078247,-106.662582397461,137.366058349609,-58.827808380127,-20.3383407592773,-130.847366333008,141.837661743164,-45.2014808654785,167.692016601562,72.956298828125,68.1450119018555,-52.7366333007812,14.7840967178345,-47.9513359069824,76.3012390136719,-87.8225402832031,152.560562133789,-163.005355834961,-38.3362274169922,-21.7849655151367
26.3629856109619,-86.6163558959961,111.376876831055,-74.8991622924805,19.9196147918701,-105.648506164551,130.072189331055,-96.0818023681641,-32.6698837280273,-126.820434570312,98.5771484375,-135.816390991211,-46.4639472961426,-193.538223266602,88.73974609375,-117.846328735352,27.1009559631348,56.8654861450195,42.5449333190918,-54.3478164672852,4.50533580780029,-52.8268699645996,-5.72318744659424,-122.714096069336,119.092681884766,-181.603424072266,-102.071250915527,-59.4500541687012
-25.1686401367188,-112.31526184082,39.272159576416,-109.8310546875,-30.49680519104,-153.952758789062,85.110237121582,-136.549179077148,-29.0564136505127,-171.860961914062,93.9045104980469,-241.930770874023,-48.1256370544434,-212.606384277344,37.2823295593262,-182.242767333984,-19.6363410949707,-30.7204360961914,17.1183986663818,-135.595001220703,19.3766918182373,-100.497146606445,-48.7467842102051,-137.235260009766,39.314453125,-210.74560546875,-84.3660354614258,-77.2687835693359
15.3836231231689,-152.217498779297,-10.4490938186646,-138.253372192383,-14.3400211334229,-163.598648071289,28.3226318359375,-133.207061767578,-22.3725147247314,-238.166427612305,100.042335510254,-254.836364746094,-73.0066909790039,-247.014495849609,13.9463882446289,-195.654769897461,-38.0038795471191,-66.4916076660156,23.2872886657715,-158.785034179688,32.2827033996582,-119.421012878418,-50.5639953613281,-81.7834625244141,-35.749340057373,-234.277648925781,-73.1903533935547,-53.4996185302734
50.3989868164062,-131.339569091797,-34.8791732788086,-129.557067871094,4.20954656600952,-130.947448730469,-14.084077835083,-119.40438079834,-56.9167060852051,-247.85368347168,66.8029937744141,-223.489395141602,-144.319732666016,-325.28369140625,1.05998110771179,-182.562789916992,-49.0713386535645,-32.5506057739258,4.40883731842041,-128.826873779297,7.43378925323486,-94.6084823608398,-92.4640579223633,-8.12528800964355,-88.0409774780273,-287.684753417969,-101.516059875488,-78.6967315673828
31.078462600708,-56.5776786804199,-89.9848327636719,-93.3316650390625,-36.2656669616699,-91.9598236083984,-54.6597366333008,-122.373344421387,-84.9931793212891,-198.605712890625,15.4806852340698,-236.903900146484,-211.725646972656,-353.956787109375,-17.9490070343018,-188.614990234375,-67.2303924560547,-51.1487579345703,-45.909236907959,-139.852355957031,-11.8332576751709,-103.125228881836,-146.59342956543,33.3908958435059,-122.800354003906,-312.065338134766,-160.592025756836,-148.386764526367
-45.0034942626953,-10.7988882064819,-116.286125183105,-67.56689453125,-122.004104614258,-37.7036094665527,-68.2365112304688,-95.1897964477539,-113.114151000977,-187.187026977539,3.00296568870544,-245.546524047852,-225.655975341797,-331.708892822266,-4.61142063140869,-226.178771972656,-66.3393249511719,-101.871803283691,-63.5166511535645,-142.937881469727,-10.3292684555054,-107.43367767334,-169.661193847656,45.6252479553223,-124.781318664551,-300.421264648438,-197.297805786133,-177.411911010742
-128.052505493164,-0.787802875041962,-75.2030258178711,-108.079063415527,-176.782562255859,2.92127084732056,-29.0538120269775,-101.856979370117,-160.209869384766,-206.667358398438,16.4862689971924,-239.250335693359,-205.325439453125,-309.064178466797,28.961296081543,-257.393249511719,11.0540218353271,-127.323852539062,-57.8318328857422,-123.192817687988,3.63329267501831,-88.9715881347656,-196.50830078125,10.4495182037354,-131.750335693359,-339.299987792969,-190.718688964844,-164.85856628418
-130.316818237305,-24.6262168884277,-69.8367309570312,-173.953979492188,-169.873184204102,-34.5730667114258,-32.9857482910156,-166.145599365234,-162.173614501953,-214.219741821289,-5.41688632965088,-253.220336914062,-159.409088134766,-284.254455566406,25.7721748352051,-258.765777587891,77.0541229248047,-150.295166015625,-86.4785232543945,-136.54736328125,2.11093616485596,-101.515037536621,-189.848876953125,-61.8137245178223,-175.091812133789,-384.540008544922,-144.689651489258,-178.965621948242
-85.1275253295898,-85.2892684936523,-103.384735107422,-193.999664306641,-128.310485839844,-112.643241882324,-85.2230606079102,-196.250793457031,-119.34740447998,-232.901550292969,-39.5785942077637,-258.429443359375,-109.06241607666,-297.996429443359,-3.1277449131012,-264.512878417969,69.5282516479492,-159.008117675781,-100.230010986328,-150.377365112305,-33.3705368041992,-114.701454162598,-121.810424804688,-85.3337326049805,-185.377426147461,-374.538879394531,-62.2731094360352,-226.071319580078
-75.9585189819336,-132.01545715332,-89.468147277832,-197.78076171875,-91.7484817504883,-144.620239257812,-89.3691482543945,-214.214050292969,-106.662582397461,-238.98405456543,-58.827808380127,-271.172241210938,-130.847366333008,-342.533386230469,-45.2014808654785,-287.300933837891,72.956298828125,-182.145294189453,-52.7366333007812,-159.522903442383,-47.9513359069824,-132.551651000977,-87.8225402832031,-80.9016036987305,-163.005355834961,-369.689636230469,-21.7849655151367,-250.054336547852
-86.6163558959961,-156.664627075195,-74.8991622924805,-209.13801574707,-105.648506164551,-143.25813293457,-96.0818023681641,-258.520355224609,-126.820434570312,-202.332565307617,-135.816390991211,-318.054534912109,-193.538223266602,-301.553253173828,-117.846328735352,-303.876678466797,56.8654861450195,-256.479339599609,-54.3478164672852,-196.639633178711,-52.8268699645996,-188.016860961914,-122.714096069336,-111.896156311035,-181.603424072266,-338.314483642578,-59.4500541687012,-210.894348144531
-112.31526184082,-160.973907470703,-109.8310546875,-201.909423828125,-153.952758789062,-135.96940612793,-136.549179077148,-248.173782348633,-171.860961914062,-133.981094360352,-241.930770874023,-312.919860839844,-212.606384277344,-164.636367797852,-182.242767333984,-291.75244140625,-30.7204360961914,-263.109985351562,-135.595001220703,-221.672714233398,-100.497146606445,-204.681411743164,-137.235260009766,-77.6230087280273,-210.74560546875,-193.858444213867,-77.2687835693359,-97.7658081054688
-152.217498779297,-77.3121566772461,-138.253372192383,-183.784118652344,-163.598648071289,-55.8374443054199,-133.207061767578,-161.261932373047,-238.166427612305,-5.27402114868164,-254.836364746094,-212.304382324219,-247.014495849609,-15.8262958526611,-195.654769897461,-219.110229492188,-66.4916076660156,-161.714599609375,-158.785034179688,-220.427352905273,-119.421012878418,-174.318237304688,-81.7834625244141,56.1262092590332,-234.277648925781,-34.6874504089355,-53.4996185302734,37.5457992553711
-131.339569091797,68.0267944335938,-129.557067871094,-147.260848999023,-130.947448730469,93.7523498535156,-119.40438079834,-66.2962417602539,-247.85368347168,146.417510986328,-223.489395141602,-118.195007324219,-325.28369140625,125.360054016113,-182.562789916992,-121.091087341309,-32.5506057739258,-105.160118103027,-128.826873779297,-186.080780029297,-94.6084823608398,-161.037689208984,-8.12528800964355,158.452575683594,-287.684753417969,17.035083770752,-78.6967315673828,117.24195098877
-56.5776786804199,148.090972900391,-93.3316650390625,-60.0062522888184,-91.9598236083984,171.374664306641,-122.373344421387,-21.1241855621338,-198.605712890625,201.697738647461,-236.903900146484,-111.916191101074,-353.956787109375,223.903579711914,-188.614990234375,-96.7237701416016,-51.1487579345703,-122.817230224609,-139.852355957031,-83.8426818847656,-103.125228881836,-131.2177734375,33.3908958435059,199.940078735352,-312.065338134766,18.0439872741699,-148.386764526367,152.273773193359
-10.7988882064819,151.409851074219,-67.56689453125,34.295524597168,-37.7036094665527,149.927551269531,-95.1897964477539,-42.9494590759277,-187.187026977539,185.0654296875,-245.546524047852,-150.221908569336,-331.708892822266,240.460845947266,-226.178771972656,-126.622657775879,-101.871803283691,-134.995697021484,-142.937881469727,9.84770679473877,-107.43367767334,-90.7057571411133,45.6252479553223,203.213775634766,-300.421264648438,43.4685516357422,-177.411911010742,155.37060546875
