Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Pz_Col1,Pz_Col2
-29.8461894989014,54.1466979980469,49.5129852294922,-116.102821350098,112.096008300781,-59.5046539306641,90.2048034667969,-150.396408081055,19.1469650268555,-105.059280395508,56.6664390563965,-127.65665435791,18.8545322418213,70.2631301879883,3.48289847373962,70.4897842407227,-3.20748019218445,74.1067886352539,-26.3477401733398,89.0221710205078,45.6780700683594,-36.1574974060059,88.4515762329102,-131.697402954102,-17.5606708526611,27.9257144927979,61.6010284423828,-91.1083831787109,-0.497330576181412,72.3384094238281,53.7898788452148,-21.5541534423828,100.945304870605,-171.038513183594,-2.45964503288269,108.296447753906
23.803768157959,21.4784889221191,106.530960083008,-123.290267944336,153.702774047852,-71.9849014282227,128.776992797852,-176.67839050293,131.531280517578,-133.937164306641,115.707420349121,-166.099044799805,66.8341369628906,-11.1732587814331,37.7158699035645,7.16134452819824,23.6161251068115,-19.815279006958,17.6027317047119,-4.95384311676025,75.204963684082,-71.3185424804688,105.303070068359,-144.350280761719,15.1206903457642,-3.35440921783447,80.4439239501953,-122.191299438477,35.1573867797852,-2.68807697296143,79.9799728393555,-75.7013473510742,160.707824707031,-139.527282714844,24.6283702850342,20.4354724884033
88.2893371582031,-3.89129662513733,145.274948120117,-91.3497695922852,175.746047973633,-64.1529006958008,140.338272094727,-147.448501586914,186.090682983398,-122.866973876953,131.248977661133,-183.966812133789,100.213775634766,-93.6423492431641,58.5332221984863,-65.6344833374023,48.318042755127,-108.369125366211,32.2801856994629,-46.793514251709,83.9638366699219,-79.2708358764648,128.379898071289,-123.361206054688,50.0853614807129,-25.4085502624512,90.0307464599609,-133.40087890625,57.1682548522949,-40.8545532226562,75.9491806030273,-90.0426788330078,161.068420410156,-85.6828918457031,47.4649696350098,-12.9125823974609
101.050216674805,3.07420372962952,136.760711669922,-90.4267807006836,180.131637573242,-42.2877388000488,126.23902130127,-86.2929306030273,169.168640136719,-53.1730613708496,89.6865539550781,-164.777969360352,30.1205883026123,-91.6490173339844,55.928840637207,-77.2678909301758,-21.5083045959473,-80.8654479980469,5.33724880218506,-54.3015098571777,84.6333465576172,-51.8794364929199,129.885635375977,-86.7121124267578,63.798152923584,2.02468085289001,78.5318069458008,-132.155029296875,62.7041282653809,-14.5097370147705,75.6752014160156,-85.7913513183594,143.281143188477,-20.4376392364502,4.98915767669678,2.65245938301086
82.1919937133789,-5.05628633499146,89.2100677490234,-112.574005126953,161.623611450195,3.9086217880249,90.8049392700195,-55.3772201538086,124.231292724609,9.62879180908203,38.5650787353516,-144.28971862793,-56.9149017333984,-47.4291534423828,9.89586448669434,-78.8462524414062,-102.36018371582,-55.344841003418,-16.5183696746826,-96.7646102905273,100.543037414551,-32.6335029602051,84.277099609375,-40.7238006591797,53.6170692443848,16.641544342041,42.4039993286133,-117.731063842773,44.8218803405762,-4.19893264770508,55.1532173156738,-99.51318359375,124.131011962891,-19.4317264556885,-32.5083045959473,-11.3882112503052
63.4726028442383,-53.2632102966309,47.3784370422363,-114.567085266113,169.533432006836,2.63935446739197,29.0368480682373,-74.3204574584961,90.1906204223633,-5.49636220932007,-3.15997576713562,-139.672714233398,-33.3863105773926,-66.4881210327148,-19.0809059143066,-122.291015625,-82.4750823974609,-101.386940002441,1.67143082618713,-130.263244628906,139.824081420898,-33.4440841674805,26.3919277191162,-46.8311500549316,44.796314239502,5.73854923248291,7.15857553482056,-111.185852050781,16.3618469238281,-25.2262516021729,5.44880962371826,-95.2460403442383,94.2526092529297,-46.857364654541,22.7982730865479,-55.5287742614746
59.7058296203613,-60.060619354248,37.312614440918,-106.142387390137,192.853805541992,-0.948051989078522,-27.9151630401611,-88.7545776367188,87.8635177612305,-27.8741645812988,-57.3514938354492,-124.401351928711,35.640983581543,-74.3244094848633,-7.7023777961731,-142.596542358398,-40.0250701904297,-76.8445053100586,2.06248545646667,-112.876113891602,166.949661254883,-15.3010721206665,-10.444432258606,-91.0216522216797,62.9553070068359,6.15489864349365,-40.8058471679688,-103.330131530762,18.2640285491943,-21.0454330444336,-38.0879859924316,-73.8881988525391,95.1636047363281,7.23550319671631,71.9680862426758,-66.5458984375
94.5208129882812,-23.4932670593262,49.7042999267578,-88.6573638916016,180.899063110352,50.9832153320312,-36.2237701416016,-76.8265228271484,88.0845184326172,0.71330451965332,-84.0798568725586,-108.704559326172,67.334846496582,-14.7303600311279,2.55905985832214,-114.43286895752,-29.1436767578125,3.39865946769714,-25.8844432830811,-70.4725799560547,144.731979370117,25.1295623779297,-8.56155109405518,-90.4122924804688,81.5698089599609,14.7426328659058,-77.2218856811523,-67.6110229492188,41.8051300048828,21.36057472229,-63.9874839782715,-36.7204475402832,92.4482421875,57.2090644836426,71.3719253540039,-61.0331649780273
121.458999633789,-16.6086006164551,35.1631851196289,-43.0484390258789,126.335243225098,55.1692657470703,-35.9455947875977,-68.171745300293,39.5965461730957,-3.5395336151123,-75.2302093505859,-99.7014694213867,90.4115905761719,0.944882333278656,21.2638416290283,-85.8510284423828,5.46652460098267,10.6109867095947,15.789454460144,-17.0947208404541,78.4316101074219,45.1534385681152,-4.88487529754639,-63.1615600585938,56.7016754150391,20.1607398986816,-62.2498092651367,-30.2091827392578,64.8656616210938,56.1042785644531,-52.8326187133789,21.5557708740234,-10.4576072692871,-0.314737975597382,109.962295532227,-71.6579437255859
93.7257232666016,-32.3321495056152,-39.5381278991699,-16.6062259674072,26.2608070373535,11.5133743286133,-84.7707901000977,-67.7300338745117,-43.253547668457,-76.219970703125,-88.8219375610352,-98.6623687744141,102.919380187988,-32.0235214233398,62.1846961975098,-57.6572532653809,66.1162796020508,4.35294389724731,102.958221435547,34.2822380065918,10.546441078186,22.1032047271729,-61.0949096679688,-53.4107208251953,31.4106006622314,3.88971400260925,-54.7762413024902,-21.3813400268555,90.3078079223633,41.9660606384277,-11.9994239807129,31.3045768737793,-139.826217651367,-71.6537094116211,153.385055541992,-66.2657775878906
54.1466979980469,-50.9289360046387,-116.102821350098,-25.3160705566406,-59.5046539306641,-3.23635864257812,-150.396408081055,-58.2725410461426,-105.059280395508,-138.943954467773,-127.65665435791,-109.859352111816,70.2631301879883,-37.8496246337891,70.4897842407227,-31.2712936401367,74.1067886352539,25.7479114532471,89.0221710205078,58.4335556030273,-36.1574974060059,-15.3350849151611,-131.697402954102,-38.8518295288086,27.9257144927979,-19.7302799224854,-91.1083831787109,-29.9260482788086,72.3384094238281,1.24734842777252,-21.5541534423828,-10.3389739990234,-171.038513183594,-102.684257507324,108.296447753906,-48.1542587280273
21.4784889221191,-80.9785232543945,-123.290267944336,-5.38120555877686,-71.9849014282227,-46.0077667236328,-176.67839050293,-47.0749282836914,-133.937164306641,-164.104873657227,-166.099044799805,-87.6351623535156,-11.1732587814331,-47.2438278198242,7.16134452819824,-24.2043857574463,-19.815279006958,3.74717164039612,-4.95384311676025,59.6653366088867,-71.3185424804688,-44.6510162353516,-144.350280761719,-31.7674598693848,-3.35440921783447,-15.9966878890991,-122.191299438477,-44.2996215820312,-2.68807697296143,-22.6415100097656,-75.7013473510742,-22.0317802429199,-139.527282714844,-156.799652099609,20.4354724884033,-44.3656196594238
-3.89129662513733,-103.849296569824,-91.3497695922852,3.69363141059875,-64.1529006958008,-119.77033996582,-147.448501586914,-67.7912902832031,-122.866973876953,-183.983520507812,-183.966812133789,-62.6065444946289,-93.6423492431641,-68.6308364868164,-65.6344833374023,-31.9465084075928,-108.369125366211,-32.5190200805664,-46.793514251709,32.1559906005859,-79.2708358764648,-82.823127746582,-123.361206054688,-64.2867813110352,-25.4085502624512,-26.9694213867188,-133.40087890625,-75.4212493896484,-40.8545532226562,-36.9428176879883,-90.0426788330078,-32.1343994140625,-85.6828918457031,-226.30322265625,-12.9125823974609,-42.1041259765625
3.07420372962952,-116.806510925293,-90.4267807006836,-77.413215637207,-42.2877388000488,-152.776000976562,-86.2929306030273,-121.880683898926,-53.1730613708496,-195.819183349609,-164.777969360352,-115.727630615234,-91.6490173339844,-65.1038513183594,-77.2678909301758,-70.4736709594727,-80.8654479980469,-36.5218544006348,-54.3015098571777,-33.4445419311523,-51.8794364929199,-115.139091491699,-86.7121124267578,-104.088081359863,2.02468085289001,-62.7258491516113,-132.155029296875,-114.408950805664,-14.5097370147705,-49.1247177124023,-85.7913513183594,-74.5874633789062,-20.4376392364502,-256.056549072266,2.65245938301086,-38.6347045898438
-5.05628633499146,-121.97713470459,-112.574005126953,-162.420806884766,3.9086217880249,-151.811462402344,-55.3772201538086,-152.820663452148,9.62879180908203,-178.522033691406,-144.28971862793,-156.351104736328,-47.4291534423828,-45.783374786377,-78.8462524414062,-108.077964782715,-55.344841003418,-24.6328811645508,-96.7646102905273,-77.0767822265625,-32.6335029602051,-110.613372802734,-40.7238006591797,-110.690307617188,16.641544342041,-57.4352416992188,-117.731063842773,-108.161262512207,-4.19893264770508,-33.4757804870605,-99.51318359375,-78.6245956420898,-19.4317264556885,-233.835220336914,-11.3882112503052,-24.2587280273438
-53.2632102966309,-92.7005844116211,-114.567085266113,-148.360260009766,2.63935446739197,-131.800277709961,-74.3204574584961,-140.284957885742,-5.49636220932007,-145.203506469727,-139.672714233398,-116.426635742188,-66.4881210327148,-13.4034967422485,-122.291015625,-79.9504699707031,-101.386940002441,21.150239944458,-130.263244628906,-57.1879272460938,-33.4440841674805,-102.899116516113,-46.8311500549316,-96.9135971069336,5.73854923248291,-34.0036659240723,-111.185852050781,-55.5633697509766,-25.2262516021729,4.33062982559204,-95.2460403442383,-46.9188842773438,-46.857364654541,-184.597640991211,-55.5287742614746,11.8879280090332
-60.060619354248,-56.385871887207,-106.142387390137,-77.7820816040039,-0.948051989078522,-115.614402770996,-88.7545776367188,-122.50318145752,-27.8741645812988,-132.563369750977,-124.401351928711,-96.2728729248047,-74.3244094848633,19.8682746887207,-142.596542358398,-31.8642463684082,-76.8445053100586,72.1576080322266,-112.876113891602,-16.9812088012695,-15.3010721206665,-116.398872375488,-91.0216522216797,-88.9687805175781,6.15489864349365,-46.1979904174805,-103.330131530762,-31.3967399597168,-21.0454330444336,32.0032920837402,-73.8881988525391,-31.9134349822998,7.23550319671631,-157.395904541016,-66.5458984375,23.5526123046875
-23.4932670593262,-58.6982498168945,-88.6573638916016,-13.408091545105,50.9832153320312,-116.540702819824,-76.8265228271484,-84.9503860473633,0.71330451965332,-139.117889404297,-108.704559326172,-77.6526336669922,-14.7303600311279,19.2106246948242,-114.43286895752,-3.91175508499146,3.39865946769714,49.4066581726074,-70.4725799560547,17.457124710083,25.1295623779297,-113.974304199219,-90.4122924804688,-65.6789169311523,14.7426328659058,-65.1844711303711,-67.6110229492188,-31.1306114196777,21.36057472229,33.990909576416,-36.7204475402832,-4.95639801025391,57.2090644836426,-145.561386108398,-61.0331649780273,4.18604421615601
-16.6086006164551,-56.0019950866699,-43.0484390258789,38.1083068847656,55.1692657470703,-91.7880249023438,-68.171745300293,-6.25623989105225,-3.5395336151123,-136.436462402344,-99.7014694213867,3.93148183822632,0.944882333278656,-9.33836841583252,-85.8510284423828,35.4890594482422,10.6109867095947,-11.9234886169434,-17.0947208404541,34.3185844421387,45.1534385681152,-95.1732559204102,-63.1615600585938,-9.71328258514404,20.1607398986816,-66.7816772460938,-30.2091827392578,4.78790664672852,56.1042785644531,9.18721294403076,21.5557708740234,27.8230628967285,-0.314737975597382,-106.295425415039,-71.6579437255859,3.35784316062927
-32.3321495056152,-22.0892963409424,-16.6062259674072,68.0387344360352,11.5133743286133,-75.2018966674805,-67.7300338745117,41.8996315002441,-76.219970703125,-137.692810058594,-98.6623687744141,46.333984375,-32.0235214233398,-39.6441040039062,-57.6572532653809,43.3834838867188,4.35294389724731,-19.2676582336426,34.2822380065918,15.1292762756348,22.1032047271729,-98.1926574707031,-53.4107208251953,25.4182472229004,3.88971400260925,-60.2505912780762,-21.3813400268555,37.7242317199707,41.9660606384277,-13.7291259765625,31.3045768737793,11.6943950653076,-71.6537094116211,-68.4029846191406,-66.2657775878906,3.68837785720825
-50.9289360046387,-10.3025541305542,-25.3160705566406,55.6811790466309,-3.23635864257812,-92.0560760498047,-58.2725410461426,31.6281681060791,-138.943954467773,-140.836990356445,-109.859352111816,27.6038551330566,-37.8496246337891,-44.344612121582,-31.2712936401367,0.759641826152802,25.7479114532471,22.3273468017578,58.4335556030273,-1.83826565742493,-15.3350849151611,-109.904273986816,-38.8518295288086,23.8767547607422,-19.7302799224854,-58.8338432312012,-29.9260482788086,25.8553504943848,1.24734842777252,-13.4788684844971,-10.3389739990234,-25.4719200134277,-102.684257507324,-33.8958854675293,-48.1542587280273,-15.0865163803101
-80.9785232543945,-7.89626312255859,-5.38120555877686,17.6702365875244,-46.0077667236328,-62.555305480957,-47.0749282836914,36.2507057189941,-164.104873657227,-115.550491333008,-87.6351623535156,33.495548248291,-47.2438278198242,-39.8577766418457,-24.2043857574463,-21.9961585998535,3.74717164039612,20.4817657470703,59.6653366088867,-9.35672950744629,-44.6510162353516,-90.0346374511719,-31.7674598693848,36.2738609313965,-15.9966878890991,-75.2479858398438,-44.2996215820312,13.6871681213379,-22.6415100097656,-37.9038848876953,-22.0317802429199,-25.2874507904053,-156.799652099609,27.2786960601807,-44.3656196594238,-37.7867279052734
-103.849296569824,28.9133319854736,3.69363141059875,5.16085147857666,-119.77033996582,-21.3239803314209,-67.7912902832031,52.385929107666,-183.983520507812,-115.645851135254,-62.6065444946289,23.5287666320801,-68.6308364868164,-102.745063781738,-31.9465084075928,-32.3624153137207,-32.5190200805664,-75.865364074707,32.1559906005859,-46.2213134765625,-82.823127746582,-54.8158721923828,-64.2867813110352,43.0350952148438,-26.9694213867188,-100.781105041504,-75.4212493896484,18.2519512176514,-36.9428176879883,-104.430564880371,-32.1343994140625,3.35465693473816,-226.30322265625,28.1574630737305,-42.1041259765625,-99.4570922851562
-116.806510925293,34.8943977355957,-77.413215637207,15.7429685592651,-152.776000976562,-39.5799026489258,-121.880683898926,23.6952743530273,-195.819183349609,-161.826278686523,-115.727630615234,-22.126932144165,-65.1038513183594,-178.379257202148,-70.4736709594727,-57.232795715332,-36.5218544006348,-150.401672363281,-33.4445419311523,-62.3084297180176,-115.139091491699,-56.0366897583008,-104.088081359863,15.3661375045776,-62.7258491516113,-110.60400390625,-114.408950805664,11.3056192398071,-49.1247177124023,-120.45597076416,-74.5874633789062,5.97964572906494,-256.056549072266,-43.9614028930664,-38.6347045898438,-155.413833618164
-121.97713470459,-22.7020397186279,-162.420806884766,10.8488483428955,-151.811462402344,-34.4019737243652,-152.820663452148,5.00249767303467,-178.522033691406,-125.628936767578,-156.351104736328,-15.3114519119263,-45.783374786377,-108.668579101562,-108.077964782715,-49.9263381958008,-24.6328811645508,-67.7695693969727,-77.0767822265625,-31.0838394165039,-110.613372802734,-69.2631759643555,-110.690307617188,3.17884016036987,-57.4352416992188,-61.6855010986328,-108.161262512207,-2.99687314033508,-33.4757804870605,-34.6576766967773,-78.6245956420898,-33.3249702453613,-233.835220336914,-31.9343395233154,-24.2587280273438,-86.0033874511719
-92.7005844116211,-41.7104339599609,-148.360260009766,20.1059341430664,-131.800277709961,26.208423614502,-140.284957885742,48.1565322875977,-145.203506469727,4.42636632919312,-116.426635742188,32.4861526489258,-13.4034967422485,37.6879005432129,-79.9504699707031,-4.52485227584839,21.150239944458,40.1689224243164,-57.1879272460938,-21.0715293884277,-102.899116516113,-19.2240467071533,-96.9135971069336,18.1757164001465,-34.0036659240723,28.7460899353027,-55.5633697509766,2.28848242759705,4.33062982559204,51.0219421386719,-46.9188842773438,-50.3878440856934,-184.597640991211,39.6977996826172,11.8879280090332,5.13174486160278
-56.385871887207,15.8873605728149,-77.7820816040039,69.8711242675781,-115.614402770996,59.9080963134766,-122.50318145752,72.8566513061523,-132.563369750977,55.8313484191895,-96.2728729248047,51.7949829101562,19.8682746887207,48.6377754211426,-31.8642463684082,40.9131050109863,72.1576080322266,-15.5514345169067,-16.9812088012695,-8.87764263153076,-116.398872375488,56.3322372436523,-88.9687805175781,23.7651672363281,-46.1979904174805,38.4911499023438,-31.3967399597168,18.7025508880615,32.0032920837402,27.0300121307373,-31.9134349822998,-14.1893243789673,-157.395904541016,8.3627405166626,23.5526123046875,-40.8304748535156
-58.6982498168945,66.800651550293,-13.408091545105,105.602012634277,-116.540702819824,40.6387023925781,-84.9503860473633,28.8242359161377,-139.117889404297,4.31520414352417,-77.6526336669922,44.6708335876465,19.2106246948242,-49.3585243225098,-3.91175508499146,61.1454086303711,49.4066581726074,-103.691612243652,17.457124710083,46.906322479248,-113.974304199219,65.3481979370117,-65.6789169311523,0.21134041249752,-65.1844711303711,-21.4613571166992,-31.1306114196777,-6.86154699325562,33.990909576416,-52.3268928527832,-4.95639801025391,11.0455636978149,-145.561386108398,-56.237678527832,4.18604421615601,-89.4644470214844
-56.0019950866699,69.3585586547852,38.1083068847656,88.1647033691406,-91.7880249023438,12.1994895935059,-6.25623989105225,-24.432409286499,-136.436462402344,-22.6082382202148,3.93148183822632,0.429461389780045,-9.33836841583252,-77.2164001464844,35.4890594482422,31.9148788452148,-11.9234886169434,-60.5736503601074,34.3185844421387,50.9992218017578,-95.1732559204102,36.9423866271973,-9.71328258514404,-60.6386947631836,-66.7816772460938,-10.7907609939575,4.78790664672852,-81.6453323364258,9.18721294403076,-64.9912643432617,27.8230628967285,-16.5103054046631,-106.295425415039,-32.9408416748047,3.35784316062927,-37.2596282958984
-22.0892963409424,35.073600769043,68.0387344360352,33.6754341125488,-75.2018966674805,5.10429239273071,41.8996315002441,-63.4282989501953,-137.692810058594,-25.2892589569092,46.333984375,-85.8969039916992,-39.6441040039062,-47.2431564331055,43.3834838867188,-38.0173454284668,-19.2676582336426,-19.3987922668457,15.1292762756348,-35.3661956787109,-98.1926574707031,11.339225769043,25.4182472229004,-110.108139038086,-60.2505912780762,15.325156211853,37.7242317199707,-135.587829589844,-13.7291259765625,-31.6208038330078,11.6943950653076,-80.5578842163086,-68.4029846191406,-20.7498245239258,3.68837785720825,-37.0188179016113
-10.3025541305542,-27.8167495727539,55.6811790466309,-20.7415199279785,-92.0560760498047,-39.0561714172363,31.6281681060791,-109.847175598145,-140.836990356445,-90.7314987182617,27.6038551330566,-143.096298217773,-44.344612121582,-88.2352142333984,0.759641826152802,-111.039474487305,22.3273468017578,-72.34765625,-1.83826565742493,-112.092964172363,-109.904273986816,-52.3657302856445,23.8767547607422,-106.097061157227,-58.8338432312012,-42.4819564819336,25.8553504943848,-144.7431640625,-13.4788684844971,-46.1523399353027,-25.4719200134277,-138.958251953125,-33.8958854675293,-104.126007080078,-15.0865163803101,-109.882110595703
-7.89626312255859,-75.0116653442383,17.6702365875244,-48.9745025634766,-62.555305480957,-142.367385864258,36.2507057189941,-139.745468139648,-115.550491333008,-189.229705810547,33.495548248291,-143.551712036133,-39.8577766418457,-162.187789916992,-21.9961585998535,-160.691741943359,20.4817657470703,-105.297439575195,-9.35672950744629,-127.048095703125,-90.0346374511719,-112.115097045898,36.2738609313965,-94.6580429077148,-75.2479858398438,-82.2815322875977,13.6871681213379,-144.593078613281,-37.9038848876953,-78.8349227905273,-25.2874507904053,-131.475891113281,27.2786960601807,-179.2041015625,-37.7867279052734,-120.876907348633
28.9133319854736,-64.8822402954102,5.16085147857666,-84.3509826660156,-21.3239803314209,-168.494262695312,52.385929107666,-137.945098876953,-115.645851135254,-199.371246337891,23.5287666320801,-131.150543212891,-102.745063781738,-142.075073242188,-32.3624153137207,-169.831619262695,-75.865364074707,-76.4248809814453,-46.2213134765625,-105.451187133789,-54.8158721923828,-91.597282409668,43.0350952148438,-83.6947631835938,-100.781105041504,-49.7637138366699,18.2519512176514,-127.102905273438,-104.430564880371,-50.9996109008789,3.35465693473816,-69.0086059570312,28.1574630737305,-149.155944824219,-99.4570922851562,-73.8852691650391
34.8943977355957,-40.2078514099121,15.7429685592651,-140.749526977539,-39.5799026489258,-100.386688232422,23.6952743530273,-132.198471069336,-161.826278686523,-104.667572021484,-22.126932144165,-108.510734558105,-178.379257202148,-45.3302879333496,-57.232795715332,-136.937164306641,-150.401672363281,-19.1689014434814,-62.3084297180176,-66.9381942749023,-56.0366897583008,-63.8848304748535,15.3661375045776,-56.027530670166,-110.60400390625,-15.0754566192627,11.3056192398071,-74.013542175293,-120.45597076416,9.70270538330078,5.97964572906494,-22.5630989074707,-43.9614028930664,-78.9255142211914,-155.413833618164,-25.1342372894287
-22.7020397186279,-47.6417541503906,10.8488483428955,-141.996917724609,-34.4019737243652,-82.8383102416992,5.00249767303467,-117.560981750488,-125.628936767578,-36.4881210327148,-15.3114519119263,-62.8177452087402,-108.668579101562,12.9448795318604,-49.9263381958008,-67.7218780517578,-67.7695693969727,36.3772392272949,-31.0838394165039,-32.3575057983398,-69.2631759643555,-87.3602676391602,3.17884016036987,-50.584831237793,-61.6855010986328,5.65069389343262,-2.99687314033508,-8.01129627227783,-34.6576766967773,23.7065467834473,-33.3249702453613,-4.65758895874023,-31.9343395233154,-62.8111000061035,-86.0033874511719,9.87652111053467
-41.7104339599609,-49.4554977416992,20.1059341430664,-69.9530563354492,26.208423614502,-92.1898498535156,48.1565322875977,-70.1432113647461,4.42636632919312,-35.3823661804199,32.4861526489258,-12.5325183868408,37.6879005432129,2.29298996925354,-4.52485227584839,10.1505079269409,40.1689224243164,33.9483184814453,-21.0715293884277,-22.2980461120605,-19.2240467071533,-85.9068756103516,18.1757164001465,-39.0576934814453,28.7460899353027,13.6780014038086,2.28848242759705,36.5832443237305,51.0219421386719,-11.0795631408691,-50.3878440856934,-14.2473735809326,39.6977996826172,-52.6700325012207,5.13174486160278,27.4331321716309
15.8873605728149,-24.657527923584,69.8711242675781,-13.4799585342407,59.9080963134766,-57.0931549072266,72.8566513061523,-20.6418800354004,55.8313484191895,5.25468349456787,51.7949829101562,17.0999126434326,48.6377754211426,3.41109180450439,40.9131050109863,33.5868988037109,-15.5514345169067,23.3364868164062,-8.87764263153076,-21.371410369873,56.3322372436523,-59.585319519043,23.7651672363281,5.2754373550415,38.4911499023438,-1.01426315307617,18.7025508880615,23.8112335205078,27.0300121307373,-20.8724822998047,-14.1893243789673,-59.0198135375977,8.3627405166626,2.95313215255737,-40.8304748535156,73.9174194335938
66.800651550293,-20.9134788513184,105.602012634277,-14.9057035446167,40.6387023925781,-46.578727722168,28.8242359161377,-12.8298864364624,4.31520414352417,72.4501724243164,44.6708335876465,-3.07738351821899,-49.3585243225098,44.0959625244141,61.1454086303711,5.47997093200684,-103.691612243652,57.5004959106445,46.906322479248,-9.63014984130859,65.3481979370117,-72.0921478271484,0.21134041249752,6.09529447555542,-21.4613571166992,-23.0733413696289,-6.86154699325562,-30.1753749847412,-52.3268928527832,3.07596564292908,11.0455636978149,-86.6207122802734,-56.237678527832,15.1186685562134,-89.4644470214844,121.757171630859
69.3585586547852,-43.1677436828613,88.1647033691406,-54.5509414672852,12.1994895935059,-65.9775466918945,-24.432409286499,-35.1442718505859,-22.6082382202148,72.865966796875,0.429461389780045,-48.0867233276367,-77.2164001464844,34.9184913635254,31.9148788452148,-11.3053312301636,-60.5736503601074,31.4021015167236,50.9992218017578,-18.2555561065674,36.9423866271973,-79.228141784668,-60.6386947631836,-30.101167678833,-10.7907609939575,-37.2538299560547,-81.6453323364258,-58.7758255004883,-64.9912643432617,-4.14076900482178,-16.5103054046631,-82.9597778320312,-32.9408416748047,-29.8390636444092,-37.2596282958984,90.7387084960938
35.073600769043,-60.5221061706543,33.6754341125488,-110.716285705566,5.10429239273071,-60.3488426208496,-63.4282989501953,-59.2882461547852,-25.2892589569092,62.9696655273438,-85.8969039916992,-57.4823112487793,-47.2431564331055,-9.37145519256592,-38.0173454284668,-26.0528697967529,-19.3987922668457,-31.4114322662354,-35.3661956787109,-56.1458282470703,11.339225769043,-53.188060760498,-110.108139038086,-53.6284599304199,15.325156211853,-21.9298267364502,-135.587829589844,-71.9351425170898,-31.6208038330078,-13.3954000473022,-80.5578842163086,-102.325981140137,-20.7498245239258,-22.4893131256104,-37.0188179016113,54.1275062561035
-27.8167495727539,-72.2638320922852,-20.7415199279785,-118.104469299316,-39.0561714172363,-37.6121444702148,-109.847175598145,-75.456901550293,-90.7314987182617,91.0345230102539,-143.096298217773,-48.9272079467773,-88.2352142333984,26.6821174621582,-111.039474487305,-51.6364402770996,-72.34765625,5.84456157684326,-112.092964172363,-49.2957992553711,-52.3657302856445,-35.9142456054688,-106.097061157227,-94.1236801147461,-42.4819564819336,12.1711540222168,-144.7431640625,-101.241355895996,-46.1523399353027,33.2231254577637,-138.958251953125,-115.184539794922,-104.126007080078,17.7640495300293,-109.882110595703,63.6973495483398
-75.0116653442383,-72.6933135986328,-48.9745025634766,-43.8798332214355,-142.367385864258,-2.63469195365906,-139.745468139648,-57.7349090576172,-189.229705810547,92.6023864746094,-143.551712036133,-24.333215713501,-162.187789916992,86.6673278808594,-160.691741943359,-26.7758026123047,-105.297439575195,75.0487670898438,-127.048095703125,22.3654689788818,-112.115097045898,-10.3305215835571,-94.6580429077148,-97.538459777832,-82.2815322875977,29.8176040649414,-144.593078613281,-75.0380096435547,-78.8349227905273,74.9618301391602,-131.475891113281,-51.5433502197266,-179.2041015625,26.3900680541992,-120.876907348633,54.6558837890625
-64.8822402954102,-93.4177856445312,-84.3509826660156,7.06851625442505,-168.494262695312,35.4213218688965,-137.945098876953,15.0099687576294,-199.371246337891,85.2336273193359,-131.150543212891,72.5832977294922,-142.075073242188,97.7201766967773,-169.831619262695,65.1739730834961,-76.4248809814453,113.644760131836,-105.451187133789,100.033401489258,-91.597282409668,23.2506713867188,-83.6947631835938,-0.388864815235138,-49.7637138366699,53.7436904907227,-127.102905273438,37.6574478149414,-50.9996109008789,85.7364044189453,-69.0086059570312,60.2794380187988,-149.155944824219,55.744571685791,-73.8852691650391,69.5800552368164
-40.2078514099121,-172.971221923828,-140.749526977539,-24.0011005401611,-100.386688232422,45.1464996337891,-132.198471069336,95.9238891601562,-104.667572021484,102.015625,-108.510734558105,177.636871337891,-45.3302879333496,134.49284362793,-136.937164306641,160.64404296875,-19.1689014434814,166.063949584961,-66.9381942749023,173.039779663086,-63.8848304748535,14.4701976776123,-56.027530670166,95.4085311889648,-15.0754566192627,74.8531341552734,-74.013542175293,137.612655639648,9.70270538330078,105.182563781738,-22.5630989074707,145.782485961914,-78.9255142211914,70.5730590820312,-25.1342372894287,109.820526123047
-47.6417541503906,-223.878845214844,-141.996917724609,-54.7509078979492,-82.8383102416992,-1.0154275894165,-117.560981750488,103.429809570312,-36.4881210327148,57.5663871765137,-62.8177452087402,184.762664794922,12.9448795318604,137.373748779297,-67.7218780517578,187.022125244141,36.3772392272949,148.614959716797,-32.3575057983398,209.745513916016,-87.3602676391602,-16.0405731201172,-50.584831237793,99.6037826538086,5.65069389343262,38.1719741821289,-8.01129627227783,153.72004699707,23.7065467834473,83.401969909668,-4.65758895874023,164.804733276367,-62.8111000061035,-32.1505241394043,9.87652111053467,51.6167411804199
